"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PS005","PS010","PS020","PS030","PS040","PS050","PS060","PS070","PS080","PS090","PS100","PS110","PS120","PS130","PS140","PS150","PS160","PX030","PX040","PX020","PX050","PX010","PL110"
"2006","DK",146121,465.967431272982,"557.059","2","2006","NA","4",1978,"1","1","3","DK","2","5","5","4","NA","1","NA","NA","NA",,"NA","0","12","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,1,10499,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","2","2","NA","3","2","2","2","NA","NA","2","2","NA","NA","NA","2",14612,"3",27,"1","7.4518","NA"
"2006","DK",146181,465.967431272982,"NA","2","2006","NA","3",1981,"1","1","3","DK","2","NA","2","4","NA","NA","NA","NA","2","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",1,1,1,12405,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","2","NA","3","NA","NA","2","3","1","NA","NA","2","NA","NA","2","2",14618,"2",24,"4","7.4518","NA"
"2006","DK",146711,465.967431272982,"1023.024","NA","2006","NA","2",1978,"2","1","1","DK","2","NA","3","4","NA","NA","NA","NA","NA","5","37","12","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA",1,1,1,18687,0,0,0,0,,0,0,0,0,0,12574,1,"0","NA","2","3","1","NA","2","NA","NA","1","NA","2","2","NA","NA","2","NA",14671,"3",27,"1","7.4518","NA"
"2006","DK",147551,465.967431272982,"667.5297","2","2006","NA","4",1965,"1","1","1","DK","2","NA","2","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,60324,0,0,2786,0,,0,0,0,0,0,0,1,"452.445","NA","NA","2","1","NA","3","1","NA","NA","6","NA","2","1","NA","NA","2",14755,"3",40,"1","7.4518","j"
"2006","DK",147901,465.967431272982,"NA","NA","2006","NA","1",1969,"1","1","2","DK","2","NA","3","1","NA","NA","NA","NA","3","5","37","12","0","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,1,59252,0,0,0,0,,0,0,0,0,0,0,1,"0","NA","NA","2","1","3","3","NA","5","NA","6","1","NA","1","NA","2","NA",14790,"2",36,"3","7.4518","l-n"
"2006","DK",148141,465.967431272982,"NA","2","2006","NA","4",1963,"1","5","3","DK","2","NA","3","1","NA","NA","NA","NA","3","7","39","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,1,45601,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","NA","2","5","NA","2","NA","2","1","NA","NA","1","1","NA","NA","2",14814,"3",42,"1","7.4518","f"
"2006","DK",148571,465.967431272982,"655.2804","2","2006","NA","1",1960,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","0","0","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,39550,0,0,11,0,,0,0,0,0,0,0,1,"452.445","NA","NA","1","2","5","2","NA","NA","NA","6","NA","2","NA","NA","2","2",14857,"2",45,"1","7.4518","i"
"2006","DK",148611,465.967431272982,"1034.656","2","2006","NA","4",1938,"1","5","3","DK","1","NA","2","5","NA","1","NA","NA","NA","3","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,0,0,0,0,0,,12328,0,0,0,2248,0,1,"0","1","1","2","4","2","NA","2","2","NA","6","1","2","NA","2","2","2",14861,"3",67,"3","7.4518","NA"
"2006","DK",148721,465.967431272982,"662.066","2","2006","NA","2",1982,"1","1","3","DK","1","5","3","4","NA","1","NA","NA","NA","5","40","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","NA","NA",1,1,1,7133,0,0,0,0,,0,0,0,0,0,0,1,"0","2","1","NA","1","3","NA","1","NA","NA","6","2","2","NA","NA","2","2",14872,"3",23,"1","7.4518","NA"
"2006","DK",148901,465.967431272982,"1247.641","2","2006","NA","3",1982,"2","1","3","DK","2","NA","3","4","NA","1","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","2","2","NA","2","NA",1,1,1,14847,0,0,0,0,,0,0,0,0,0,0,1,"0","1","NA","1","1","3","NA","3","1","1","6","2","2","NA","1","2","2",14890,"3",23,"1","7.4518","NA"
"2006","DK",148961,465.967431272982,"572.7065","2","2006","NA","3",1960,"2","2","3","DK","1","NA","2","6","NA","1","NA","NA","NA",,"NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","NA","NA",1,1,1,0,0,0,0,0,,22395,0,0,0,0,0,1,"0","1","1","4","2","1","2","2","2","1","NA","NA","NA","2","2","2","2",14896,"3",45,"4","7.4518","NA"
"2006","DK",149581,465.967431272982,"NA","2","2006","NA","1",1980,"2","1","3","DK","1","NA","2","1","NA","NA","NA","NA","3","4","NA","12","0","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,12565,0,0,0,0,,0,0,0,0,0,953,1,"0","NA","1","NA","NA","3","NA","1","NA","NA","NA","2","2","NA","1","1","2",14958,"2",25,"1","7.4518","k"
"2006","DK",149711,465.967431272982,"1173.681","1","2006","NA","3",1945,"2","2","1","DK","2","NA","2","8","NA","NA","NA","NA","NA",,"45","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,,0,0,0,0,0,0,1,"0","NA","1","2","1","3","NA","1","NA","1","6","NA","2","2","2","NA","NA",14971,"2",60,"1","7.4518","NA"
"2006","DK",149901,465.967431272982,"NA","2","2006","NA","2",1956,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","37","0","0","NA","4","13","NA","2","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,38387,0,0,0,0,,0,0,0,0,0,0,1,"0","NA","NA","NA","1","NA","2","5","NA","1","NA","1","2","2","1","2","2",14990,"3",49,"1","7.4518","l-n"
"2006","DK",149911,465.967431272982,"NA","NA","2006","NA","3",1986,"2","1","1","DK","1","2","2","4","NA","NA","NA","1","1",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,0,0,0,0,0,,2771,0,934,0,0,0,1,"452.445","1","1","1","NA","NA","NA","NA","4","1","NA","2","1","2","NA","NA","2",14991,"3",19,"1","7.4518","NA"
"2006","DK",150541,465.967431272982,"NA","2","2006","NA","2",1982,"2","1","1","DK","2","3","3","4","NA","NA","NA","NA","NA",,"49","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",1,1,1,5181,0,0,0,0,,0,0,0,0,0,20270,1,"452.445","NA","1","NA","1","3","2","NA","NA","NA","NA","2","NA","NA","1","2","2",15054,"2",23,"3","7.4518","NA"
"2006","DK",150691,465.967431272982,"1236.824","2","2006","NA","4",1981,"1","1","1","DK","2","NA","3","4","NA","NA","NA","NA","3",,"NA","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA",1,1,1,6628,0,0,0,0,,0,0,0,128,0,0,1,"0","NA","NA","1","3","NA","NA","3","NA","NA","6","2","2","2","NA","NA","NA",15069,"3",24,"4","7.4518","NA"
"2006","DK",151961,465.967431272982,"1681.619","2","2006","NA","2",1974,"1","1","1","DK","2","NA","3","2","NA","1","NA","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,11372,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","NA","1","1","NA","NA","1","NA","1","6","2","NA","NA","NA","2","NA",15196,"2",31,"1","7.4518","k"
"2006","DK",152101,465.967431272982,"NA","2","2006","NA","2",1925,"1","2","1","DK","2","NA","3","5","NA","NA","NA","NA","NA","4","75","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","2","NA",1,1,1,0,0,0,0,0,,14641,0,0,0,0,0,1,"452.445","3","1","1","1","NA","4","2","2","NA","6","2","2","2","1","2","2",15210,"3",80,"1","7.4518","NA"
"2006","DK",152391,465.967431272982,"723.9546","2","2006","NA","2",1949,"2","2","1","DK","2","NA","5","1","NA","NA","1","NA","3","3","25","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,31152,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","2","NA","NA","2","NA","2","NA","NA","6","1","2","2","2","2","NA",15239,"2",56,"4","7.4518","NA"
"2006","DK",153131,465.967431272982,"671.0391","2","2006","NA","1",1925,"2","4","3","DK","2","NA","3","5","NA","1","NA","NA","NA",,"NA","12","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","2","NA","NA","2","NA",1,1,1,0,0,0,11191,0,,0,0,0,0,188,0,1,"0","5","1","2","NA","2","NA","NA","4","1","NA","NA","2","NA","2","2","2",15313,"3",80,"1","7.4518","NA"
"2006","DK",153251,465.967431272982,"NA","1","2006","NA","1",1939,"2","2","1","DK","2","NA","3","5","NA","1","NA","NA","NA",,"NA","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,1,0,0,0,0,0,,7904,10134,0,0,0,0,1,"0","NA","2","1","2","NA","NA","NA","2","1","6","NA","2","2","2","1","NA",15325,"2",66,"3","7.4518","NA"
"2006","DK",153411,465.967431272982,"979.2736","2","2006","NA","1",1961,"1","1","3","DK","2","NA","2","3","NA","NA","NA","NA","3","8","NA","12","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","NA","NA",1,1,1,0,0,0,0,0,,24755,0,0,1110,0,0,1,"0","NA","NA","1","2","5","NA","2","2","1","NA","2","2","NA","NA","NA","1",15341,"3",44,"1","7.4518","NA"
"2006","DK",153681,465.967431272982,"1505.253","2","2006","NA","2",1947,"1","2","1","DK","2","NA","2","1","NA","NA","NA","NA","3","0 - 1","37","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",1,1,1,49415,0,0,0,0,,0,0,0,0,0,0,1,"452.445","2","NA","NA","NA","1","2","3","2","1","NA","2","NA","2","2","2","NA",15368,"3",58,"1","7.4518","NA"
"2006","DK",153741,465.967431272982,"1014.968","2","2006","NA","2",1984,"2","1","3","DK","2","NA","2","1","NA","1","NA","NA","3","8","NA","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,12267,0,0,0,0,,558,0,0,0,0,2088,1,"452.445","1","NA","2","1","NA","6","3","1","1","6","1","2","1","NA","2","2",15374,"3",21,"4","7.4518","NA"
"2006","DK",153831,465.967431272982,"720.8529","1","2006","NA","1",1967,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","2","37","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","NA","NA","NA",1,1,1,32937,0,0,13,0,,2528,0,0,2922,0,0,1,"0","1","3","1","NA","NA","NA","2","3","1","NA","1","2","NA","2","NA","2",15383,"3",38,"4","7.4518","k"
"2006","DK",153861,465.967431272982,"NA","NA","2006","NA","2",1930,"2","5","1","DK","2","NA","2","5","NA","NA","NA","NA","3","4","29","0","0","NA","NA","13","1","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","NA","NA",1,1,1,0,0,0,0,0,,0,34570,0,0,0,0,1,"452.445","1","1","3","NA","2","NA","2","1","NA","6","NA","NA","2","2","NA","2",15386,"2",75,"1","7.4518","NA"
"2006","DK",154731,465.967431272982,"745.7417","NA","2006","NA","3",1976,"2","1","2","DK","2","NA","5","1","NA","NA","NA","NA","3","2","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,36245,0,0,0,0,,0,0,0,0,0,9684,1,"452.445","2","1","2","NA","2","2","NA","NA","1","NA","2","2","2","NA","2","NA",15473,"2",29,"1","7.4518","l-n"
"2006","DK",154971,465.967431272982,"714.481","2","2006","NA","3",1939,"2","4","3","DK","2","NA","3","5","NA","NA","NA","NA","NA","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,1,0,0,0,0,0,,22209,0,0,0,0,0,1,"452.445","NA","NA","NA","NA","NA","NA","2","2","1","6","NA","2","1","2","2","2",15497,"3",66,"1","7.4518","NA"
"2006","DK",155011,465.967431272982,"1235.365","3","2006","NA","3",1931,"2","2","1","DK","2","NA","2","5","NA","1","NA","NA","NA","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",1,1,1,7920,0,0,0,0,,6447,0,0,0,0,0,1,"452.445","1","1","1","1","6","2","1","NA","NA","NA","NA","1","2","1","2","2",15501,"2",74,"3","7.4518","NA"
"2006","DK",155351,465.967431272982,"NA","2","2006","NA","1",1932,"2","4","3","DK","2","NA","2","5","NA","NA","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,,0,21404,0,0,0,0,1,"452.445","NA","NA","3","NA","5","2","NA","1","NA","6","2","2","2","2","2","2",15535,"2",73,"1","7.4518","NA"
"2006","DK",155561,465.967431272982,"NA","2","2006","NA","4",1978,"2","1","3","DK","2","3","5","4","NA","NA","1","NA","NA",,"28","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",1,1,1,13067,0,0,0,0,,0,0,0,0,0,0,1,"452.445","1","NA","NA","NA","NA","NA","NA","5","1","NA","2","NA","NA","NA","2","2",15556,"3",27,"1","7.4518","NA"
"2006","DK",155751,465.967431272982,"NA","2","2006","NA","4",1954,"2","1","3","DK","2","3","5","1","NA","1","NA","NA","NA","3","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","2","NA",1,1,1,19631,0,0,0,0,,0,0,0,0,0,0,1,"452.445","1","2","1","5","1","1","2","NA","1","6","2","2","NA","1","NA","2",15575,"3",51,"3","7.4518","l-n"
"2006","DK",155971,465.967431272982,"NA","1","2006","NA","4",1945,"1","2","1","DK","2","NA","5","1","NA","NA","NA","NA","NA","2","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,0,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","2","NA","2","2","NA","NA","NA","1","NA","NA","NA","2","2","2","NA",15597,"3",60,"3","7.4518","NA"
"2006","DK",157041,465.967431272982,"921.1172","2","2006","NA","1",1954,"2","2","1","DK","2","NA","3","2","NA","NA","NA","NA","3","3","33","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",1,1,1,23728,0,0,0,0,,19582,0,0,2673,0,0,1,"452.445","NA","NA","NA","3","NA","2","NA","NA","1","NA","NA","NA","NA","2","2","NA",15704,"2",51,"3","7.4518","NA"
"2006","DK",157201,465.967431272982,"759.6543","2","2006","NA","1",1937,"1","2","1","DK","2","5","3","5","NA","NA","2","NA","NA","7","15","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",1,1,1,0,0,0,0,0,,18932,2413,0,0,0,0,1,"452.445","4","5","1","5","4","2","NA","2","1","NA","NA","NA","NA","2","NA","2",15720,"3",68,"1","7.4518","NA"
"2006","DK",157391,465.967431272982,"1743.605","2","2006","NA","1",1982,"1","1","1","DK","2","NA","3","4","NA","NA","NA","NA","NA",,"NA","5","0","NA","5","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,0,0,0,0,0,,0,0,0,0,0,13902,1,"0","NA","NA","NA","NA","5","NA","NA","2","1","NA","NA","2","2","NA","NA","2",15739,"2",23,"NA","7.4518","NA"
"2006","DK",157801,465.967431272982,"656.8866","1","2006","NA","3",1949,"1","2","3","DK","2","NA","2","1","NA","1","NA","NA","3","9","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,0,0,0,24404,0,,0,0,0,0,0,0,1,"452.445","NA","2","NA","5","NA","5","NA","1","1","6","2","2","2","2","NA","NA",15780,"2",56,"4","7.4518","o"
"2006","DK",158171,465.967431272982,"566.7453","2","2006","NA","2",1943,"1","5","3","DK","2","3","3","6","NA","NA","NA","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","1","NA",1,1,1,0,0,0,0,0,,0,0,0,0,0,0,1,"452.445","2","NA","2","NA","2","5","3","NA","NA","NA","2","NA","2","NA","NA","NA",15817,"2",62,"3","7.4518","NA"
"2006","DK",158371,465.967431272982,"1087.428","1","2006","NA","2",1955,"1","2","3","DK","2","NA","3","1","NA","NA","NA","NA","NA","4","37","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",1,1,1,38377,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","1","2","NA","2","3","3","2","1","6","2","1","2","NA","2","2",15837,"2",50,"3","7.4518","NA"
"2006","DK",158641,465.967431272982,"1415.552","2","2006","NA","3",1946,"1","2","3","DK","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",1,1,1,42928,0,0,0,0,,0,0,0,0,0,0,1,"452.445","NA","3","4","3","2","2","6","NA","NA","6","2","2","2","2","NA","2",15864,"2",59,"4","7.4518","l-n"
"2006","DK",159301,465.967431272982,"702.6504","2","2006","NA","3",1954,"2","2","1","DK","2","3","2","6","NA","1","NA","NA","NA",,"32","0","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,1,1,0,0,0,0,0,,0,0,0,0,11612,0,1,"452.445","NA","NA","4","NA","1","2","2","NA","NA","6","2","NA","NA","NA","NA","NA",15930,"2",51,"1","7.4518","NA"
"2006","DK",159801,465.967431272982,"633.2071","1","2006","NA","4",1980,"1","1","3","DK","1","NA","5","1","NA","NA","NA","NA","NA","3","35","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",1,1,1,7750,0,0,58,0,,0,0,0,0,0,0,1,"0","NA","NA","NA","1","NA","NA","NA","2","1","6","2","2","2","NA","NA","NA",15980,"3",25,"2","7.4518","NA"
"2006","DK",160011,465.967431272982,"880.7389","3","2006","NA","3",1953,"1","1","3","DK","2","NA","2","2","NA","NA","NA","NA","3","5","37","12","0","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",1,1,1,37436,0,0,0,0,,0,0,0,0,0,0,1,"0","NA","NA","1","1","2","NA","NA","2","1","NA","2","2","2","1","NA","2",16001,"2",52,"1","7.4518","g"
"2006","DK",160091,465.967431272982,"NA","2","2006","NA","3",1977,"2","1","1","DK","2","NA","3","3","NA","1","NA","NA","NA","4","37","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,1,17779,0,0,0,0,,0,0,0,0,0,0,1,"452.445","3","NA","1","1","NA","NA","2","3","1","6","2","2","2","2","NA","2",16009,"2",28,"1","7.4518","NA"
"2006","DK",160121,465.967431272982,"NA","1","2006","NA","3",1963,"1","1","1","DK","2","NA","5","1","NA","NA","NA","NA","3","3","37","12","0","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","NA","NA",1,1,1,37855,0,0,0,0,,0,0,0,797,0,0,1,"0","NA","NA","NA","NA","3","2","2","NA","1","NA","1","2","2","2","NA","2",16012,"3",42,"1","7.4518","k"
"2006","DK",160181,465.967431272982,"NA","2","2006","NA","3",1945,"1","1","1","DK","2","NA","2","1","NA","NA","NA","NA","3","9","45","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1,1,1,57224,0,0,0,0,,0,0,0,0,0,0,1,"0","3","5","3","NA","2","NA","NA","2","1","NA","NA","NA","2","NA","NA","NA",16018,"2",60,"1","7.4518","NA"
"2006","DK",160341,465.967431272982,"NA","2","2006","NA","4",1979,"2","1","1","DK","2","NA","2","1","NA","NA","NA","NA","3","9","37","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","1",1,1,1,21386,0,0,0,0,,3013,0,0,0,0,0,1,"0","2","NA","2","1","2","3","NA","NA","1","NA","2","2","NA","NA","2","2",16034,"2",26,"4","7.4518","b-e"
"2006","DK",160431,465.967431272982,"NA","2","2006","NA","1",1955,"1","2","3","DK","2","NA","2","1","NA","NA","NA","NA","1","9","50","12","0","NA","NA","13","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,1,86454,0,0,1400,0,,0,0,0,0,0,0,1,"0","NA","2","1","NA","5","NA","3","2","1","6","2","NA","2","2","NA","NA",16043,"3",50,"1","7.4518","o"
"2006","DK",160681,465.967431272982,"1257.893","2","2006","NA","1",1925,"2","4","1","DK","1","NA","2","5","NA","1","NA","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",1,1,1,0,0,0,0,0,,0,0,0,0,12610,0,1,"0","1","NA","2","NA","5","1","2","NA","2","6","2","2","NA","2","2","2",16068,"3",80,"NA","7.4518","NA"
"2006","DK",161051,465.967431272982,"2118.75","2","2006","NA","3",1936,"1","2","1","DK","2","5","3","5","NA","NA","NA","NA","NA","0 - 1","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,1,10360,0,0,0,0,,0,0,0,4568,0,0,1,"452.445","1","1","NA","1","6","2","1","6","1","6","NA","2","2","1","NA","2",16105,"3",69,"2","7.4518","NA"
"2006","DK",161541,465.967431272982,"578.9079","2","2006","NA","1",1962,"1","2","1","DK","2","NA","6","1","NA","NA","NA","NA","3","2","37","12","0","NA","NA","NA","1","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,1,47705,0,0,0,0,,0,0,0,0,0,0,1,"452.445","2","3","NA","2","2","NA","1","2","NA","6","2","NA","2","2","NA","NA",16154,"3",43,"1","7.4518","NA"
"2006","DK",162051,465.967431272982,"1782.538","2","2006","NA","3",1973,"1","1","3","DK","2","NA","3","1","NA","NA","NA","NA","3","3","NA","0","0","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",1,1,1,44032,0,0,0,0,,0,0,0,0,0,0,1,"452.445","2","3","1","NA","2","NA","2","NA","NA","NA","1","NA","2","2","NA","NA",16205,"2",32,"3","7.4518","k"
