"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","DK",15322,"NA","2010","NA",21746,17945,0,0,,,,,,,,,0,0,0,1108,0,,0,,0,258,0,,3544,,"NA","NA","NA","3","NA","2","1","1","1","1","1","1","1","1","5","1477.26","2","2","2","2","2","2","1","NA","3","3","2","1","NA","NA","694.16","NA","1","NA","1","NA","NA","1","427301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15365,"2","2010","3",134330,123727,0,0,,,,,,,,,0,0,0,1084,0,,-3,,0,571,0,,10031,,"NA","3","NA","3","NA","3","2","1","2","1","NA","1","1","1","5","NA","3","2","2","1","2","2","2","NA","1","5","2","1","510.33","NA","1268.1","NA","1","NA","1","NA","NA","1","1103002","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15376,"1","2010","NA",20300,-10367,0,0,,,,,,,,,0,2295,0,0,0,,-2312,,0,0,0,,30667,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1007.23","3","3","2","2","2","2","1","NA","2","6","2","1","NA","NA","690.25","NA","1","NA","1","NA","NA","NA","792901","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15387,"2","2010","7",45635,-2685,0,0,,,,,,,,,0,0,0,0,0,,7,,0,0,0,,48319,,"NA","3","NA","3","NA","NA","1","2","2","1","1","1","1","1","1","1611.56","3","1","2","2","2","2","4","NA","3","3","2","1","NA","NA","1841.06","NA","1","NA","1","NA","3","1","833201","120102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15421,"1","2010","7",57078,46848,0,0,,,,,,,,,0,0,0,0,26968,,18,,0,10230,0,,0,,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","2685.93","2","NA","2","2","2","1","1","NA","3","5","2","1","NA","NA","637.97","NA","1","NA","1","NA","2","1","237102","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15436,"2","2010","17",41953,32396,0,0,,,,,,,,,0,0,0,0,0,,1064,,0,0,0,,9557,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","NA","NA","1","4","2","1","NA","NA","978.47","NA","1","NA","1","NA","1","1","741201","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15440,"2","2010","5",73823,46193,0,0,,,,,,,,,0,0,0,0,0,,-2118,,0,0,0,,27630,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","4700.38","3","NA","2","2","2","2","1","NA","2","2","2","1","NA","NA","1815.5","NA","1","NA","1","NA","3","NA","656502","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15443,"2","2010","14",25229,18740,0,0,,,,,,,,,0,0,0,0,0,,12068,,0,0,0,,6488,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1611.56","3","NA","2","1","2","1","1","NA","2","5","2","1","496.9","NA","1352.55","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15448,"2","2010","17",-190,-3786,0,0,,,,,,,,,0,0,0,0,0,,-1673,,0,0,0,,3596,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","2","1","6","2148.75","2","NA","2","2","2","1","4","NA","3","6","2","1","NA","NA","749.81","NA","1","NA","1","NA","2","1","366602","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15452,"1","2010","10",48629,39976,0,0,,,,,,,,,0,0,0,0,0,,-3657,,0,0,0,,8653,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1342.97","3","2","2","2","2","1","4","NA","2","5","2","1","590.91","NA","709.22","NA","1","NA","1","NA","1","1","329201","120102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15498,"2","2010","11",62009,60457,0,0,,,,,,,,,0,0,0,4241,0,,2,,0,0,0,,1552,,"NA","1","NA","3","NA","3","1","1","2","1","1","1","1","1","5","2014.45","3","NA","2","2","2","2","1","NA","3","3","2","1","420.35","NA","473.49","NA","1","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15509,"1","2010","10",16027,12375,0,0,,,,,,,,,0,0,0,0,0,,-326,,0,0,0,,3652,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","5371.87","3","NA","1","2","2","2","2","NA","1","4","2","1","NA","NA","1460.53","NA","1","NA","1","NA","1","NA","650302","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15516,"2","2010","12",41912,36464,0,0,,,,,,,,,0,0,0,0,0,,23641,,0,340,0,,5108,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","3","6","4028.9","3","NA","2","2","2","1","1","NA","3","5","2","1","NA","NA","947.24","NA","1","NA","1","NA","2","1","1098601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15537,"NA","2010","8",35330,27051,0,0,,,,,,,,,0,0,0,9837,0,,1188,,0,0,0,,8280,,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","6","1611.56","2","NA","2","2","2","2","4","NA","2","6","2","1","NA","NA","1979.82","NA","1","NA","1","NA","NA","1","174701","623502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15583,"2","2010","11",25803,7346,0,0,,,,,,,,,0,0,0,7513,0,,-3413,,0,1511,0,,16946,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","3","1","6","1342.97","3","NA","2","2","2","2","1","NA","3","4","2","1","590.91","NA","1122.72","NA","1","NA","1","NA","2","1","887201","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15638,"NA","2010","10",37102,27911,0,0,,,,,,,,,0,0,0,946,0,,634,,0,0,0,,9191,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","1","3","6","1342.97","3","NA","2","1","2","1","1","NA","2","4","2","1","NA","NA","1269.45","NA","1","NA","1","NA","1","1","237102","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15640,"2","2010","8",52295,41893,0,0,,,,,,,,,0,0,0,0,0,,-284,,0,355,0,,10047,,"NA","NA","NA","1","NA","NA","1","1","1","1","1","1","1","1","2","537.19","2","NA","2","2","2","NA","1","NA","3","3","2","1","NA","NA","1619.34","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15669,"1","2010","5",39146,31154,0,0,,,,,,,,,0,0,0,0,0,,-139,,0,0,0,,7992,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","3","1","3","2014.45","3","3","2","2","2","2","2","NA","2","4","2","1","738.63","NA","769.85","NA","1","NA","1","NA","NA","1","287701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15692,"2","2010","5",20694,14580,0,0,,,,,,,,,0,0,0,0,0,,194,,0,0,0,,6115,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","4","2685.93","2","NA","2","2","2","1","4","NA","2","4","2","1","456.61","NA","533.81","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15700,"2","2010","17",31481,26658,0,0,,,,,,,,,0,0,0,0,0,,207,,0,0,0,,4824,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","3357.42","3","3","1","1","2","2","2","NA","2","6","2","1","NA","NA","524.77","NA","1","NA","1","NA","NA","1","792901","217102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15704,"2","2010","16",45211,38375,0,0,,,,,,,,,0,0,0,758,0,,-7,,0,343,0,,6493,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","3","6","671.48","3","NA","2","2","2","1","1","NA","2","2","2","1","NA","NA","1120.65","NA","1","NA","1","NA","2","NA","1085501","623502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15730,"1","2010","12",20851,3732,0,0,,,,,,,,,0,0,0,0,0,,-37583,,0,0,0,,17119,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","NA","611.38","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15735,"2","2010","10",4406,3467,0,0,,,,,,,,,0,0,0,0,0,,401,,0,80,7,,852,,"NA","3","NA","3","NA","3","1","1","1","1","1","2","1","1","5","2014.45","3","NA","2","2","2","2","4","NA","1","2","2","1","228.3","NA","681.92","NA","1","NA","1","NA","NA","NA","NA","977202","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15743,"1","2010","13",5530,4084,0,0,,,,,,,,,0,0,0,748,0,,51,,0,59,0,,1388,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2014.45","3","3","2","2","2","2","1","NA","3","2","2","1","NA","NA","1268.51","NA","2","NA","1","NA","NA","1","174701","887202","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15748,"2","2010","10",23229,20233,0,0,,,,,,,,,0,0,0,0,0,,352,,0,0,0,,2995,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2014.45","2","NA","2","2","2","2","3","NA","2","2","2","1","NA","NA","719.67","NA","1","NA","1","NA","NA","NA","704101","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15820,"2","2010","5",13662,-11752,0,0,,,,,,,,,0,0,0,0,0,,-1543,,0,0,0,,25414,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1611.56","3","3","2","1","2","2","1","NA","1","3","2","2","NA","NA","1341.59","NA","1","NA","1","NA","1","NA","351101","633902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15854,"1","2010","7",40786,29157,0,0,,,,,,,,,0,0,0,0,0,,120,,0,0,0,,11629,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","3","1342.97","2","2","2","1","2","2","4","NA","2","4","2","1","NA","NA","1344.74","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15928,"2","2010","NA",23271,17409,0,0,,,,,,,,,0,0,0,628,0,,0,,0,0,0,,5862,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2014.45","3","NA","2","2","1","1","2","NA","3","3","2","1","617.76","NA","931.86","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",15984,"2","2010","8",63807,50669,0,0,,,,,,,,,0,0,0,6252,0,,18,,0,729,0,,12409,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","1","2","2","1","NA","2","NA","1","1","NA","NA","1125.96","NA","1","NA","1","NA","2","1","450001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16004,"1","2010","14",21892,20756,0,0,,,,,,,,,0,0,0,0,0,,-913,,0,0,0,,1135,,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","3","1074.37","3","3","2","2","2","2","4","NA","3","2","2","1","671.48","NA","397.97","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16035,"2","2010","9",8987,2266,0,0,,,,,,,,,0,0,0,0,0,,-5910,,0,730,0,,5991,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1611.56","2","NA","2","2","2","2","1","NA","1","2","2","1","384.36","NA","1187.65","NA","1","NA","1","NA","1","1","NA","1098602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16077,"1","2010","10",54364,25227,0,0,,,,,,,,,0,0,0,0,0,,-10287,,0,2431,0,,26706,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1007.23","2","NA","2","2","2","2","1","NA","2","NA","2","1","NA","NA","1905.94","NA","1","NA","1","NA","1","1","324102","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16091,"2","2010","14",41247,39122,0,0,,,,,,,,,0,0,0,0,0,,94,,0,158,0,,1967,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3357.42","2","2","2","2","2","2","4","NA","3","6","2","1","NA","NA","749.07","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16110,"NA","2010","NA",40564,39724,0,0,,,,,,,,,0,0,0,6575,0,,-373,,0,0,0,,840,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","1","3","4","1074.37","2","NA","2","2","2","2","1","NA","1","3","2","1","590.91","NA","1120.65","NA","1","NA","1","NA","1","1","163601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16111,"1","2010","8",35503,-10589,0,0,,,,,,,,,0,0,0,0,0,,-42010,,0,0,0,,46092,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","6714.83","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","NA","540.73","NA","1","NA","1","NA","3","1","297501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16208,"1","2010","NA",28344,23496,0,0,,,,,,,,,0,0,0,0,0,,2244,,0,0,0,,4848,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1611.56","2","NA","2","2","2","2","4","NA","1","4","2","1","NA","NA","637.04","NA","1","NA","1","NA","2","1","473401","413302","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16210,"1","2010","11",41301,11050,0,0,,,,,,,,,0,0,0,4268,0,,0,,0,1630,0,,28621,,"NA","3","NA","3","NA","2","1","1","1","1","1","3","1","1","4","2014.45","3","2","2","2","2","2","2","NA","2","3","2","1","NA","NA","696.09","NA","1","NA","1","NA","1","NA","988001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16223,"2","2010","7",25779,19699,0,0,,,,,,,,,0,0,0,0,0,,3420,,0,0,0,,6080,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","2","4","537.19","3","2","2","2","2","2","NA","NA","2","5","2","1","188.02","NA","1587.89","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16237,"2","2010","12",5498,616,0,0,,,,,,,,,0,0,0,0,0,,-76,,0,0,0,,4882,,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","2","2014.45","3","NA","2","2","2","NA","4","NA","2","5","2","1","805.78","NA","1935.08","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16240,"NA","2010","15",45845,39378,0,0,,,,,,,,,0,0,0,0,0,,-53,,0,0,0,,6467,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","1","1","5","1611.56","3","NA","2","2","2","2","1","NA","1","5","2","1","846.07","NA","1120.65","NA","1","NA","1","NA","1","1","335501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16241,"1","2010","8",98449,97435,0,0,,,,,,,,,0,0,0,0,0,,-9993,,0,0,0,,1014,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","3","6","4028.9","3","3","2","NA","2","2","4","NA","2","4","2","1","496.9","NA","1316.35","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16247,"2","2010","10",48808,30528,0,0,,,,,,,,,0,0,0,0,0,,-171,,0,0,0,,18280,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","4700.38","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","NA","1609.11","NA","1","NA","1","NA","NA","1","1095902","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16346,"2","2010","9",41987,14149,0,0,,,,,,,,,0,0,0,0,0,,-764,,0,5027,0,,22811,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","NA","3","1","2","2","2","2","4","NA","2","6","2","1","NA","NA","631.42","NA","1","NA","1","NA","1","1","623501","470702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16348,"1","2010","NA",1998,-3836,0,0,,,,,,,,,0,0,0,1676,0,,5,,0,0,0,,5834,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","5","1074.37","2","NA","2","2","2","2","4","NA","3","3","2","1","NA","NA","641.63","NA","1","NA","1","NA","1","NA","837602","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16367,"1","2010","12",19807,16099,0,0,,,,,,,,,0,0,0,3618,0,,2754,,0,0,0,,3708,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","2","6","1007.23","2","NA","2","1","2","2","4","NA","3","6","2","1","NA","NA","384.41","NA","1","NA","1","NA","NA","NA","487601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16382,"1","2010","19",47523,45919,0,0,,,,,,,,,0,0,0,0,0,,-11,,0,0,0,,1604,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","6043.35","1","3","1","2","2","2","1","NA","2","6","1","1","NA","NA","588.65","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16403,"2","2010","10",19830,15462,0,0,,,,,,,,,0,0,0,0,0,,0,,0,250,0,,4117,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","1","4297.49","3","NA","2","1","2","2","1","NA","2","6","2","1","255.16","NA","905.63","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16407,"NA","2010","19",55049,3282,0,0,,,,,,,,,0,0,0,0,0,,-245,,0,5238,0,,46529,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","4700.38","3","NA","2","2","2","2","4","NA","1","6","2","1","NA","NA","749.81","NA","1","NA","1","NA","1","1","NA","120102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16415,"2","2010","9",49455,-8870,0,0,,,,,,,,,0,0,0,0,0,,-61,,0,0,0,,58325,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","1","1","6","2014.45","2","NA","2","2","2","2","4","NA","2","4","2","1","NA","NA","611.38","NA","1","NA","1","NA","2","NA","49301","470702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16431,"2","2010","8",47401,30612,0,0,,,,,,,,,0,0,0,0,0,,-8644,,0,0,0,,16789,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1611.56","3","NA","2","2","1","2","2","NA","3","6","2","1","NA","NA","2705.98","NA","1","NA","1","NA","1","1","741201","792902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16442,"2","2010","NA",21582,16353,0,0,,,,,,,,,0,0,0,0,0,,9,,0,0,0,,5229,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","6","1611.56","3","1","2","2","2","2","1","NA","2","2","2","1","NA","NA","1120.65","NA","1","NA","1","NA","3","1","450602","470702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16454,"1","2010","15",43379,40933,0,0,,,,,,,,,0,0,0,0,0,,418,,0,0,0,,2447,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1007.23","2","3","2","2","2","2","4","NA","3","3","1","1","617.76","NA","554.41","NA","1","NA","1","NA","NA","NA","146701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16514,"2","2010","21",19712,-389,0,0,,,,,,,,,0,0,0,0,0,,1196,,0,19967,0,,134,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","3","3","5","NA","3","NA","2","2","2","2","1","NA","1","2","2","1","NA","NA","637.04","NA","1","NA","1","NA","NA","1","1098601","623502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16556,"2","2010","10",15581,13363,0,0,,,,,,,,,0,0,0,0,0,,758,,0,0,0,,2218,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2014.45","2","NA","2","1","2","2","1","NA","2","5","2","1","805.78","NA","675.79","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16628,"1","2010","7",2051,1588,0,0,,,,,,,,,0,0,0,0,0,,2051,,0,0,0,,463,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","1","1","5","1611.56","3","NA","2","2","2","2","4","NA","2","2","2","1","NA","NA","552.36","NA","1","NA","1","NA","3","1","335501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16635,"1","2010","25",52250,43991,0,0,,,,,,,,,0,0,0,4890,0,,-8,,0,0,0,,8258,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","6714.83","3","NA","2","2","2","2","4","NA","3","6","2","1","NA","NA","709.22","NA","1","NA","1","NA","3","1","1098601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16689,"2","2010","13",19267,8497,0,0,,,,,,,,,0,0,0,0,0,,-673,,0,516,0,,10254,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1141.52","3","3","2","1","1","2","4","NA","1","3","2","1","NA","NA","690.25","NA","1","NA","1","NA","NA","1","474501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16702,"2","2010","6",176967,174016,0,0,,,,,,,,,0,0,0,0,0,,-1645,,0,0,0,,2952,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","5","1611.56","3","NA","2","2","2","1","1","NA","1","3","2","1","NA","NA","540.73","NA","1","NA","1","NA","1","1","1085501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16722,"2","2010","11",75444,56623,0,0,,,,,,,,,0,0,0,0,0,,-2717,,0,0,0,,18822,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2685.93","3","NA","2","2","2","2","1","NA","2","6","1","1","NA","NA","1890.59","NA","1","NA","1","NA","NA","1","108701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16753,"2","2010","8",54190,40607,0,0,,,,,,,,,0,0,0,0,0,,-9435,,0,1000,0,,12584,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","134288.09","3","2","2","2","2","2","1","NA","1","5","2","1","NA","NA","600.54","NA","1","NA","1","NA","1","1","721101","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16767,"1","2010","9",14763,-4598,0,0,,,,,,,,,0,0,0,0,0,,1978,,0,0,0,,19361,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1611.56","3","NA","2","2","2","2","1","NA","1","2","2","1","NA","NA","947.24","NA","1","NA","1","NA","1","NA","623501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16806,"2","2010","22",24103,21322,0,0,,,,,,,,,0,0,0,0,0,,-161,,0,113,0,,2668,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1611.56","3","NA","2","2","2","2","1","NA","3","6","2","1","980.37","NA","637.04","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16865,"1","2010","8",18905,16639,0,0,,,,,,,,,0,0,0,0,0,,-807,,0,0,0,,2266,,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","3","5","2551.64","3","NA","2","2","2","2","1","NA","2","6","1","1","NA","NA","1774.34","NA","1","NA","1","NA","2","1","665702","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16872,"2","2010","7",22547,10998,0,0,,,,,,,,,0,0,0,0,0,,-1853,,0,0,0,,11549,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1141.52","3","NA","2","2","2","2","2","NA","2","3","2","1","171.9","NA","1352.55","NA","1","NA","1","NA","1","NA","NA","652402","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16896,"2","2010","8",27245,13147,0,0,,,,,,,,,0,0,0,5526,0,,388,,0,0,0,,14098,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2014.45","3","NA","2","2","2","2","1","NA","3","6","2","1","NA","NA","2156.4","NA","1","NA","1","NA","NA","1","652401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16904,"2","2010","10",58482,57614,0,0,,,,,,,,,0,0,0,0,0,,-8,,0,0,0,,868,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2954.53","3","NA","2","2","1","2","1","NA","2","6","2","1","NA","NA","978.47","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16907,"2","2010","12",18893,-588,0,0,,,,,,,,,0,0,0,0,0,,-1258,,0,0,0,,19481,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2014.45","3","NA","1","2","1","2","2","NA","2","5","2","1","496.9","NA","524.77","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16924,"1","2010","6",13143,9615,0,0,,,,,,,,,0,0,0,0,0,,-2451,,0,0,0,,3528,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","752.06","3","NA","2","2","2","2","4","NA","2","3","2","1","NA","NA","824.43","NA","1","NA","1","NA","1","NA","436702","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",16937,"1","2010","10",20231,14775,0,0,,,,,,,,,0,0,0,0,0,,734,,0,613,0,,4843,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","5","2014.45","3","NA","2","2","2","1","2","NA","1","4","2","1","805.78","NA","677.87","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",17015,"1","2010","13",50738,41746,0,0,,,,,,,,,0,0,0,0,0,,-71,,0,0,0,,8992,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1410.12","3","3","2","2","2","2","4","NA","2","4","2","1","NA","NA","561.79","NA","1","NA","1","NA","NA","NA","69501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",17019,"2","2010","7",66744,57600,0,0,,,,,,,,,0,0,0,0,0,,16647,,0,0,0,,9143,,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","6","2014.45","3","NA","2","2","2","2","2","NA","3","3","2","1","NA","NA","706.14","NA","1","NA","1","NA","2","1","741802","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",17020,"1","2010","13",42189,28232,0,0,,,,,,,,,0,0,0,0,0,,-923,,0,1005,0,,12953,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2954.53","3","NA","2","2","1","1","4","NA","2","4","2","1","NA","NA","690.25","NA","1","NA","1","NA","NA","1","660801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","DK",17021,"2","2010","5",52430,40843,0,0,,,,,,,,,0,0,0,0,0,,1119,,0,0,0,,11586,,"NA","3","NA","3","NA","3","1","2","1","1","1","1","3","3","4","3357.42","3","NA","2","2","2","1","4","NA","2","6","2","1","NA","NA","637.04","NA","1","NA","1","NA","1","1","473401","NA","NA","NA","NA","1",1,,,,,,,,,,,
