"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","DK",19208,"1","2007","5",54448,37911,0,0,,,,,,0,0,0,0,0,36,,0,799,0,15739,"2","2","2","1","1","1","1","3","1","1","1","5","NA","3","3","2","2","NA","2","1","1","4","2","1","NA","NA","1375.11","1","1","2","1","1","1","1","2","2","4","4","2","3","4","4","NA","2","1","1",1,,,,,,,,,,
"2007","DK",19239,"2","2007","6",9099,-9580,0,0,,,,,,0,0,0,0,0,-799,,0,0,0,18679,"2","2","2","1","1","2","1","1","1","1","2","4","1876.9","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","569.72","1","1","1","1","1","1","1","2","1","3","4","2","4","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19260,"1","2007","9",49802,30828,0,0,,,,,,0,0,0,0,0,611,,0,1993,0,16981,"2","2","2","1","1","1","1","1","1","1","1","5","2949.42","3","NA","2","2","2","2","NA","1","6","2","1","NA","NA","1300.72","1","1","1","1","1","1","1","2","1","NA","4","4","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19268,"1","2007","9",48113,43825,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4288,"1","2","2","1","1","1","1","1","1","3","3","6","1005.48","3","NA","2","2","2","2","1","1","6","2","2","NA","NA","935.39","1","1","2","1","1","1","1","2","1","4","3","3","2","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19278,"1","2007","14",113241,112906,0,0,,,,,,0,0,0,0,0,2400,,0,0,0,335,"2","2","2","1","1","NA","1","1","1","1","3","4","2145.03","2","3","2","2","2","2","4","2","4","2","1","603.29","NA","1758.44","1","1","1","1","2","1","1","2","1","3","4","3","2","4","2","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",19298,"1","2007","21",33617,28248,0,0,,,,,,0,0,0,0,0,3349,,0,0,0,5369,"2","2","2","1","1","1","1","1","3","1","1","6","938.45","2","3","1","2","2","2","1","2","5","2","1","402.19","NA","952.74","1","1","2","1","1","1","1","2","1","3","4","3","4","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19318,"1","2007","8",49102,43018,0,0,,,,,,0,0,0,1088,0,0,,0,635,0,5448,"2","2","2","1","1","1","1","1","1","3","1","4","2010.97","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","572.36","1","1","2","1","1","1","1","2","2","3","4","4","2","4","4","NA","2","3","1",1,,,,,,,,,,
"2007","DK",19331,"2","2007","5",106300,86200,0,0,,,,,,0,0,0,0,0,435,,0,2099,0,18001,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","1","4","2","1","NA","NA","736.45","1","1","2","1","1","1","2","2","2","3","3","2","4","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19357,"2","2007","9",79746,65875,0,0,,,,,,0,0,0,0,0,-120,,0,0,0,13872,"2","2","2","1","1","1","1","1","3","1","1","5","2010.97","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","434.97","1","1","2","1","1","1","1","2","1","4","3","2","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19363,"1","2007","NA",13815,12535,0,0,,,,,,0,0,0,0,0,31,,0,0,0,1280,"2","2","2","1","1","1","1","1","3","1","3","6","3351.61","2","2","2","2","2","2","4","1","6","2","1","402.19","NA","442.96","1","1","2","1","1","1","1","2","1","3","3","4","4","4","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19380,"1","2007","23",5128,-11309,0,0,,,,,,0,0,0,0,0,377,,0,0,0,16437,"2","2","2","1","1","1","1","1","1","1","1","5","2681.29","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","321.33","1","1","2","1","1","1","1","2","1","4","4","4","3","3","3","4","2","NA","1",1,,,,,,,,,,
"2007","DK",19422,"2","2007","29",68810,28368,0,0,,,,,,0,0,0,0,0,-1826,,0,0,0,40442,"2","2","2","1","1","1","1","1","1","1","3","6","3351.61","3","NA","2","2","2","1","1","1","5","1","1","NA","NA","551.32","1","1","1","1","1","1","1","2","1","4","2","3","3","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19426,"1","2007","8",22485,21610,0,0,,,,,,0,0,0,634,0,42,,0,0,0,875,"2","2","2","1","1","1","1","1","1","1","1","6","670.32","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","764.51","1","1","2","1","1","1","1","2","1","4","4","4","4","4","4","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",19471,"2","2007","4",60484,45686,0,0,,,,,,0,0,0,1157,0,-299,,0,0,0,14798,"2","2","2","1","1","1","1","1","1","1","1","6","3351.61","3","3","2","2","2","2","2","2","4","2","1","NA","NA","735.87","1","1","2","1","1","1","1","2","1","4","4","3","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19474,"1","2007","NA",56278,44361,0,0,,,,,,0,0,0,11579,0,12,,0,0,0,11916,"2","2","2","1","1","2","1","1","3","1","1","6","2681.29","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","1678.63","1","1","2","1","1","1","1","2","1","4","4","1","3","4","4","2","2","NA","1",1,,,,,,,,,,
"2007","DK",19490,"2","2007","11",6190,-2569,0,0,,,,,,0,0,0,695,0,591,,0,412,0,8346,"2","2","2","1","1","2","1","3","1","1","1","5","1206.58","3","NA","2","1","2","2","1","1","5","2","1","1005.48","NA","1243.84","1","1","2","1","1","1","1","2","1","4","2","4","3","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19492,"1","2007","12",18486,12231,0,0,,,,,,0,0,0,0,0,5985,,0,0,0,6255,"2","2","2","1","1","1","1","1","3","1","1","5","6032.9","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","308.55","1","1","1","1","1","1","1","2","1","4","4","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19498,"1","2007","20",29519,14036,0,0,,,,,,0,0,0,0,0,0,,0,0,2325,13157,"2","2","2","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","445.81","1","1","2","1","1","1","1","2","1","4","4","2","4","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",19519,"1","2007","7",-70984,-92258,0,0,,,,,,0,0,0,0,0,-1798,,0,0,0,21274,"2","2","2","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","2","2","5","2","1","NA","NA","353.43","1","1","2","1","1","1","1","2","1","4","4","3","2","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19536,"1","2007","14",75675,70509,0,0,,,,,,0,0,0,0,0,3458,,0,550,0,4616,"2","2","2","1","1","1","1","1","1","1","1","5","2010.97","3","NA","2","1","2","1","1","1","4","2","1","NA","NA","877.49","1","1","2","1","1","1","1","2","1","4","3","4","2","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","DK",19546,"1","2007","8",71434,69532,0,0,,,,,,0,0,0,0,0,20,,0,309,0,1593,"2","2","2","2","1","1","1","1","1","1","1","6","3217.55","3","1","2","2","2","2","1","1","3","2","1","NA","NA","441.68","1","1","2","1","1","1","1","2","1","4","4","3","3","4","3","NA","2","1","1",1,,,,,,,,,,
"2007","DK",19554,"1","2007","10",39199,13882,0,0,,,,,,0,0,0,6175,0,23,,0,0,0,25317,"2","2","2","1","1","1","1","1","3","1","1","5","2681.29","3","NA","2","2","2","2","2","2","5","2","1","NA","NA","254.4","1","1","2","1","1","1","1","2","1","4","3","4","4","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19563,"1","2007","9",35656,27487,0,0,,,,,,0,0,0,0,0,-382,,0,0,2727,5442,"2","2","2","1","1","1","1","1","1","1","1","5","2413.16","3","NA","2","2","2","2","1","1","4","2","2","NA","NA","509.09","1","1","2","1","1","1","1","2","1","4","3","4","4","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19578,"2","2007","5",39541,23753,0,0,,,,,,0,0,0,0,0,-2179,,0,1235,0,14553,"2","2","2","1","1","1","1","3","1","1","1","6","3083.48","3","NA","2","2","2","2","2","1","3","1","1","NA","NA","448.84","1","1","2","1","1","1","1","2","1","4","2","3","1","2","2","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19585,"2","2007","8",65619,57753,0,0,,,,,,0,0,0,0,0,7430,,0,354,0,7511,"2","2","2","1","1","1","1","1","1","1","1","6","938.45","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","1437.05","1","1","2","1","1","1","1","2","1","3","4","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19601,"2","2007","6",36227,19462,0,0,,,,,,0,0,0,0,0,-3943,,0,1094,0,15672,"2","2","2","1","1","1","1","1","1","1","1","5","2681.29","1","NA","2","2","2","2","NA","1","6","2","1","NA","NA","1678.63","1","1","2","1","1","1","1","2","1","4","2","3","3","4","3","1","2","3","1",1,,,,,,,,,,
"2007","DK",19603,"1","2007","6",26587,20892,0,0,,,,,,0,0,0,0,0,1636,,0,0,0,5695,"2","2","2","1","1","1","1","1","1","1","1","6","1340.64","2","3","2","2","2","2","2","1","4","2","1","NA","NA","1036.94","1","1","2","1","2","1","1","2","1","3","3","3","2","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19620,"2","2007","7",31309,25736,0,0,,,,,,0,0,0,0,0,-1469,,0,0,0,5574,"2","2","2","1","1","1","1","1","1","1","3","6","1783.06","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","489.51","1","1","2","1","1","1","1","1","1","4","3","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19658,"1","2007","8",8499,2048,0,0,,,,,,0,0,0,0,0,2005,,0,0,2154,4297,"2","2","2","1","1","1","1","1","1","3","1","5","1876.9","3","3","2","1","2","2","4","1","3","1","2","670.32","NA","649.23","1","1","2","1","1","1","1","2","2","3","4","4","4","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19669,"1","2007","7",33671,20059,0,0,,,,,,0,0,0,0,0,-9,,0,0,0,13613,"2","2","2","1","1","1","1","1","1","1","1","5","1005.48","3","NA","2","2","2","2","1","1","3","2","2","NA","NA","975.48","1","1","1","1","1","1","1","2","1","3","4","4","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19675,"2","2007","7",71260,59746,0,0,,,,,,0,0,0,0,0,5400,,0,0,0,11514,"2","2","2","1","1","2","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","468.48","1","1","1","1","1","1","1","2","1","4","3","2","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19725,"2","2007","11",44728,32026,0,0,,,,,,0,0,0,6252,0,-1932,,0,0,0,12702,"2","2","2","1","1","1","1","1","3","1","1","5","402.19","3","3","2","2","2","2","1","1","4","2","1","NA","NA","736.45","1","1","2","1","1","1","1","2","1","4","3","4","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","DK",19741,"1","2007","5",111176,97256,0,0,,,,,,0,0,0,0,0,7786,,0,690,0,13230,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1678.63","1","1","2","1","1","1","1","2","1","4","4","2","3","4","2","2","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19801,"1","2007","9",31152,-5502,0,0,,,,,,0,0,0,0,0,513,,0,1797,0,34857,"2","2","2","1","1","2","1","1","3","1","1","4","402.19","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1348.61","1","1","2","2","1","1","1","2","1","4","3","3","3","2","4","NA","1","NA","2",1.5,,,,,,,,,,
"2007","DK",19828,"1","2007","9",66012,55503,0,0,,,,,,0,0,0,3955,0,1990,,0,1843,0,8667,"2","2","2","1","1","2","1","1","1","1","3","6","938.45","3","2","2","2","2","2","1","1","3","2","1","NA","NA","817.6","1","1","1","1","1","1","1","2","1","4","2","3","3","2","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19839,"NA","2007","18",32325,15734,0,0,,,,,,0,0,0,4324,0,-1327,,0,0,0,16591,"2","2","2","1","1","1","1","1","1","1","1","5","402.19","3","NA","2","2","2","2","1","1","4","2","2","938.45","NA","569.72","1","1","2","1","1","1","1","2","2","NA","4","3","2","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19840,"1","2007","7",64695,50663,0,0,,,,,,0,0,0,0,0,1739,,0,1832,0,12200,"2","2","2","1","1","1","1","1","1","1","1","6","3753.8","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","561.85","1","1","2","1","1","1","1","2","1","4","4","4","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19848,"1","2007","7",131096,96911,0,0,,,,,,0,0,0,0,0,-651,,0,870,0,33315,"2","2","2","1","1","1","1","1","1","1","1","5","4021.93","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","662.7","1","1","2","1","1","1","1","2","1","4","4","3","4","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19858,"2","2007","7",43061,32010,0,0,,,,,,0,0,0,0,0,-3150,,0,581,0,10470,"2","2","2","1","1","1","1","1","1","1","1","4","1783.06","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","434.97","1","1","2","1","1","1","1","2","1","4","4","4","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19882,"2","2007","7",120108,110620,0,0,,,,,,0,1604,0,0,0,242,,0,402,0,9087,"2","2","2","1","1","2","1","1","1","1","1","5","NA","2","2","2","2","2","2","3","1","6","2","1","NA","NA","456.86","1","1","2","1","1","NA","1","2","1","4","4","3","2","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19949,"1","2007","8",-102055,-133357,0,0,,,,,,0,0,0,0,0,-1415,,0,598,0,30703,"2","2","2","1","1","1","1","1","1","1","1","3","1005.48","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","456.86","1","1","2","1","1","1","1","2","1","4","4","4","4","4","3","2","2","3","2",1.5,,,,,,,,,,
"2007","DK",19963,"1","2007","8",114215,63671,0,0,,,,,,0,0,0,0,0,-2145,,0,0,0,50544,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","535.72","1","1","2","1","1","1","1","2","1","4","4","4","3","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",19988,"1","2007","13",24203,2318,0,0,,,,,,0,0,0,0,0,-1594,,0,0,0,21885,"2","2","2","1","1","2","1","1","1","1","1","5","3351.61","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","906.15","1","1","2","1","1","1","1","2","1","3","3","4","2","4","3","NA","1","NA","2",1.3,,,,,,,,,,
"2007","DK",20035,"2","2007","7",80772,50862,3316,3316,,,,,,3316,0,0,0,0,6568,,0,1018,0,28891,"2","2","2","1","1","1","1","1","3","1","1","6","1005.48","3","NA","2","2","2","2","NA","1","4","2","1","NA","NA","608.43","1","1","2","1","1","1","1","2","1","4","4","2","3","4","2","1","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20066,"1","2007","9",55229,44955,0,0,,,,,,0,0,0,0,0,-170,,0,45,0,10229,"2","2","2","1","1","2","1","1","1","1","1","5","4692.26","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","456.86","1","1","2","1","1","1","1","2","1","4","3","4","2","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20105,"1","2007","17",56226,31951,0,0,,,,,,0,0,0,0,0,6187,,0,0,0,24275,"2","2","2","1","1","1","1","1","1","1","1","5","1608.77","3","NA","2","2","2","2","1","1","6","2","2","NA","NA","535.72","1","1","2","1","1","1","1","2","NA","3","4","4","4","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20113,"NA","2007","9",44166,-7268,0,0,,,,,,0,0,0,0,0,-936,,0,5790,0,45644,"2","2","2","1","1","1","1","1","1","1","3","5","402.19","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","736.45","1","1","2","1","1","1","1","1","1","3","4","2","2","3","4","4","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20119,"1","2007","11",67160,61309,0,0,,,,,,0,0,0,24227,0,815,,0,297,0,5554,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1183.03","1","1","2","1","1","1","1","2","2","4","3","4","4","2","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20131,"2","2007","4",69982,-34616,0,0,,,,,,0,662,0,0,0,-471,,0,12200,0,92398,"2","2","2","1","1","1","1","1","1","1","1","5","2413.16","2","NA","2","2","1","1","2","2","6","2","1","482.63","NA","744.88","1","1","NA","1","1","1","1","2","1","4","4","4","2","4","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20136,"1","2007","4",55628,42164,0,0,,,,,,0,0,0,1512,0,-1437,,0,493,0,12971,"2","2","2","1","1","1","1","1","1","1","1","5","NA","2","3","2","2","2","2","1","1","4","2","1","NA","NA","538.68","1","1","2","1","1","2","1","1","1","4","4","4","4","1","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20156,"1","2007","NA",33639,30765,0,0,,,,,,0,0,0,0,0,-1804,,0,0,0,2874,"2","2","2","1","1","1","1","1","2","1","1","6","4021.93","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","597.33","1","1","2","1","1","1","1","2","1","4","4","2","4","3","4","4","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20175,"1","2007","8",26016,5262,0,0,,,,,,0,0,0,0,0,-3949,,0,706,0,20048,"2","2","2","1","1","1","1","1","1","1","1","6","1005.48","3","3","2","2","2","2","2","1","5","2","1","NA","NA","1920.46","1","1","2","1","1","1","1","2","1","4","3","4","3","4","3","NA","1","NA","2",1.5,,,,,,,,,,
"2007","DK",20244,"NA","2007","6",31610,12988,0,0,,,,,,0,0,0,0,0,1837,,0,1869,0,16753,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1160.85","1","1","2","1","1","1","1","1","1","3","2","4","4","3","4","2","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20292,"2","2007","11",288819,267778,0,0,,,,,,0,0,0,0,0,-1900,,0,1189,0,19851,"2","2","2","1","1","1","1","1","1","1","1","6","3351.61","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","1348.61","1","1","2","1","1","1","1","2","1","4","3","4","3","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20295,"2","2007","4",61948,57117,0,0,,,,,,0,0,0,0,0,2380,,0,0,0,4831,"2","2","2","2","1","1","1","1","1","1","1","5","4692.26","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","1678.63","1","1","2","1","1","1","1","2","1","4","4","3","3","3","2","2","2","3","2",1.5,,,,,,,,,,
"2007","DK",20352,"2","2007","12",91953,71045,0,0,,,,,,0,0,0,0,0,284,,0,1843,0,19066,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","2","2","2","2","2","1","1","4","2","1","NA","NA","971.15","1","1","2","1","1","1","1","2","1","3","3","3","4","3","2","1","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20371,"1","2007","8",141430,105739,0,0,,,,,,0,0,0,0,0,1973,,0,355,0,35336,"2","2","2","1","1","1","1","1","1","1","1","6","4692.26","2","NA","2","2","2","1","1","1","6","2","1","NA","NA","918.3","1","1","2","1","1","1","1","2","1","4","3","2","4","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20386,"1","2007","4",28708,18073,0,0,,,,,,0,0,0,0,0,-240,,0,145,0,10489,"2","2","2","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","3","1","4","2","1","NA","NA","558.6","1","1","2","1","1","1","1","2","1","4","2","3","4","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20454,"2","2007","7",19386,-29295,0,0,,,,,,0,0,0,0,0,-1067,,0,4556,0,44124,"2","2","2","2","1","1","1","1","3","1","1","6","2681.29","2","2","2","2","2","2","1","1","4","2","1","NA","NA","1280.59","1","1","2","1","1","1","1","1","1","4","3","2","2","3","4","NA","2","NA","2",1.3,,,,,,,,,,
"2007","DK",20543,"2","2007","12",20336,13961,0,0,,,,,,0,0,0,0,0,-23,,0,0,0,6375,"2","2","2","1","1","1","1","1","1","1","1","4","NA","2","NA","1","2","2","2","4","1","3","2","1","321.75","NA","1118.13","1","1","2","1","1","1","2","2","2","2","3","4","4","4","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20584,"1","2007","14",56076,45042,0,0,,,,,,0,0,0,0,0,284,,0,31,0,11002,"2","2","2","1","1","1","1","1","1","1","1","6","26812.89","3","NA","2","1","2","2","1","1","4","2","1","402.19","NA","662.7","1","1","2","1","1","1","1","2","1","4","4","4","3","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20604,"1","2007","NA",25177,-40780,0,0,,,,,,0,0,0,0,0,-463,,0,0,0,65957,"2","2","2","2","1","1","1","3","1","1","3","5","1005.48","3","3","2","1","1","1","1","2","4","2","1","NA","NA","837.85","1","1","2","1","1","1","1","2","2","4","4","4","4","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20637,"NA","2007","17",36001,27636,0,0,,,,,,0,0,0,0,0,732,,0,234,0,8131,"2","2","2","1","1","1","1","1","1","1","1","5","1206.58","3","NA","2","2","2","2","2","1","2","2","1","NA","NA","817.6","1","1","2","1","1","1","1","2","1","4","3","4","2","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20659,"1","2007","7",64759,38107,0,0,,,,,,0,0,0,0,0,-1701,,0,937,0,25716,"2","2","2","1","1","1","1","1","1","1","1","6","670.32","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","1696.24","1","1","2","1","1","1","1","2","1","4","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20680,"2","2007","6",82741,59535,0,0,,,,,,0,0,0,0,0,-2130,,0,1086,0,22121,"2","2","2","1","1","1","1","1","1","1","1","5","4021.93","3","NA","2","1","2","2","1","1","6","1","1","402.19","NA","888.64","1","1","2","1","1","1","1","2","1","4","4","3","2","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20710,"2","2007","12",50042,5719,0,0,,,,,,0,0,0,0,0,1731,,0,1420,0,42902,"2","2","2","1","1","1","1","1","1","3","3","4","2279.1","3","NA","2","1","2","2","1","2","5","2","1","NA","NA","125.08","1","1","2","1","1","1","1","2","1","3","3","3","2","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20731,"1","2007","12",58321,49901,0,0,,,,,,0,0,0,0,0,-6235,,0,207,0,8213,"2","2","2","2","1","1","1","1","1","1","1","5","3351.61","3","2","2","2","2","2","NA","1","6","2","1","NA","NA","1678.63","1","1","2","1","1","1","1","2","1","4","2","2","2","3","2","1","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20741,"NA","2007","13",45956,35998,0,0,,,,,,0,0,0,0,0,-694,,0,383,0,9575,"2","2","2","1","1","1","1","1","1","1","1","4","4021.93","3","3","2","2","2","2","1","1","4","2","1","NA","NA","731.64","1","1","2","1","1","1","1","2","1","3","4","3","3","4","4","2","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20750,"1","2007","16",55044,40056,0,0,,,,,,0,0,0,0,0,-512,,0,0,0,14988,"2","2","2","1","1","2","1","1","1","1","1","5","NA","2","NA","2","1","2","2","NA","1","6","2","1","NA","NA","456.86","1","1","2","1","1","1","1","2","1","3","4","1","4","4","2","2","1","NA","2",1.5,,,,,,,,,,
"2007","DK",20757,"2","2007","6",78226,15870,0,0,,,,,,0,0,0,0,0,-197,,0,154,0,62202,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","5","2","1","NA","NA","1678.63","1","1","2","1","1","1","1","1","1","4","3","4","3","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20798,"2","2007","9",29266,5917,0,0,,,,,,0,0,0,0,0,1661,,0,0,0,23349,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","2","1","6","2","1","NA","NA","3315.28","1","1","2","1","1","1","1","2","1","4","4","4","4","4","4","2","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20809,"2","2007","NA",68997,53230,0,0,,,,,,0,0,0,0,0,8556,,0,0,0,15767,"2","2","2","1","1","1","1","1","1","1","1","6","3753.8","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","6496.1","1","1","2","1","1","1","1","2","1","4","4","4","4","3","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20811,"1","2007","5",28680,-311,0,0,,,,,,0,0,0,0,0,562,,0,0,0,28990,"2","2","2","2","1","1","1","1","1","1","1","6","2681.29","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","608.43","1","1","2","1","1","1","1","1","1","4","2","3","4","3","4","NA","1","NA","2",1.5,,,,,,,,,,
"2007","DK",20834,"1","2007","6",56682,33238,0,0,,,,,,0,0,0,0,0,8,,0,1383,0,22061,"2","2","2","1","1","1","1","1","1","1","1","5","3351.61","3","NA","2","2","2","2","NA","1","6","2","1","NA","NA","839.72","1","1","2","1","1","NA","1","2","2","4","4","4","3","3","3","4","2","3","2",1.5,,,,,,,,,,
"2007","DK",20869,"NA","2007","13",32772,29401,0,0,,,,,,0,0,0,0,0,205,,0,124,0,3247,"2","2","2","1","1","1","1","1","1","1","3","4","1340.64","3","2","2","2","2","2","4","2","4","2","1","402.19","NA","1145.42","1","1","2","NA","1","2","1","2","1","3","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20874,"1","2007","6",41051,11592,0,0,,,,,,0,0,0,0,0,1,,0,1631,0,27828,"2","2","2","1","1","1","1","1","1","1","1","5","2413.16","3","3","2","2","2","1","4","2","5","2","1","NA","NA","979.55","1","1","1","1","1","1","1","2","1","4","4","4","3","4","4","NA","1","NA","2",1.5,,,,,,,,,,
"2007","DK",20875,"2","2007","4",44776,-185073,0,0,,,,,,0,0,0,0,0,222,,0,13288,0,216561,"2","2","2","1","1","1","1","1","1","1","1","5","4021.93","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","1300.72","1","1","2","1","1","1","1","1","1","3","4","4","3","4","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20876,"1","2007","6",50340,44460,0,0,,,,,,0,0,0,0,0,-1032,,0,0,0,5880,"2","2","2","1","1","1","1","1","1","1","1","5","3351.61","3","NA","2","2","2","1","1","1","5","2","1","NA","NA","971.15","1","1","2","1","1","1","1","1","1","4","3","3","4","4","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","DK",20905,"2","2007","7",57170,42537,0,0,,,,,,0,0,0,0,0,-14962,,0,1030,0,13603,"2","2","2","1","1","1","1","1","1","1","1","6","3351.61","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","707.52","1","1","2","1","1","1","1","2","1","4","4","4","3","3","4","4","2","NA","2",1.5,,,,,,,,,,
