"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2006","DK",20959,"2","2006","6",73397,39255,0,0,,,,,,0,0,0,0,0,-41,,0,0,0,34141,"2","2","2","1","1","1","1","1","1","1","3","6","1476.15","3","3","2","2","2","2","1","1","5","2","1","NA","NA","525.56","1","1","1",1,,,,,,
"2006","DK",20981,"2","2006","20",23043,18646,0,0,,,,,,0,0,0,0,0,405,,0,0,0,4398,"2","2","2","1","1","1","1","1","1","1","1","5","805.17","3","NA","1","2","2","2","4","1","5","2","1","NA","NA","704.34","1","1","1",1,,,,,,
"2006","DK",20983,"2","2006","10",86407,70511,0,0,,,,,,0,0,0,0,0,38955,,0,801,0,15095,"2","2","2","1","1","1","1","1","1","1","1","5","2683.92","3","NA","2","2","2","2","1","1","6","1","1","NA","NA","466.23","1","1","1",1,,,,,,
"2006","DK",21034,"1","2006","8",12148,4890,0,0,,,,,,0,0,0,0,0,1630,,0,334,0,6924,"2","2","2","1","1","1","1","1","1","3","1","4","2683.92","3","3","2","2","1","2","4","1","3","2","1","272.42","NA","906.72","1","1","1",1,,,,,,
"2006","DK",21043,"1","2006","6",166440,159840,0,0,,,,,,0,0,0,0,0,2009,,0,161,0,6439,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","2","1","5","2","2","NA","NA","1100.22","1","1","1",1,,,,,,
"2006","DK",21063,"2","2006","NA",33154,14928,0,0,,,,,,0,0,0,0,0,-2299,,0,0,0,18225,"2","2","2","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","4","2","2","NA","NA","942.64","1","1","1",1,,,,,,
"2006","DK",21095,"2","2006","6",43666,26509,0,0,,,,,,0,0,0,2386,0,405,,0,0,0,17157,"2","2","2","1","1","1","1","1","1","1","1","5","4025.87","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","503.95","1","1","1",1,,,,,,
"2006","DK",21140,"2","2006","8",21514,7064,0,0,,,,,,0,0,0,0,0,-1,,0,732,0,13718,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","1","2","1","3","2","2","NA","NA","509.73","1","1","1",1,,,,,,
"2006","DK",21160,"2","2006","7",71521,35793,0,0,,,,,,0,0,0,0,0,965,,0,2771,0,32957,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","4","1","2","2","1","NA","NA","1322.7","1","1","1",1,,,,,,
"2006","DK",21171,"3","2006","6",7525,240,0,0,,,,,,0,0,0,0,0,334,,0,7285,0,0,"2","2","2","1","1","1","1","1","1","1","1","4","1006.47","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","549.94","1","1","1",1,,,,,,
"2006","DK",21182,"2","2006","7",20683,14415,0,0,,,,,,0,0,0,0,0,1188,,0,433,0,5835,"2","2","2","2","1","1","1","1","3","1","2","2","NA","3","3","2","2","1","2","4","2","6","1","1","395.88","NA","169.13","1","1","1",1,,,,,,
"2006","DK",21187,"2","2006","10",36265,29040,0,0,,,,,,0,0,0,6469,0,481,,0,0,0,7225,"2","2","2","1","1","1","1","1","1","1","1","6","4025.87","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","785.59","1","1","1",1,,,,,,
"2006","DK",21196,"2","2006","12",12225,9179,0,0,,,,,,0,0,0,0,0,787,,0,0,0,3046,"2","2","2","1","1","1","1","1","1","1","1","6","2683.92","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","809.07","1","1","1",1,,,,,,
"2006","DK",21217,"2","2006","7",24091,17413,0,0,,,,,,0,0,0,6775,0,36,,0,0,0,6678,"2","2","2","1","1","1","1","1","3","1","1","5","1610.35","3","3","2","2","2","2","2","1","6","2","1","NA","NA","371.82","1","1","1",1,,,,,,
"2006","DK",21218,"2","2006","7",47268,28706,0,0,,,,,,0,0,0,818,0,6,,0,0,0,18561,"2","2","2","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","1462.02","1","1","1",1,,,,,,
"2006","DK",21227,"2","2006","6",33079,23012,0,0,,,,,,0,0,0,0,0,2,,0,0,0,10067,"2","2","2","1","1","1","1","1","1","1","1","6","2549.72","3","NA","2","2","2","2","1","1","2","2","1","268.39","NA","799.98","1","1","1",1,,,,,,
"2006","DK",21249,"NA","2006","4",13858,7492,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6366,"2","2","2","1","1","1","1","1","1","1","1","5","2683.92","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","809.07","1","1","1",1,,,,,,
"2006","DK",21268,"2","2006","6",23054,14829,0,0,,,,,,0,0,0,1945,0,-130,,0,306,0,7918,"2","2","2","1","1","1","1","1","2","1","1","6","2012.94","3","NA","2","2","2","1","2","1","4","2","2","NA","NA","495.37","1","1","1",1,,,,,,
"2006","DK",21269,"2","2006","7",20681,17035,0,0,,,,,,0,0,0,0,0,1104,,0,0,0,3646,"2","2","2","1","1","2","1","1","1","1","3","6","5367.83","2","NA","2","2","2","2","4","1","6","1","NA","NA","NA","943.28","1","1","1",1,,,,,,
"2006","DK",21302,"2","2006","9",20826,15135,410,410,,,,,,410,0,0,0,0,64,,0,395,0,5296,"2","2","2","1","1","2","1","1","1","1","1","6","10735.66","2","3","2","2","2","2","3","1","5","2","1","NA","NA","869.96","1","1","1",1,,,,,,
"2006","DK",21326,"NA","2006","14",6079,5379,0,0,,,,,,0,0,0,0,0,-595,,0,0,0,700,"2","2","2","1","1","1","1","1","1","1","1","2","NA","3","NA","2","2","2","2","2","1","6","2","1","684.4","NA","760.44","1","1","1",1,,,,,,
"2006","DK",21369,"2","2006","8",51859,1510,0,0,,,,,,0,0,0,0,0,1240,,0,0,0,50349,"2","2","2","1","1","1","1","1","1","1","3","4","1610.35","3","3","2","2","2","2","2","1","4","1","1","432.11","NA","645.45","1","1","1",1,,,,,,
"2006","DK",21382,"3","2006","10",33422,18637,0,0,,,,,,0,0,0,0,0,5850,,0,1470,0,13316,"2","2","2","1","1","2","1","1","1","1","1","3","805.17","3","NA","2","2","2","2","3","1","5","2","2","NA","NA","869.96","1","1","1",1,,,,,,
"2006","DK",21429,"2","2006","21",26507,22753,0,0,,,,,,0,0,0,0,0,4182,,0,146,0,3608,"2","2","2","1","1","1","1","1","1","1","1","5","2012.94","3","NA","2","2","2","2","NA","1","6","2","1","NA","NA","371.82","1","1","1",1,,,,,,
"2006","DK",21443,"2","2006","6",25028,9774,0,0,,,,,,0,0,0,633,0,2284,,0,754,0,14501,"2","2","2","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","4","2","1","469.69","NA","988.02","1","1","1",1,,,,,,
"2006","DK",21504,"2","2006","7",8700,5268,0,0,,,,,,0,0,0,0,0,-4886,,0,0,0,3432,"2","2","2","1","1","1","1","1","1","1","1","6","2012.94","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1159.08","1","1","1",1,,,,,,
"2006","DK",21513,"2","2006","NA",42525,6860,0,0,,,,,,0,0,0,0,0,-585,,0,514,0,35150,"2","2","2","1","1","1","1","1","3","1","1","5","805.17","3","2","2","2","2","2","1","1","2","2","1","NA","NA","560.71","1","1","1",1,,,,,,
"2006","DK",21543,"2","2006","NA",21388,12259,0,0,,,,,,0,0,0,0,0,-729,,0,287,0,8842,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","570.61","1","1","1",1,,,,,,
"2006","DK",21585,"2","2006","10",1002,-6876,0,0,,,,,,0,0,0,1074,0,-73,,0,884,0,6994,"2","2","2","1","1","1","1","1","3","1","1","5","10735.66","3","3","2","2","2","2","2","1","6","2","1","NA","NA","460.28","1","1","1",1,,,,,,
"2006","DK",21603,"NA","2006","9",14804,8109,0,0,,,,,,0,0,0,0,0,485,,0,0,0,6695,"2","2","2","1","1","1","1","1","1","1","2","6","2683.92","3","2","2","2","2","2","1","1","3","2","1","NA","NA","1594.93","1","1","1",1,,,,,,
"2006","DK",21604,"2","2006","4",24582,-31785,0,0,,,,,,0,0,0,7059,0,5054,,0,0,0,56367,"2","2","2","1","1","1","1","1","1","1","1","5","5367.83","3","3","2","2","2","2","1","1","6","2","2","NA","NA","466.23","1","1","1",1,,,,,,
"2006","DK",21646,"2","2006","11",27066,23758,0,0,,,,,,0,0,0,674,0,2432,,0,0,0,3308,"2","2","2","1","1","1","1","1","1","1","1","5","1610.35","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","720.66","1","1","1",1,,,,,,
"2006","DK",21665,"1","2006","7",25545,19196,0,0,,,,,,0,0,0,0,0,3,,0,0,0,6350,"2","2","2","1","1","2","1","1","1","1","3","4","1006.47","2","3","2","2","2","2","2","1","4","2","1","1073.57","NA","659.8","1","1","1",1,,,,,,
"2006","DK",21669,"2","2006","10",11915,7626,0,0,,,,,,0,0,0,0,0,-268,,0,0,0,4289,"2","2","2","1","1","1","1","1","1","1","1","6","872.27","3","2","2","2","2","2","2","2","6","2","1","NA","NA","816.99","1","1","1",1,,,,,,
"2006","DK",21702,"2","2006","7",40312,29814,0,0,,,,,,0,0,0,0,0,-114,,0,0,0,10498,"2","2","2","1","1","1","1","1","1","1","1","5","3354.89","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1285.57","1","1","1",1,,,,,,
"2006","DK",21721,"2","2006","8",28420,18299,0,0,,,,,,0,0,0,1417,0,2002,,0,0,0,10121,"2","2","2","1","1","1","1","1","3","1","1","5","2012.94","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1155.8","1","1","1",1,,,,,,
"2006","DK",21754,"1","2006","7",66980,61885,0,0,,,,,,0,0,0,0,0,4,,0,199,0,4896,"2","2","2","1","1","1","1","1","1","1","1","3","2415.52","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","955.03","1","1","1",1,,,,,,
"2006","DK",21760,"2","2006","7",13487,-3914,0,0,,,,,,0,0,0,782,0,-743,,0,707,0,16694,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1153.5","1","1","1",1,,,,,,
"2006","DK",21768,"2","2006","6",31151,20850,0,0,,,,,,0,0,0,4919,0,-175,,0,0,0,10301,"2","2","2","1","1","1","1","1","1","1","1","5","2683.92","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","528.12","1","1","1",1,,,,,,
"2006","DK",21781,"2","2006","NA",22081,16000,0,0,,,,,,0,0,0,0,0,1123,,0,477,0,5604,"2","2","2","2","1","1","1","1","1","2","3","4","1341.96","3","3","2","1","2","2","4","1","4","2","1","NA","NA","921.72","1","1","1",1,,,,,,
"2006","DK",21792,"2","2006","5",47391,-8902,0,0,,,,,,0,0,0,1244,0,-188,,0,0,0,56293,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","2","1","6","2","1","348.91","NA","675.1","1","1","1",1,,,,,,
"2006","DK",21795,"2","2006","8",54348,50309,0,0,,,,,,0,0,0,2382,0,-5,,0,230,0,3809,"2","1","2","1","1","1","1","1","1","1","3","5","2281.33","2","2","2","2","2","1","4","1","3","2","1","NA","NA","309.32","1","1","1",1,,,,,,
"2006","DK",21848,"2","2006","7",16050,11654,0,0,,,,,,0,0,0,4850,0,252,,0,490,0,3907,"2","2","2","1","1","1","1","1","1","1","1","5","536.78","3","1","2","2","2","1","2","1","3","1","1","469.69","NA","366.78","1","1","1",1,,,,,,
"2006","DK",21878,"1","2006","8",55613,39942,0,0,,,,,,0,0,0,2026,0,-213,,0,0,0,15671,"2","2","2","1","1","1","1","1","1","1","1","4","2683.92","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","785.59","1","1","1",1,,,,,,
"2006","DK",21898,"NA","2006","NA",28813,23666,0,0,,,,,,0,0,0,0,0,-2657,,0,292,0,4854,"2","2","2","2","1","1","1","1","2","3","1","1","603.88","3","3","NA","1","1","2","2","1","6","2","1","670.98","NA","611.98","1","1","1",1,,,,,,
"2006","DK",21911,"2","2006","7",39016,-8353,0,0,,,,,,0,0,0,0,0,-76,,0,0,0,47369,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","1","5","2","1","NA","NA","549.94","1","1","1",1,,,,,,
"2006","DK",21940,"2","2006","12",17709,11791,0,0,,,,,,0,0,0,1769,0,-493,,0,0,0,5917,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","NA","2","2","2","2","1","1","NA","2","1","348.91","NA","869.96","1","1","1",1,,,,,,
"2006","DK",21943,"1","2006","14",31264,6507,0,0,,,,,,0,0,0,0,0,1374,,0,1063,0,23695,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","2","3","2","2","2","2","2","1","4","2","1","NA","NA","955.03","1","1","1",1,,,,,,
"2006","DK",21962,"1","2006","7",20381,945,0,0,,,,,,0,0,0,0,0,312,,0,0,0,19436,"2","2","2","1","1","2","1","1","1","1","3","6","1073.57","3","3","2","2","2","2","1","2","4","2","1","NA","NA","502.29","1","1","1",1,,,,,,
"2006","DK",21985,"3","2006","12",23396,20482,0,0,,,,,,0,0,0,0,0,2788,,0,0,0,2914,"2","2","2","1","1","1","1","1","1","1","1","3","670.98","3","NA","2","2","1","2","3","2","1","2","1","NA","NA","683.34","1","1","1",1,,,,,,
"2006","DK",21995,"2","2006","11",14403,8259,0,0,,,,,,0,0,0,691,0,591,,0,0,0,6144,"2","2","2","1","1","2","1","1","1","3","1","1","1073.57","2","NA","2","1","2","2","4","1","5","2","2","NA","NA","1210.31","1","1","1",1,,,,,,
"2006","DK",22046,"2","2006","8",21735,17809,0,0,,,,,,0,0,0,0,0,469,,0,0,0,3927,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","2212.46","1","1","1",1,,,,,,
"2006","DK",22050,"NA","2006","8",8918,2789,0,0,,,,,,0,0,0,0,0,-470,,0,0,0,6130,"2","2","2","1","1","2","1","1","1","3","1","6","469.69","3","NA","2","2","2","2","1","1","3","2","1","295.23","NA","474.45","1","1","1",1,,,,,,
"2006","DK",22115,"2","2006","9",19476,4590,0,0,,,,,,0,0,0,0,0,14,,0,676,0,14210,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","3","2","2","2","2","1","1","5","2","1","NA","NA","423.95","1","1","1",1,,,,,,
"2006","DK",22127,"1","2006","5",32795,20400,0,0,,,,,,0,0,0,0,0,267,,0,1638,0,10757,"2","2","2","1","1","1","1","1","1","1","3","6","6038.81","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","3364.92","1","1","1",1,,,,,,
"2006","DK",22143,"2","2006","6",26906,21543,0,0,,,,,,0,0,0,526,0,-71,,0,0,0,5364,"2","2","2","1","1","1","1","1","1","1","1","5","738.08","3","3","2","2","2","2","1","2","5","2","1","402.59","NA","421.15","1","1","1",1,,,,,,
"2006","DK",22144,"NA","2006","9",57817,51021,0,0,,,,,,0,0,0,0,0,-1470,,0,0,0,6796,"2","2","2","1","1","1","1","1","1","1","1","5","805.17","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","423.95","1","1","1",1,,,,,,
"2006","DK",22185,"2","2006","9",59132,37884,0,0,,,,,,0,0,0,21804,0,2056,,0,7091,14157,0,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","4","1","5","2","1","NA","NA","580.09","1","1","1",1,,,,,,
"2006","DK",22207,"2","2006","14",14523,-37392,0,0,,,,,,0,0,0,0,0,0,,0,0,0,51916,"2","2","2","1","1","1","1","1","1","1","1","5","1476.15","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","3364.92","1","1","1",1,,,,,,
"2006","DK",22260,"3","2006","6",33494,20556,0,0,,,,,,0,0,0,0,0,-6417,,0,0,0,12938,"2","2","2","1","1","1","1","1","1","1","1","6","4025.87","2","NA","2","2","2","2","2","1","4","2","1","NA","NA","1188.41","1","1","1",1,,,,,,
"2006","DK",22357,"2","2006","NA",36378,25977,0,0,,,,,,0,0,0,6783,0,357,,0,0,0,10401,"2","2","2","1","1","1","1","1","1","1","1","4","2683.92","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","466.23","1","1","1",1,,,,,,
"2006","DK",22364,"2","2006","11",30869,27248,0,0,,,,,,0,0,0,831,0,38,,0,0,0,3621,"2","2","2","1","1","2","1","1","1","2","3","5","2012.94","3","NA","2","2","2","2","1","2","1","2","1","469.69","NA","1377.52","1","1","1",1,,,,,,
"2006","DK",22410,"2","2006","9",10631,7633,0,0,,,,,,0,0,0,0,0,-12222,,0,0,0,2998,"2","2","2","1","1","1","1","1","1","1","1","4","2281.33","3","NA","2","2","1","1","1","2","4","2","1","NA","NA","169.13","1","1","1",1,,,,,,
"2006","DK",22427,"3","2006","9",21683,15650,0,0,,,,,,0,0,0,0,0,260,,0,0,0,6034,"2","2","2","1","1","1","1","1","1","1","1","4","4025.87","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","952.43","1","1","1",1,,,,,,
"2006","DK",22494,"1","2006","7",19687,12424,0,0,,,,,,0,0,0,0,0,9,,0,0,0,7263,"2","2","2","1","1","1","1","1","1","1","2","4","1341.96","3","NA","2","2","2","1","NA","2","2","2","2","NA","NA","375.05","1","1","1",1,,,,,,
"2006","DK",22520,"2","2006","10",16076,11902,0,0,,,,,,0,0,0,0,0,4,,0,208,0,3965,"2","2","2","1","1","1","1","1","1","1","1","5","1207.76","2","NA","2","2","2","2","2","1","4","2","1","NA","NA","460.92","1","1","1",1,,,,,,
"2006","DK",22535,"NA","2006","10",56972,37391,0,0,,,,,,0,0,0,14786,0,-256,,0,531,0,19050,"2","2","2","1","1","1","1","1","1","1","1","5","2012.94","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","1162","1","1","1",1,,,,,,
"2006","DK",22570,"2","2006","13",36195,28175,0,0,,,,,,0,0,0,0,0,2220,,0,0,0,8019,"2","2","2","1","1","1","1","1","1","1","1","3","536.78","3","3","2","1","2","2","3","1","2","2","1","NA","NA","869.96","1","1","1",1,,,,,,
"2006","DK",22602,"2","2006","14",4795,4644,0,0,,,,,,0,0,0,0,0,782,,0,0,0,151,"2","2","2","1","1","1","1","1","2","1","1","5","1207.76","3","NA","2","2","2","1","4","1","6","2","1","NA","NA","471.92","1","1","1",1,,,,,,
"2006","DK",22603,"2","2006","7",11846,-453,0,0,,,,,,0,0,0,0,0,-461,,0,989,0,11310,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","423.95","1","1","1",1,,,,,,
"2006","DK",22607,"2","2006","10",24005,17541,0,0,,,,,,0,0,0,1745,0,179,,0,106,0,6359,"2","2","2","1","1","2","1","1","1","1","1","4","4025.87","3","3","2","1","2","2","1","2","4","2","1","NA","NA","705.91","1","1","1",1,,,,,,
"2006","DK",22642,"2","2006","11",17608,13217,0,0,,,,,,0,0,0,0,0,-288,,0,0,0,4391,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","NA","3","2","2","2","2","4","1","4","2","1","NA","NA","466.23","1","1","1",1,,,,,,
"2006","DK",22644,"2","2006","8",68905,62365,0,0,,,,,,0,0,0,0,0,-56,,0,0,212,6328,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","NA","2","1","2","2","2","1","4","2","1","NA","NA","627.8","1","1","1",1,,,,,,
"2006","DK",22648,"2","2006","13",17324,14137,0,0,,,,,,0,0,0,194,0,-16,,0,0,0,3186,"2","2","2","2","1","1","1","3","1","1","1","6","NA","2","2","2","2","2","2","1","2","6","2","1","670.98","NA","1077.78","1","1","1",1,,,,,,
"2006","DK",22662,"2","2006","6",23470,19680,0,0,,,,,,0,0,0,0,0,118,,0,411,0,3379,"2","2","2","1","1","1","1","1","3","1","1","6","4025.87","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","581.07","1","1","1",1,,,,,,
"2006","DK",22679,"2","2006","4",23256,20928,0,0,,,,,,0,0,0,0,0,-774,,0,0,0,2328,"2","2","2","2","1","2","1","1","1","1","2","2","805.17","3","NA","2","2","2","2","4","1","6","2","1","603.88","NA","NA","1","1","1",1,,,,,,
"2006","DK",22688,"2","2006","8",10654,4999,0,0,,,,,,0,0,0,0,0,-86,,0,0,0,5655,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","1","3","2","1","NA","NA","1010.26","1","1","1",1,,,,,,
"2006","DK",22694,"2","2006","8",20368,14795,0,0,,,,,,0,0,0,3001,0,18,,0,0,0,5574,"2","2","2","1","1","1","1","1","1","1","1","5","1341.96","3","3","2","1","2","1","1","1","6","2","1","NA","NA","971.96","1","1","1",1,,,,,,
"2006","DK",22724,"2","2006","8",5093,-14786,0,0,,,,,,0,0,0,413,0,249,,0,1025,0,18854,"2","2","2","1","1","1","1","1","1","1","1","5","3354.89","3","3","2","2","2","2","1","1","5","2","1","NA","NA","1155.8","1","1","1",1,,,,,,
"2006","DK",22726,"2","2006","13",11838,8624,0,0,,,,,,0,0,0,0,0,30,,0,0,0,3214,"2","2","2","1","1","1","1","1","1","1","1","3","NA","2","NA","2","1","2","2","NA","2","6","2","1","NA","NA","1285.57","1","1","1",1,,,,,,
"2006","DK",22755,"2","2006","10",14140,9953,0,0,,,,,,0,0,0,0,0,895,,0,309,0,3878,"2","2","2","1","1","1","1","1","3","3","1","3","805.17","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","869.96","1","1","1",1,,,,,,
"2006","DK",22813,"2","2006","NA",9579,-2194,0,0,,,,,,0,0,0,0,0,-139,,0,0,0,11772,"2","2","2","1","1","2","1","1","1","1","1","4","670.98","3","NA","2","2","2","1","4","1","3","2","2","NA","NA","691.08","1","1","1",1,,,,,,
"2006","DK",22816,"2","2006","NA",33130,20436,0,0,,,,,,0,0,0,0,0,40,,0,914,0,11781,"2","2","2","1","1","1","1","1","1","1","1","6","2415.52","3","NA","1","2","2","2","1","1","6","2","1","NA","NA","2923.93","1","1","1",1,,,,,,
"2006","DK",22825,"2","2006","10",45111,36540,0,0,,,,,,0,0,0,0,0,-523,,0,0,0,8571,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","2","1","5","2","1","NA","NA","549.94","1","1","1",1,,,,,,
"2006","DK",22878,"2","2006","9",32987,29879,0,0,,,,,,0,0,0,574,0,-1925,,0,153,0,2954,"2","2","2","2","1","2","1","1","1","3","1","4","1207.76","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","598.56","1","1","1",1,,,,,,
"2006","DK",22900,"2","2006","7",26645,23226,0,0,,,,,,0,0,0,0,0,3,,0,0,0,3419,"2","2","2","1","1","1","1","1","1","3","1","5","NA","3","NA","2","2","1","1","1","1","6","2","NA","281.81","NA","734.72","1","1","1",1,,,,,,
"2006","DK",22913,"1","2006","8",111297,93926,0,0,,,,,,0,0,0,0,0,1289,,0,0,0,17371,"2","2","2","1","1","1","1","1","1","1","1","6","2683.92","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1155.8","1","1","1",1,,,,,,
"2006","DK",22915,"2","2006","15",19335,1278,0,0,,,,,,0,0,0,0,0,-47,,0,442,0,17615,"2","2","2","1","1","1","1","1","1","1","3","6","1207.76","3","NA","2","1","2","2","4","1","4","2","1","516.65","NA","240.34","1","1","1",1,,,,,,
"2006","DK",22917,"2","2006","9",13747,8789,0,0,,,,,,0,0,0,0,0,-307,,0,175,0,4783,"2","2","2","1","1","1","1","1","3","1","1","6","1073.57","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","421.15","1","1","1",1,,,,,,
"2006","DK",22920,"2","2006","7",22417,12469,0,0,,,,,,0,0,0,0,0,140,,0,9948,0,0,"2","2","2","1","1","1","1","1","1","3","1","6","5367.83","3","NA","2","2","2","1","4","2","2","2","2","NA","NA","2854.17","1","1","1",1,,,,,,
"2006","DK",22953,"2","2006","8",3866,-247,0,0,,,,,,0,0,0,4008,0,-142,,0,3689,0,424,"2","2","2","1","1","2","1","1","1","1","3","5","NA","3","3","2","2","2","2","4","2","1","2","1","402.59","NA","760.99","1","1","1",1,,,,,,
"2006","DK",22959,"2","2006","8",51249,35493,0,0,,,,,,0,0,0,0,0,15513,,0,0,0,15756,"2","2","2","1","1","1","1","1","1","1","1","4","2683.92","3","NA","2","2","2","2","4","1","5","2","2","NA","NA","1188.41","1","1","1",1,,,,,,
"2006","DK",22966,"2","2006","7",24549,2486,0,0,,,,,,0,0,0,0,0,1122,,0,0,0,22063,"2","2","2","1","1","1","1","1","1","1","1","5","4025.87","3","3","1","1","2","2","1","1","6","2","1","NA","NA","973.49","1","1","1",1,,,,,,
"2006","DK",22974,"2","2006","7",10739,2472,0,0,,,,,,0,0,0,0,0,-45,,0,307,0,7959,"2","2","2","1","1","1","1","1","1","3","1","4","469.69","3","3","2","2","2","2","2","1","1","2","2","603.88","NA","893.55","1","1","1",1,,,,,,
"2006","DK",22977,"2","2006","7",19215,-1371,0,0,,,,,,0,0,0,1756,0,4523,,0,0,0,20586,"2","2","2","1","1","1","1","1","1","1","1","4","4025.87","3","3","2","2","2","2","1","1","4","2","1","NA","NA","503.95","1","1","1",1,,,,,,
"2006","DK",22996,"2","2006","8",8528,3280,0,0,,,,,,0,0,0,4047,0,375,,0,0,170,5077,"2","2","2","1","1","1","1","1","1","1","1","6","2147.13","1","NA","2","2","2","2","1","1","6","2","1","NA","NA","984.2","1","1","1",1,,,,,,
"2006","DK",23008,"1","2006","5",21358,9923,0,0,,,,,,0,0,0,0,0,107,,0,0,0,11435,"2","2","2","1","1","1","1","1","1","1","1","5","4696.85","3","NA","2","2","2","1","1","1","6","2","1","697.82","NA","154.68","1","1","1",1,,,,,,
"2006","DK",23025,"2","2006","8",15453,13742,0,0,,,,,,0,0,0,0,0,-23,,0,140,0,1571,"2","2","2","2","1","1","1","1","1","1","1","5","2012.94","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","556.65","1","1","1",1,,,,,,
"2006","DK",23068,"1","2006","10",101361,64996,0,0,,,,,,0,0,0,0,0,234,,0,0,0,36365,"2","2","2","1","1","1","1","1","1","1","1","5","2683.92","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","1155.8","1","1","1",1,,,,,,
"2006","DK",23074,"NA","2006","5",13708,13427,0,0,,,,,,0,0,0,4708,0,0,,0,0,0,281,"2","2","2","1","1","1","1","1","1","1","1","5","2415.52","3","3","2","2","2","2","4","1","4","2","1","NA","NA","2923.93","1","1","1",1,,,,,,
"2006","DK",23075,"2","2006","NA",26751,14132,0,0,,,,,,0,0,0,0,0,275,,0,0,0,12618,"2","2","2","2","1","1","1","1","1","1","3","2","1341.96","3","3","2","2","2","2","3","1","3","2","1","407.96","NA","463.55","1","1","1",1,,,,,,
"2006","DK",23081,"1","2006","6",39060,28273,0,0,,,,,,0,0,0,0,0,3262,,0,491,0,10296,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","1","4","2","1","NA","NA","549.94","1","1","1",1,,,,,,
"2006","DK",23090,"2","2006","7",11784,11715,0,0,,,,,,0,0,0,0,0,1976,,0,0,0,70,"2","2","2","1","1","2","1","1","3","1","3","5","NA","3","NA","2","2","2","2","4","1","NA","1","1","362.33","NA","578.41","1","1","1",1,,,,,,
