"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","DK",15912,"1","2011","8",26875,21267,0,0,,,,,,,,,0,0,0,2787,0,,-102,,0,0,0,,5608,,"3","3","3","2","1","1","1","1","3","1","1","2","3356.92","2","NA","1","2","2","2","1","2","2","2","1","868.1","NA","979.01","NA","1","1",,"1",1,,,,,
"2011","DK",15913,"1","2011","9",12759,9414,0,0,,,,,,,,,0,0,0,0,0,,83,,0,0,0,,3345,,"3","3","3","1","1","1","1","1","1","1","1","6","1477.05","3","NA","2","2","1","2","3","2","3","2","1","469.97","NA","831.34","NA","1","1",,"1",1,,,,,
"2011","DK",15920,"1","2011","10",104929,96975,0,0,,,,,,,,,0,0,0,5417,0,,0,,0,189,0,,7765,,"3","3","NA","1","1","1","1","1","1","1","1","2","1517.33","3","NA","2","1","1","2","1","3","5","2","1","NA","NA","679.88","NA","1","3",,"1",1,,,,,
"2011","DK",16013,"1","2011","11",62684,32708,0,0,,,,,,,,,0,0,0,0,0,,7539,,0,0,0,,29976,,"3","3","3","1","1","2","1","1","1","1","1","6","2954.09","2","3","2","2","2","2","4","2","4","2","1","NA","NA","578.06","NA","1","1",,"1",1,,,,,
"2011","DK",16021,"2","2011","13",60614,45008,0,0,,,,,,,,,0,0,0,2230,0,,-480,,0,415,0,,15191,,"3","3","3","1","1","1","1","1","1","1","1","6","2685.54","3","NA","2","2","1","2","1","2","5","2","1","NA","NA","872.28","NA","1","1",,"1",1,,,,,
"2011","DK",16041,"1","2011","10",22293,19819,0,0,,,,,,,,,0,0,0,624,0,,159,,0,319,0,,2155,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","1","4","NA","6","2","1","NA","NA","932.73","NA","1","1",,"1",1,,,,,
"2011","DK",16053,"1","2011","9",29413,6522,0,0,,,,,,,,,0,0,0,0,0,,-1755,,0,0,0,,22891,,"3","3","3","1","1","1","1","1","1","1","1","6","4028.31","3","3","2","2","2","2","4","2","5","2","1","NA","NA","1248.45","NA","1","1",,"1",1,,,,,
"2011","DK",16072,"2","2011","12",24204,14356,0,0,,,,,,,,,0,0,0,720,0,,803,,0,0,0,,9848,,"3","3","3","1","1","1","1","1","1","1","1","2","3356.92","3","NA","2","2","1","2","1","1","4","2","1","NA","NA","2814.5","NA","1","1",,"1",1,,,,,
"2011","DK",16074,"2","2011","16",69206,40910,0,0,,,,,,,,,0,0,0,6022,0,,-12,,0,0,0,,28296,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","1","2","1","2","2","2","1","NA","NA","1590.34","NA","1","1",,"1",1,,,,,
"2011","DK",16080,"1","2011","10",10520,3580,0,0,,,,,,,,,0,0,0,0,0,,137,,0,0,0,,6941,,"3","3","3","1","1","1","1","1","1","1","1","5","2014.15","3","NA","2","2","2","1","1","2","1","2","1","NA","NA","1254.29","NA","1","1",,"1",1,,,,,
"2011","DK",16096,"1","2011","11",22698,16818,0,0,,,,,,,,,0,0,0,0,0,,-1865,,0,1543,0,,4337,,"3","3","NA","1","1","1","1","1","1","1","1","6","1007.08","3","NA","2","2","2","1","1","2","5","2","1","NA","NA","1914.51","NA","1","1",,"1",1,,,,,
"2011","DK",16113,"2","2011","15",54351,54328,0,0,,,,,,,,,0,0,0,0,0,,33,,0,0,0,,22,,"3","3","3","1","1","1","1","1","1","1","1","5","805.66","1","NA","2","2","2","2","1","3","3","2","1","268.55","NA","1193.89","NA","1","1",,"1",1,,,,,
"2011","DK",16119,"1","2011","19",59744,36905,0,0,,,,,,,,,0,0,0,0,0,,5393,,0,711,0,,22128,,"3","3","3","1","1","2","1","1","1","3","1","5","2148.43","3","NA","2","2","2","2","2","3","4","2","1","469.97","NA","1022.83","NA","1","1",,"1",1,,,,,
"2011","DK",16176,"2","2011","17",67036,26768,0,0,,,,,,,,,0,0,0,0,0,,-734,,0,15769,0,,24499,,"NA","3","3","1","1","1","1","1","1","1","1","6","1007.08","3","NA","2","2","2","2","1","2","6","2","1","288.7","NA","1248.45","NA","1","1",,"1",1,,,,,
"2011","DK",16220,"2","2011","17",32103,30615,0,0,,,,,,,,,0,0,0,515,0,,2108,,0,124,0,,1363,,"3","3","3","1","2","1","1","1","1","1","2","3","1342.77","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","782.68","NA","1","1",,"1",1,,,,,
"2011","DK",16288,"1","2011","15",24755,12397,0,0,,,,,,,,,0,0,0,0,0,,6,,0,0,0,,12359,,"3","3","3","2","1","1","1","1","1","1","1","5","2014.15","2","NA","2","2","1","2","1","2","4","2","1","NA","NA","719.81","NA","1","1",,"1",1,,,,,
"2011","DK",16299,"2","2011","NA",14133,12165,0,0,,,,,,,,,0,0,0,0,0,,25,,0,73,0,,1895,,"3","3","3","1","1","2","1","1","1","1","3","4","1342.77","2","NA","2","2","2","NA","4","3","3","2","1","NA","NA","741.08","NA","1","1",,"1",1,,,,,
"2011","DK",16351,"1","2011","13",23332,21520,0,0,,,,,,,,,0,0,0,0,0,,102,,0,0,0,,1812,,"3","3","3","1","1","1","1","1","1","3","1","6","1557.61","2","2","2","2","NA","2","1","3","2","2","1","805.66","NA","1113.72","NA","1","1",,"1",1,,,,,
"2011","DK",16362,"1","2011","10",40402,29698,0,0,,,,,,,,,0,0,0,0,0,,-1282,,0,79,0,,10625,,"3","3","3","1","1","1","1","1","3","1","1","6","1611.32","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1161.58","NA","1","1",,"1",1,,,,,
"2011","DK",16381,"2","2011","15",37673,23304,0,0,,,,,,,,,0,0,0,0,0,,-1043,,0,1202,0,,13167,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","3","NA","2","1","1","2","4","2","3","2","1","NA","NA","1031.82","NA","1","1",,"1",1,,,,,
"2011","DK",16413,"1","2011","9",16296,9142,0,0,,,,,,,,,0,0,0,0,0,,-10184,,0,552,0,,6602,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","1","2","2","1","2","6","1","1","288.7","NA","2882.31","NA","1","1",,"1",1,,,,,
"2011","DK",16429,"2","2011","14",-5680,-14949,0,0,,,,,,,,,0,0,0,556,0,,-6236,,0,1128,0,,8140,,"3","3","3","1","1","2","1","1","1","1","1","4","4699.69","3","3","2","2","2","2","1","2","5","2","1","NA","NA","765.78","NA","1","1",,"1",1,,,,,
"2011","DK",16463,"1","2011","8",38292,31719,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6573,,"3","3","3","1","1","1","1","1","1","1","1","4","1074.21","3","NA","2","2","1","2","1","3","2","2","1","NA","NA","1086.22","NA","1","1",,"1",1,,,,,
"2011","DK",16523,"2","2011","10",34799,29055,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,5744,,"3","3","3","1","1","1","1","1","1","1","1","5","2685.54","2","NA","1","1","2","2","1","2","6","2","2","NA","NA","1102.92","NA","1","1",,"1",1,,,,,
"2011","DK",16526,"2","2011","7",25624,22921,0,0,,,,,,,,,0,0,0,0,0,,-3549,,0,0,0,,2702,,"3","3","3","1","1","1","1","1","1","1","1","3","4028.31","2","NA","2","2","1","2","3","3","3","2","1","NA","NA","1581.53","NA","1","1",,"1",1,,,,,
"2011","DK",16551,"NA","2011","13",22692,13709,0,0,,,,,,,,,0,0,0,0,0,,1554,,0,0,0,,8983,,"3","3","3","1","1","1","1","1","1","1","1","4","2685.54","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","719.81","NA","1","1",,"1",1,,,,,
"2011","DK",16559,"1","2011","9",110611,93933,0,0,,,,,,,,,0,0,0,0,0,,-6332,,0,748,0,,15930,,"3","3","3","1","1","1","1","1","1","1","1","3","2014.15","3","NA","1","2","2","2","3","1","3","2","1","NA","NA","1610.14","NA","1","1",,"1",1,,,,,
"2011","DK",16585,"NA","2011","8",21995,14503,0,0,,,,,,,,,0,0,0,0,0,,-1901,,0,0,0,,7491,,"3","3","3","1","1","2","1","1","1","3","3","4","134276.72","3","2","2","2","2","2","4","3","3","1","1","NA","NA","751.52","NA","1","1",,"1",1,,,,,
"2011","DK",16669,"NA","2011","11",72323,52959,0,0,,,,,,,,,0,0,0,0,0,,-11,,0,603,0,,18761,,"3","3","3","1","1","1","1","1","1","1","1","6","4699.69","3","NA","2","2","2","2","2","2","6","1","1","NA","NA","1102.92","NA","1","1",,"1",1,,,,,
"2011","DK",16670,"1","2011","6",21083,13276,0,0,,,,,,,,,0,0,0,0,0,,-12372,,0,259,0,,7547,,"3","3","3","2","1","1","1","1","1","1","3","4","2014.15","2","NA","2","2","2","2","1","3","5","2","1","NA","NA","925.33","NA","1","1",,"1",1,,,,,
"2011","DK",16676,"2","2011","15",34496,13147,0,0,,,,,,,,,0,0,0,0,0,,437,,0,281,0,,21068,,"3","3","3","1","1","1","1","1","1","1","1","6","228.27","3","NA","2","2","1","2","2","2","4","2","1","NA","NA","1248.45","NA","1","1",,"1",1,,,,,
"2011","DK",16678,"1","2011","15",19673,3050,0,0,,,,,,,,,0,0,0,0,0,,150,,0,1828,0,,14796,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","779.63","NA","1","1",,"1",1,,,,,
"2011","DK",16734,"1","2011","14",16850,14097,0,0,,,,,,,,,0,0,0,0,0,,15,,0,0,0,,2753,,"3","3","3","1","1","1","1","1","1","1","1","3","1342.77","3","NA","1","2","2","2","1","3","4","2","1","NA","NA","867.81","NA","1","2",,"1",1,,,,,
"2011","DK",16760,"2","2011","11",21382,19406,0,0,,,,,,,,,0,0,0,691,0,,-6,,0,0,0,,1976,,"3","1","3","1","1","2","1","1","1","1","1","5","1879.88","2","NA","2","2","2","2","4","2","6","2","1","443.11","NA","929.55","NA","1","1",,"1",1,,,,,
"2011","DK",16851,"2","2011","18",27350,24712,0,0,,,,,,,,,0,0,0,0,0,,349,,0,0,0,,2638,,"NA","3","3","1","1","1","1","1","1","1","1","6","2014.15","2","NA","2","2","2","1","1","2","6","2","1","537.11","NA","1248.45","NA","1","1",,"1",1,,,,,
"2011","DK",16891,"1","2011","15",27693,24403,0,0,,,,,,,,,0,0,0,0,0,,4,,0,166,0,,3125,,"3","3","3","1","1","1","1","1","1","1","1","4","3356.92","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","1795.67","NA","1","1",,"1",1,,,,,
"2011","DK",16895,"1","2011","9",30138,24640,0,0,,,,,,,,,0,0,0,1313,0,,4,,0,72,0,,5426,,"3","2","3","1","1","1","1","1","1","1","1","3","1477.05","3","NA","2","1","2","2","1","3","5","2","1","859.37","NA","995.18","NA","1","1",,"1",1,,,,,
"2011","DK",16930,"NA","2011","8",65508,63085,0,0,,,,,,,,,0,0,0,0,0,,-856,,0,0,0,,2422,,"3","3","3","1","1","1","1","1","3","1","1","3","2954.09","3","2","2","2","2","2","1","3","4","1","1","510.25","NA","979.04","NA","3","1",,"1",1,,,,,
"2011","DK",16950,"1","2011","8",49769,27097,0,0,,,,,,,,,0,0,0,0,0,,-145,,0,0,0,,22672,,"3","3","NA","1","1","1","1","1","1","1","3","6","2685.54","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","2882.31","NA","1","1",,"1",1,,,,,
"2011","DK",16964,"1","2011","18",48493,27130,0,0,,,,,,,,,0,0,0,0,0,,-162,,0,1684,0,,19679,,"3","3","NA","1","1","1","1","1","1","1","1","6","4028.31","2","NA","2","2","2","2","1","3","6","2","1","NA","NA","803.48","NA","1","1",,"1",1,,,,,
"2011","DK",16969,"2","2011","6",133936,129354,0,0,,,,,,,,,0,0,0,0,0,,375,,0,0,0,,4582,,"3","3","3","1","1","1","1","1","1","1","3","5","1745.6","3","NA","2","2","2","2","1","2","3","2","1","355.83","NA","520.91","NA","1","1",,"1",1,,,,,
"2011","DK",16998,"1","2011","5",9354,5299,0,0,,,,,,,,,0,0,0,0,0,,-276,,0,364,0,,3691,,"3","3","3","1","1","1","1","1","1","1","1","5","1409.91","3","NA","2","2","2","2","4","3","1","2","1","NA","NA","864.93","NA","1","1",,"1",1,,,,,
"2011","DK",17076,"2","2011","8",28268,21073,0,0,,,,,,,,,0,0,0,0,0,,-830,,0,95,0,,7100,,"3","3","3","1","1","2","1","1","1","1","3","6","1342.77","3","NA","2","2","2","2","2","1","3","1","1","NA","NA","1023.75","NA","1","1",,"1",1,,,,,
"2011","DK",17078,"1","2011","8",37944,30331,0,0,,,,,,,,,0,0,0,0,0,,17159,,0,927,0,,6686,,"3","3","1","1","1","1","1","1","3","1","1","6","1275.63","3","NA","2","2","2","2","2","2","4","1","1","805.66","NA","383.82","NA","1","1",,"1",1,,,,,
"2011","DK",17149,"1","2011","5",48953,33903,0,0,,,,,,,,,0,0,0,0,0,,-705,,0,0,0,,15050,,"3","3","3","1","1","1","1","1","1","1","1","6","4028.31","2","NA","2","2","1","1","1","2","6","2","1","NA","NA","1610.14","NA","1","1",,"1",1,,,,,
"2011","DK",17176,"1","2011","10",74435,50508,0,0,,,,,,,,,0,0,0,2070,0,,-246,,0,11167,0,,12761,,"3","3","3","1","1","1","1","1","1","1","1","6","1007.08","2","NA","2","1","2","2","4","2","6","2","1","537.11","NA","1248.45","NA","1","1",,"1",1,,,,,
"2011","DK",17323,"1","2011","11",67684,14019,0,0,,,,,,,,,0,0,0,0,0,,25,,0,0,0,,53665,,"3","3","3","1","1","1","1","1","1","1","3","4","4028.31","2","NA","1","2","2","2","1","2","3","1","2","NA","NA","779.63","NA","1","1",,"1",1,,,,,
"2011","DK",17327,"2","2011","10",69611,41359,0,0,,,,,,,,,0,0,0,0,0,,-164,,0,74,0,,28178,,"3","3","3","2","1","1","1","1","1","1","1","4","4028.31","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","1323.08","NA","1","1",,"1",1,,,,,
"2011","DK",17330,"1","2011","11",18642,14757,0,0,,,,,,,,,0,0,0,0,0,,101,,0,0,0,,3885,,"3","3","3","2","1","2","1","1","1","1","3","4","1477.05","3","NA","2","2","2","2","2","2","6","2","1","604.25","NA","1174.43","NA","1","1",,"1",1,,,,,
"2011","DK",17336,"1","2011","9",5052,2971,0,0,,,,,,,,,0,0,0,5033,0,,0,,0,246,0,,1835,,"3","3","3","1","1","1","1","1","1","1","3","3","2685.54","3","3","2","2","2","2","1","3","2","1","1","NA","NA","845.51","NA","1","1",,"1",1,,,,,
"2011","DK",17346,"2","2011","15",29508,17708,0,0,,,,,,,,,0,0,0,0,0,,5955,,0,143,0,,11657,,"NA","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","1","2","2","1","4","1","6","2","1","NA","NA","1248.45","NA","1","1",,"1",1,,,,,
"2011","DK",17404,"1","2011","8",31951,14605,0,0,,,,,,,,,0,0,0,0,0,,-118,,0,1197,0,,16148,,"3","3","3","1","1","1","1","1","1","1","1","3","2685.54","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","1226.09","NA","1","1",,"1",1,,,,,
"2011","DK",17416,"1","2011","20",49063,30792,0,0,,,,,,,,,0,0,0,0,0,,2298,,0,1324,0,,16947,,"3","3","3","1","1","1","1","1","1","1","1","4","4699.69","1","3","2","1","2","2","4","2","4","2","2","NA","NA","1194.9","NA","1","1",,"1",1,,,,,
"2011","DK",17432,"1","2011","9",37606,33051,0,0,,,,,,,,,0,0,0,0,0,,208,,0,0,0,,4555,,"3","3","3","1","1","1","1","1","1","1","1","6","1007.08","3","NA","2","2","2","2","1","2","3","2","1","537.11","NA","476.25","NA","1","1",,"1",1,,,,,
"2011","DK",17443,"NA","2011","6",11169,1191,0,0,,,,,,,,,0,0,0,0,0,,8,,0,0,0,,9978,,"3","3","3","1","1","1","1","1","1","1","1","4","4699.69","3","NA","2","2","2","2","4","2","6","1","1","NA","NA","1041.71","NA","1","1",,"1",1,,,,,
"2011","DK",17448,"NA","2011","10",31804,20315,0,0,,,,,,,,,0,0,0,0,0,,2121,,0,1242,0,,10248,,"3","3","3","1","1","1","1","1","1","1","1","5","4699.69","3","3","2","2","2","2","1","2","6","2","1","NA","NA","1404.4","NA","1","1",,"1",1,,,,,
"2011","DK",17454,"2","2011","15",23157,22042,0,0,,,,,,,,,0,0,0,67,0,,14,,0,35,0,,1079,,"3","3","NA","1","1","1","1","1","1","1","1","4","1007.08","3","NA","2","2","2","2","4","1","3","1","1","NA","NA","523.25","NA","1","1",,"1",1,,,,,
"2011","DK",17530,"2","2011","14",44340,34115,0,0,,,,,,,,,0,0,0,0,0,,3394,,0,222,0,,10003,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","2139.2","NA","1","1",,"1",1,,,,,
"2011","DK",17537,"1","2011","13",46635,43319,0,0,,,,,,,,,0,0,0,0,0,,1,,0,122,0,,3193,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","3","2","2","2","2","1","3","3","2","1","NA","NA","1914.51","NA","1","1",,"1",1,,,,,
"2011","DK",17553,"NA","2011","8",52256,44117,0,0,,,,,,,,,0,0,0,1731,0,,-16,,0,0,0,,8139,,"3","3","NA","1","1","1","1","1","1","1","1","4","2685.54","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","1202.22","NA","1","1",,"1",1,,,,,
"2011","DK",17590,"2","2011","6",10025,2778,0,0,,,,,,,,,0,0,0,78,0,,-2,,0,173,0,,7075,,"3","3","3","1","1","1","1","1","1","1","1","4","1342.77","3","NA","2","2","2","2","3","2","6","2","1","NA","NA","1158.9","NA","1","1",,"1",1,,,,,
"2011","DK",17608,"1","2011","31",9652,7499,0,0,,,,,,,,,0,0,0,0,0,,0,,0,237,0,,1916,,"3","3","3","1","1","1","1","1","1","1","1","5","4028.31","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","591.41","NA","1","1",,"1",1,,,,,
"2011","DK",17682,"2","2011","9",47205,970,0,0,,,,,,,,,0,0,0,0,0,,541,,0,0,0,,46235,,"3","3","3","1","1","1","1","1","1","1","1","6","2014.15","2","2","2","2","2","2","1","2","3","2","1","NA","NA","756.95","NA","1","1",,"1",1,,,,,
"2011","DK",17683,"NA","2011","7",40549,25870,0,0,,,,,,,,,0,0,0,924,0,,1789,,0,0,0,,14678,,"3","3","3","1","1","1","1","1","1","1","1","4","2685.54","2","NA","2","2","2","2","1","2","6","2","1","288.7","NA","2679.57","NA","1","1",,"1",1,,,,,
"2011","DK",17691,"2","2011","7",21896,-233,0,0,,,,,,,,,0,0,0,0,0,,-166,,0,1267,0,,20863,,"3","3","3","1","1","1","1","1","1","1","1","6","2685.54","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","582.44","NA","1","1",,"1",1,,,,,
"2011","DK",17698,"1","2011","9",-269,-7503,0,0,,,,,,,,,0,0,0,0,0,,-514,,0,0,0,,7234,,"3","1","3","1","1","1","1","1","1","1","1","3","1074.21","3","1","2","2","2","1","1","3","3","2","1","416.26","NA","595.67","NA","1","1",,"1",1,,,,,
"2011","DK",17712,"1","2011","6",15335,8125,0,0,,,,,,,,,0,0,0,0,0,,24,,0,0,0,,7210,,"3","3","3","1","1","1","1","1","1","1","3","6","2685.54","3","NA","2","1","2","2","3","5","2","2","1","376.11","NA","569.85","NA","1","1",,"1",1,,,,,
"2011","DK",17718,"2","2011","12",40720,31310,0,0,,,,,,,,,0,0,0,0,0,,-1614,,0,1218,0,,8192,,"3","3","3","1","1","1","1","1","1","3","1","4","631.1","3","3","2","2","2","2","1","3","6","2","1","537.11","NA","626.27","NA","1","1",,"1",1,,,,,
"2011","DK",17761,"NA","2011","19",17905,11109,0,0,,,,,,,,,0,0,0,0,0,,-21,,0,0,0,,6797,,"3","3","NA","1","1","2","1","1","1","1","3","4","671.38","1","NA","2","2","2","2","1","2","6","2","1","362.55","NA","785.76","NA","1","1",,"1",1,,,,,
"2011","DK",17791,"2","2011","7",22198,16225,0,0,,,,,,,,,0,0,0,0,0,,-2277,,0,176,0,,5797,,"3","3","3","2","1","1","1","1","1","1","1","2","2685.54","3","NA","2","2","1","2","1","2","6","2","1","NA","NA","1323.08","NA","1","1",,"1",1,,,,,
"2011","DK",17835,"1","2011","9",44410,31612,0,0,,,,,,,,,0,0,0,0,0,,7,,0,1029,0,,11769,,"3","3","3","1","1","1","1","1","1","1","1","3","2685.54","3","NA","2","1","2","2","1","1","5","2","1","NA","NA","2139.2","NA","1","1",,"1",1,,,,,
"2011","DK",17837,"1","2011","21",13285,2268,0,0,,,,,,,,,0,0,0,11426,0,,-37,,0,311,0,,10706,,"3","3","3","1","1","1","1","1","1","1","1","5","4028.31","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","756.95","NA","1","1",,"1",1,,,,,
"2011","DK",17881,"1","2011","9",97101,74353,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,22749,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","1241.64","NA","1","1",,"1",1,,,,,
"2011","DK",17943,"1","2011","13",6704,5980,0,0,,,,,,,,,0,0,0,0,0,,-284,,0,0,0,,724,,"3","3","3","1","1","1","1","1","1","1","3","1","2349.84","2","3","2","2","2","2","2","3","2","2","1","671.38","NA","456.11","NA","1","1",,"1",1,,,,,
"2011","DK",17948,"2","2011","9",58657,51748,0,0,,,,,,,,,0,0,0,0,0,,42,,0,307,0,,6602,,"3","3","3","1","1","1","1","1","1","1","1","4","6713.84","2","NA","2","2","2","1","4","1","5","2","1","NA","NA","1248.45","NA","1","1",,"1",1,,,,,
"2011","DK",18008,"2","2011","8",68632,49665,0,0,,,,,,,,,0,0,0,0,0,,316,,0,0,0,,18967,,"3","3","3","1","1","1","1","1","1","1","1","3","134276.72","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","1581.53","NA","1","1",,"1",1,,,,,
"2011","DK",18030,"2","2011","8",43398,42827,0,0,,,,,,,,,0,0,0,0,0,,-6864,,0,0,0,,572,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","2723.44","NA","1","1",,"1",1,,,,,
"2011","DK",18036,"1","2011","8",28983,25969,0,0,,,,,,,,,0,0,0,6886,0,,0,,0,435,0,,2579,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","2","5","2","1","NA","NA","791.07","NA","1","1",,"1",1,,,,,
"2011","DK",18087,"2","2011","7",48920,46623,0,0,,,,,,,,,0,0,0,8663,0,,251,,0,0,0,,2296,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","3","2","2","2","2","1","2","5","2","1","1208.49","NA","609.9","NA","1","1",,"1",1,,,,,
"2011","DK",18094,"2","2011","10",25257,13658,0,0,,,,,,,,,0,0,0,0,0,,118,,0,0,0,,11598,,"3","3","3","1","1","1","1","1","1","1","1","4","2685.54","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1041.71","NA","1","1",,"1",1,,,,,
"2011","DK",18099,"NA","2011","5",44183,32059,0,0,,,,,,,,,0,0,0,0,0,,9233,,0,0,0,,12124,,"3","3","3","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","1","1","6","1","1","NA","NA","697.95","NA","1","1",,"1",1,,,,,
"2011","DK",18164,"1","2011","18",36034,24978,0,0,,,,,,,,,0,0,0,747,0,,-171,,0,2933,0,,8122,,"3","3","3","1","1","1","1","1","1","1","3","5","1611.32","3","NA","2","2","2","1","1","3","6","2","1","NA","NA","1000.6","NA","1","1",,"1",1,,,,,
"2011","DK",18194,"2","2011","10",96340,79803,0,0,,,,,,,,,0,0,0,4070,0,,1,,0,0,0,,16536,,"3","3","NA","1","1","2","1","1","1","1","1","5","2014.15","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","603.81","NA","1","1",,"1",1,,,,,
"2011","DK",18346,"2","2011","15",58691,45034,0,0,,,,,,,,,0,0,0,0,0,,53,,0,0,0,,13657,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","2","1","2","4","2","4","2","1","288.7","NA","476.25","NA","1","1",,"1",1,,,,,
"2011","DK",18380,"1","2011","16",33976,21111,0,0,,,,,,,,,0,0,0,0,0,,-284,,0,0,0,,12866,,"3","3","3","1","1","1","1","1","1","1","1","6","671.38","3","NA","2","2","2","2","4","3","5","2","1","792.23","NA","2747.14","NA","3","1",,"1",1,,,,,
"2011","DK",18439,"NA","2011","6",65935,42321,0,0,,,,,,,,,0,0,0,0,0,,-1757,,0,0,0,,23615,,"3","3","3","1","1","1","1","1","1","1","1","4","4028.31","3","NA","1","2","2","2","1","2","5","2","1","1315.91","NA","2120.4","NA","1","1",,"1",1,,,,,
"2011","DK",18475,"1","2011","14",60461,48067,0,0,,,,,,,,,0,0,0,0,0,,5188,,0,0,0,,12395,,"3","3","3","1","1","1","1","1","1","1","1","6","3356.92","3","NA","2","1","2","2","4","2","3","2","1","NA","NA","2055.06","NA","1","1",,"1",1,,,,,
"2011","DK",18521,"1","2011","8",23220,17260,0,0,,,,,,,,,0,0,0,0,0,,5283,,0,0,0,,5960,,"3","3","1","1","1","1","1","1","1","1","1","6","1007.08","2","3","2","2","2","2","4","1","5","2","1","NA","NA","695.46","NA","1","1",,"1",1,,,,,
"2011","DK",18526,"2","2011","15",12254,-1792,0,0,,,,,,,,,0,0,0,2058,0,,0,,0,873,0,,13173,,"3","3","3","1","1","1","1","1","1","1","1","6","2551.26","2","3","2","2","2","1","1","1","3","2","1","NA","NA","1202.91","NA","1","1",,"1",1,,,,,
"2011","DK",18553,"1","2011","28",75063,70418,0,0,,,,,,,,,0,0,0,0,0,,-3,,0,0,0,,4645,,"3","3","NA","1","1","1","1","1","1","1","1","4","3491.2","2","3","2","2","2","2","1","3","4","2","1","NA","NA","234.49","NA","1","1",,"1",1,,,,,
"2011","DK",18634,"2","2011","6",16907,4750,0,0,,,,,,,,,0,0,0,5258,0,,97,,0,0,0,,12156,,"3","3","3","2","1","1","1","1","1","1","1","5","2014.15","1","NA","2","1","2","2","4","3","6","1","1","NA","NA","1502.54","NA","1","1",,"1",1,,,,,
"2011","DK",18635,"1","2011","5",18935,5527,0,0,,,,,,,,,0,0,0,0,0,,-1761,,0,793,1594,,11021,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","765.78","NA","1","1",,"1",1,,,,,
"2011","DK",18654,"1","2011","12",26841,25255,0,0,,,,,,,,,0,0,0,600,0,,76,,0,89,0,,1498,,"3","3","3","2","1","1","1","1","3","1","2","5","NA","3","NA","2","2","2","1","2","3","2","2","1","NA","NA","529.96","NA","1","1",,"1",1,,,,,
"2011","DK",18687,"1","2011","9",116779,76151,0,0,,,,,,,,,0,0,0,32480,0,,657,,0,367,0,,40261,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","860.93","NA","1","1",,"1",1,,,,,
"2011","DK",18742,"2","2011","10",25798,17944,0,0,,,,,,,,,0,0,0,0,0,,1343,,0,696,0,,7159,,"3","3","3","1","1","1","1","1","1","1","1","4","1611.32","3","3","2","2","2","2","1","2","6","2","1","NA","NA","731.28","NA","1","1",,"1",1,,,,,
