"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","DK",19362,"1","2009","9",-251256,-252405,0,0,,,,,,,,0,0,0,0,0,,-259124,,0,54,0,,1096,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","1","4","2","1","NA","NA","2092.5","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19371,"1","2009","NA",28614,25946,0,0,,,,,,,,0,0,0,0,0,,2833,,0,0,0,,2668,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","NA","2","3","2","5","2","1","NA","NA","1781.48","1","NA","1","NA","1","2","NA","2","NA","4","3","4","2","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19381,"2","2009","4",36838,30041,0,0,,,,,,,,0,0,0,0,0,,1425,,0,0,0,,6797,"2","NA","2","NA","2","NA","1","1","2","1","1","3","3","1","3","4157.73","3","NA","2","2","1","2","1","2","4","2","1","NA","NA","2083.27","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","1","1","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19393,"2","2009","NA",62886,54504,0,0,,,,,,,,0,0,0,0,0,,868,,0,0,0,,8382,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","3","1609.44","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","199.29","1","NA","1","NA","1","2","NA","1","NA","3","4","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19440,"2","2009","9",36317,25369,0,0,,,,,,,,0,0,0,3360,0,,1055,,0,0,0,,10949,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","NA","1","1","4","2","1","NA","NA","512.21","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","3","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19442,"2","2009","11",32595,27469,0,0,,,,,,,,0,0,0,10453,0,,992,,0,0,0,,5125,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","650.46","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","3","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19469,"1","2009","NA",3897,1820,0,0,,,,,,,,0,0,0,0,0,,1216,,0,192,0,,1886,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2414.16","2","2","1","1","2","2","1","2","3","2","2","NA","NA","1582.55","1","NA","1","NA","1","2","NA","2","NA","4","4","3","2","1","3","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19485,"1","2009","15",36758,31225,0,0,,,,,,,,0,0,0,0,0,,-275,,0,604,0,,4929,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","3353","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","1992.59","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19508,"2","2009","12",22291,19153,0,0,,,,,,,,0,0,0,1045,0,,-190,,0,0,0,,3139,"2","NA","2","NA","2","NA","2","1","1","1","1","3","1","1","6","1341.2","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","1144.43","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19542,"NA","2009","NA",51543,28366,0,0,,,,,,,,0,0,0,2540,0,,2,,0,0,0,,23177,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","3","2682.4","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","536.06","1","NA","1","NA","1","2","7","2","NA","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19564,"NA","2009","14",18124,14841,0,0,,,,,,,,0,0,0,0,0,,410,,0,0,0,,3283,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","2","804.72","3","2","2","2","2","2","1","1","2","2","1","NA","NA","1385.58","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","2","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19571,"1","2009","2",17705,10678,0,0,,,,,,,,0,0,0,0,0,,293,,0,423,0,,6603,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","4","1","5","1","1","NA","NA","400.05","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19597,"NA","2009","NA",18976,8541,0,0,,,,,,,,0,0,0,0,0,,-7431,,0,0,0,,10436,"2","NA","2","NA","2","NA","1","1","2","1","1","3","1","3","5","3353","3","3","2","2","2","2","2","2","4","2","1","965.67","NA","779.63","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","3","NA","NA","NA","NA","1","1","NA","2","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19630,"1","2009","10",18313,6207,0,0,,,,,,,,0,0,0,0,0,,613,,0,0,0,,12106,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1810.62","3","3","2","1","1","1","1","1","3","2","1","NA","NA","776.01","1","NA","1","NA","1","2","NA","2","NA","4","4","3","4","1","3","NA","NA","1","NA","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19632,"2","2009","7",39559,32357,0,0,,,,,,,,0,0,0,0,0,,3125,,0,0,0,,7202,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","NA","NA","2","2","2","2","1","1","6","2","1","NA","NA","1536.35","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19647,"2","2009","14",-127849,-150676,0,0,,,,,,,,0,0,0,0,0,,-184763,,0,232,0,,22595,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","2011.8","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","673.27","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19660,"NA","2009","22",30263,25645,0,0,,,,,,,,0,0,0,7091,0,,2,,0,0,0,,4618,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2011.8","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","1224.8","1","NA","1","NA","1","2","NA","2","NA","4","3","4","4","1","3","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19667,"2","2009","7",83154,54950,0,0,,,,,,,,0,0,0,13151,0,,79,,0,0,0,,28204,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1341.2","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","1037.38","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","1","NA","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19683,"2","2009","6",55597,49223,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6374,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","5","1005.9","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","2281.19","1","NA","1","NA","1","2","NA","NA","NA","4","4","4","3","1","3","1","1","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19720,"2","2009","6",5689,1307,0,0,,,,,,,,0,0,0,0,0,,253,,0,0,0,,4382,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","3","6","1944.74","3","NA","2","2","2","NA","1","1","2","2","1","NA","NA","321.89","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19733,"2","2009","7",39066,16549,0,0,,,,,,,,0,0,0,0,0,,1212,,0,0,0,,22517,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","1","1","2","6","2","1","NA","NA","2408.91","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19761,"1","2009","8",15165,-148972,0,0,,,,,,,,0,0,0,0,0,,-1566,,0,7457,0,,156680,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","3353","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","596.57","1","NA","1","NA","1","2","7","2","NA","4","4","4","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19794,"2","2009","15",15004,8229,68,68,,,,,,,,68,0,0,0,0,,-1694,,0,530,0,,6244,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","3","1341.2","2","NA","1","2","1","2","4","1","1","2","1","442.6","NA","925.3","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","3","3","NA","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19797,"2","2009","9",23672,-70932,0,0,,,,,,,,0,0,0,0,0,,262,,0,7614,0,,86990,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","6","2011.8","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","875.61","1","NA","1","NA","1","2","NA","2","NA","2","4","4","4","1","1","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19801,"1","2009","7",35721,31261,0,0,,,,,,,,0,0,0,0,0,,27,,0,140,0,,4321,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","3","670.6","2","NA","2","1","2","2","1","1","2","2","1","670.6","NA","625.25","1","NA","1","NA","1","1","NA","2","NA","4","4","4","2","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19830,"2","2009","6",60221,39462,0,0,,,,,,,,0,0,0,0,0,,7878,,0,0,0,,20759,"2","NA","2","NA","2","NA","2","1","2","1","1","1","1","1","5","2414.16","3","NA","2","1","2","2","2","2","3","1","1","NA","NA","417.36","1","NA","1","NA","1","2","NA","2","NA","4","4","4","2","2","1","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19845,"1","2009","8",13151,9710,0,0,,,,,,,,0,0,0,0,0,,781,,0,0,0,,3441,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","1072.96","1","1","2","2","1","1","1","1","5","2","1","NA","NA","429.57","1","NA","1","NA","1","2","NA","2","NA","4","4","3","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19854,"NA","2009","12",22072,-780,0,0,,,,,,,,0,0,0,0,0,,-321,,0,0,0,,22852,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","NA","3","1","2","2","2","NA","1","1","6","2","1","321.89","NA","420.58","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19881,"2","2009","6",33746,16986,0,0,,,,,,,,0,0,0,0,0,,1725,,0,1093,0,,15668,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","4694.21","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","2074.7","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19902,"1","2009","17",59906,50765,0,0,,,,,,,,0,0,0,0,0,,1800,,0,0,0,,9141,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","536.06","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19905,"2","2009","9",7591,-1567,0,0,,,,,,,,0,0,0,0,0,,-19155,,0,859,0,,8299,"2","NA","2","NA","NA","NA","1","1","1","1","3","3","1","1","5","1207.08","1","2","2","2","2","2","4","2","3","2","1","268.24","NA","1049.11","1","NA","1","NA","1","2","NA","2","NA","4","4","4","2","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19919,"1","2009","NA",16748,11872,0,0,,,,,,,,0,0,0,0,0,,-25,,0,0,0,,4876,"2","NA","2","NA","2","NA","1","1","1","1","1","2","2","2","2","NA","2","NA","NA","1","2","2","1","1","5","2","2","530.98","NA","629.07","1","NA","1","NA","1","1","NA","2","NA","4","4","4","3","1","3","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19943,"1","2009","6",27157,8478,0,0,,,,,,,,0,0,0,0,0,,2888,,0,0,0,,18678,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","804.72","3","NA","2","2","2","2","1","2","2","2","1","710.84","NA","777.65","1","NA","1","NA","1","2","NA","2","NA","3","4","4","4","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19969,"1","2009","15",13703,3691,0,0,,,,,,,,0,0,0,0,0,,-331,,0,686,0,,9326,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","NA","2","2","4","1","6","2","1","NA","NA","1277.79","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","NA","1","NA","NA","3","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",19984,"2","2009","8",16452,12919,0,0,,,,,,,,0,0,0,0,0,,2128,,0,0,0,,3534,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","6","2011.8","3","NA","2","2","2","2","NA","2","6","2","1","NA","NA","1277.79","1","NA","1","NA","1","2","NA","2","NA","1","4","4","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20006,"NA","2009","12",49382,39738,0,0,,,,,,,,0,0,0,0,0,,-43,,0,0,0,,9644,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","1","1072.96","3","NA","2","2","2","2","1","2","1","2","1","NA","NA","1001.05","1","NA","1","NA","1","2","NA","2","NA","4","4","4","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20043,"1","2009","NA",54500,50669,0,0,,,,,,,,0,0,0,0,0,,-152,,0,0,0,,3832,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2011.8","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","650.46","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20060,"1","2009","10",25210,20408,0,0,,,,,,,,0,0,0,0,0,,1901,,0,0,0,,4802,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","2011.8","2","3","2","2","2","2","1","1","2","2","1","NA","NA","1106.33","1","NA","1","NA","1","2","5","2","NA","4","4","4","3","1","2","NA","NA","NA","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20065,"1","2009","NA",14627,-10786,0,0,,,,,,,,0,0,0,0,0,,480,,0,0,0,,25413,"2","NA","2","NA","2","NA","1","1","1","1","1","1","3","1","5","2414.16","3","NA","2","1","2","2","1","1","6","1","1","NA","NA","1363.69","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20076,"2","2009","5",18815,14906,0,0,,,,,,,,0,0,0,0,0,,2,,0,160,358,,3391,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","2011.8","3","NA","2","2","2","2","3","2","2","2","1","NA","NA","901.03","1","NA","1","NA","1","NA","NA","2","NA","4","4","4","4","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20102,"1","2009","9",119295,110517,0,0,,,,,,,,0,0,0,0,0,,947,,0,892,0,,7885,"1","NA","2","NA","2","NA","1","1","1","1","1","1","3","1","6","NA","2","2","2","2","1","2","3","1","4","1","1","NA","NA","768.63","1","NA","1","NA","1","2","NA","2","NA","4","4","1","4","1","3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20110,"2","2009","8",55325,1926,0,0,,,,,,,,0,0,0,0,0,,-161,,0,0,0,,53400,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","3084.76","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","598.89","1","NA","1","NA","1","2","NA","2","NA","1","3","4","4","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20127,"2","2009","20",33878,30515,0,0,,,,,,,,0,0,0,1235,0,,-2,,0,0,0,,3363,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","3","1","2","2","1","NA","NA","464.3","1","NA","1","NA","1","2","NA","2","NA","4","3","4","2","1","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20169,"2","2009","11",53547,46871,0,0,,,,,,,,0,0,0,0,0,,11,,0,0,0,,6676,"NA","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","1","1743.56","2","NA","2","2","2","2","2","1","4","2","1","710.84","NA","891.31","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20189,"2","2009","5",27830,22514,0,0,,,,,,,,0,0,0,0,0,,-10,,0,0,0,,5316,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","2011.8","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","735.77","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","3","1","1","1","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20229,"1","2009","11",38928,20348,0,0,,,,,,,,0,0,0,0,0,,515,,0,0,0,,18580,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","5364.81","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","541.04","1","NA","1","NA","1","1","NA","2","NA","4","4","4","2","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20240,"2","2009","NA",36323,34066,0,0,,,,,,,,0,0,0,8383,0,,11,,0,135,0,,2121,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","3353","3","NA","2","2","2","1","1","1","3","2","1","NA","NA","3064.95","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20241,"2","2009","18",-14600,-25498,0,0,,,,,,,,0,0,0,0,0,,-213,,0,1204,0,,9695,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2950.64","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","890.32","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20258,"2","2009","6",68702,57252,0,0,,,,,,,,0,0,0,8319,0,,14,,0,1018,0,,10432,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","4023.61","3","NA","2","1","NA","2","3","1","4","2","1","NA","NA","607.7","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20262,"2","2009","6",3432,-837,0,0,,,,,,,,0,0,0,2545,0,,2,,0,0,727,,3543,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2682.4","2","3","2","1","2","2","1","1","6","2","1","NA","NA","2281.19","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20272,"1","2009","6",27647,25117,0,0,,,,,,,,0,0,0,0,0,,8365,,0,0,0,,2530,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","1","1","2","1","603.54","NA","742.32","1","NA","1","NA","1","2","NA","2","NA","4","4","3","4","3","2","NA","NA","NA","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20292,"2","2009","13",10449,-13819,0,0,,,,,,,,0,0,0,0,0,,-508,,0,0,0,,24268,"2","NA","2","NA","2","NA","1","1","NA","1","1","1","1","1","6","4023.61","3","NA","2","2","1","2","4","2","2","2","1","670.6","NA","1057.73","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","2","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20309,"2","2009","9",51013,47565,0,0,,,,,,,,0,0,0,0,0,,428,,0,0,0,,3448,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2011.8","NA","NA","2","2","2","1","1","1","4","2","1","NA","NA","1533.63","1","NA","1","NA","1","1","NA","2","NA","4","4","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20325,"2","2009","NA",27540,22361,0,0,,,,,,,,0,0,0,0,0,,142,,0,336,0,,4844,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2682.4","2","NA","1","2","2","2","2","1","2","2","1","NA","NA","935.4","1","NA","1","NA","1","2","NA","2","NA","4","4","4","4","1","1","1","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20328,"1","2009","6",16351,7917,0,0,,,,,,,,0,0,0,1329,0,,3027,,0,0,0,,8434,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","4","2011.8","3","NA","2","1","2","2","2","1","3","2","1","NA","NA","536.06","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","3","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20338,"1","2009","6",40679,20001,0,0,,,,,,,,0,0,0,0,0,,113,,0,0,0,,20678,"2","NA","NA","NA","2","NA","1","1","1","1","1","1","1","1","3","1207.08","1","3","2","2","2","2","1","1","6","2","1","321.89","NA","1358.95","1","NA","1","NA","1","2","NA","2","NA","4","2","4","4","1","3","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20345,"2","2009","10",51548,8801,0,0,,,,,,,,0,0,0,0,0,,651,,0,3337,0,,39410,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","2011.8","2","NA","2","1","2","2","1","2","4","2","1","831.55","NA","2402.32","1","NA","1","NA","1","2","1","1","NA","4","4","4","3","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","DK",20367,"1","2009","5",27521,9396,0,0,,,,,,,,0,0,0,0,0,,-687,,0,0,0,,18125,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","3353","3","NA","2","2","2","NA","1","2","3","2","1","NA","NA","512.21","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
