"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","AT",23870,"3","2007","23",25161,11302,0,0,,,,,,0,0,0,0,0,0,,0,0,0,13859,"NA","2","NA","1","1","1","1","1","1","1","1","5","900","3","NA","2","1","2","2","3","1","6","2","1","NA","500","752.21","1","1","2","1","1","1","1","2","1","4","4","2","4","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23874,"2","2007","14",43255,32660,0,0,,,,,,0,3465,0,0,9827,0,,0,0,0,10595,"2","2","NA","1","1","1","1","1","1","1","1","6","1100","2","NA","2","2","2","2","1","1","4","2","1","NA","800","700.2","1","1","2","1","1","1","1","2","1","4","2","2","2","2","4","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23876,"1","2007","14",60265,78497,0,0,,,,,,0,10658,7105,2412,8694,0,,0,0,0,-18232,"NA","2","NA","2","2","2","1","1","1","1","1","5","3000","2","NA","2","1","2","2","1","1","5","2","1","NA","1000","391.33","1","1","2","1","1","1","1","2","1","3","3","3","3","3","2","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23879,"2","2007","7",19424,16368,0,0,,,,,,0,0,0,0,0,3191,,0,0,0,3055,"2","2","NA","1","1","1","1","1","1","1","1","2","2500","3","NA","2","2","2","2","1","1","6","2","1","NA","1000","796.48","1","1","2","1","1","1","1","2","1","4","2","3","4","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23880,"3","2007","20",61976,61644,0,0,,,,,,0,0,0,0,0,464,,0,0,0,331,"NA","2","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","2","1","4","2","1","NA","500","696","1","1","2","1","1","1","1","2","2","4","4","3","1","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23904,"3","2007","15",62945,56910,0,0,,,,,,0,0,0,0,0,111,,0,0,0,6036,"NA","2","NA","1","1","2","1","1","1","1","1","5","1000","3","NA","2","2","2","2","1","1","6","2","1","NA","900","752.21","1","1","2","1","1","1","1","2","1","4","3","4","1","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23905,"3","2007","12",36440,25271,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11169,"NA","2","NA","2","1","1","1","1","1","1","1","5","NA","3","NA","2","2","1","2","4","1","3","2","1","350","NA","840.9","1","1","2","1","1","1","1","2","1","4","4","4","3","4","4","NA","1","NA","2",1.5,,,,,,,,,,
"2007","AT",23916,"2","2007","16",68901,60065,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8836,"2","2","2","1","2","1","1","3","1","1","1","4","NA","2","NA","2","2","2","2","1","1","3","2","1","NA","650","455.73","1","1","2","1","1","1","1","2","1","4","3","4","4","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23918,"2","2007","9",94646,68087,0,0,,,,,,0,0,0,0,0,0,,0,0,0,26559,"NA","2","NA","1","1","1","1","1","1","1","1","3","3000","2","NA","2","2","2","2","1","1","6","2","1","NA","500","500.83","1","1","1","1","1","1","1","2","2","2","1","3","3","NA","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23919,"3","2007","20",43677,33087,0,0,,,,,,0,0,0,0,0,30,,0,0,0,10590,"NA","2","NA","2","1","1","1","1","1","1","1","4","3000","2","2","2","2","1","2","3","1","6","2","1","NA","NA","455.74","1","1","2","1","1","1","1","2","1","3","3","4","4","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23926,"2","2007","19",41824,33381,0,0,,,,,,0,0,0,0,0,148,,0,0,0,8443,"2","2","NA","1","1","1","1","1","1","1","1","6","1400","2","NA","2","2","2","2","1","4","6","2","1","NA","NA","487.07","1","1","1","1","1","1","1","2","1","3","4","3","2","1","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23945,"2","2007","17",22351,-20721,0,0,,,,,,0,0,0,0,0,25,,0,0,0,43071,"2","2","NA","1","1","1","1","1","1","1","1","5","1100","3","NA","2","2","2","2","3","3","6","2","1","NA","770","796.48","1","1","1","1","1","1","1","2","1","3","2","2","2","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23948,"1","2007","10",72958,72757,0,0,,,,,,0,0,0,0,0,0,,0,0,0,201,"2","2","NA","1","1","2","1","1","1","1","1","5","3500","3","NA","2","2","2","1","1","2","6","2","1","NA","700","307.3","1","1","2","1","1","1","1","2","1","3","4","3","4","4","4","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23952,"3","2007","18",97057,71637,0,0,,,,,,0,0,0,0,0,102,,0,0,0,25420,"NA","2","NA","2","1","1","1","1","1","1","1","1","2500","3","NA","2","1","2","2","2","1","6","2","1","NA","700","440.83","1","1","2","1","1","1","1","2","1","4","4","2","4","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23959,"3","2007","24",31479,25792,0,0,,,,,,0,1010,0,0,0,150,,0,0,0,5687,"NA","2","NA","1","1","1","1","1","1","1","1","6","3000","2","NA","2","2","2","2","1","1","6","2","1","NA","250","608","1","1","2","1","1","1","1","2","1","4","2","2","2","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23962,"2","2007","10",54009,48212,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5798,"NA","2","NA","1","1","1","1","1","1","1","1","6","1100","1","NA","1","2","2","2","1","2","4","1","1","600","NA","312.85","1","1","2","1","1","1","1","2","1","3","2","1","2","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23969,"2","2007","7",78941,74924,0,0,,,,,,0,0,0,0,0,493,,0,0,0,4018,"NA","2","NA","1","1","1","1","1","2","1","1","4","3000","2","3","2","2","2","2","3","1","4","2","1","NA","1500","518.73","1","1","2","1","1","1","1","2","2","3","3","4","3","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",23999,"3","2007","13",59022,53122,0,0,,,,,,0,3517,0,0,0,202,,0,0,0,5901,"NA","2","NA","1","1","1","1","1","1","1","1","4","2500","1","NA","2","1","2","2","1","4","5","2","2","624","NA","1188.33","1","1","1","1","1","1","1","2","1","4","2","2","2","3","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24035,"2","2007","20",79825,42529,0,0,,,,,,0,0,0,0,0,393,,0,0,0,37297,"NA","2","2","2","1","1","1","1","3","1","1","5","4000","3","NA","1","2","2","2","1","1","5","1","1","NA","2000","608","1","1","2","1","1","1","1","2","1","3","1","3","3","3","2","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24036,"3","2007","10",37369,23652,0,0,,,,,,0,0,0,0,0,179,,0,0,0,13717,"NA","2","NA","1","1","2","1","1","1","1","1","5","2500","3","NA","1","2","2","2","1","1","3","2","1","NA","1000","308.97","1","1","2","1","1","1","1","2","1","4","2","4","3","2","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24054,"2","2007","5",134873,113306,0,0,,,,,,0,2654,0,0,0,76,,0,0,0,21567,"2","2","NA","1","1","1","1","1","1","1","1","6","6000","2","NA","2","2","2","2","3","1","6","1","1","NA","800","696","1","1","2","1","1","1","1","2","1","4","3","4","3","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24074,"2","2007","7",36266,34388,0,0,,,,,,0,0,0,0,0,263,,0,0,0,1878,"NA","2","NA","1","1","1","1","1","1","1","1","4","1000","2","NA","2","2","1","2","3","1","2","2","1","NA","2000","829.94","1","1","2","1","1","1","1","2","1","3","2","3","3","1","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24103,"3","2007","40",32292,21849,0,0,,,,,,0,0,0,0,0,0,,0,0,0,10443,"2","2","NA","1","1","2","1","1","1","1","1","4","1500","2","NA","1","2","2","2","1","1","4","2","1","NA","750","1079.57","1","1","2","1","1","1","1","2","1","4","2","2","4","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24117,"2","2007","15",53372,50282,0,0,,,,,,0,0,0,0,0,11963,,0,0,0,3090,"NA","1","NA","1","1","1","1","1","1","1","1","3","4500","1","NA","2","2","2","1","1","1","5","2","1","NA","9999","307.3","1","1","2","1","1","1","1","2","1","3","2","3","4","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24121,"2","2007","21",77307,65587,0,0,,,,,,0,0,0,0,0,2478,,0,0,0,11720,"NA","1","NA","1","1","2","1","1","1","1","1","1","1800","1","NA","2","2","2","2","1","1","3","2","1","NA","1000","440.83","1","1","2","1","1","1","1","2","2","3","2","2","4","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24125,"3","2007","11",24257,24089,0,0,,,,,,0,0,0,0,0,144,,0,0,0,169,"2","2","NA","1","1","2","1","2","1","1","1","4","2500","3","NA","2","1","2","2","2","1","5","2","1","NA","1375","940","1","1","2","1","1","1","1","2","1","3","3","3","2","4","3","NA","2","1","2",1.5,,,,,,,,,,
"2007","AT",24129,"3","2007","11",10135,-1680,0,0,,,,,,0,0,0,0,0,0,,0,0,0,11814,"2","2","NA","1","1","1","1","1","1","1","1","5","1000","2","NA","2","1","2","2","1","1","5","2","1","NA","1150","829.94","1","1","2","1","1","1","1","2","1","4","4","3","3","1","2","3","2","NA","2",1.3,,,,,,,,,,
"2007","AT",24131,"2","2007","7",61077,49063,0,0,,,,,,0,0,0,0,0,87,,0,0,0,12014,"NA","2","NA","1","1","1","1","1","1","1","1","5","3000","2","2","2","2","2","2","3","1","6","2","1","NA","NA","293.05","1","1","2","1","1","1","1","2","2","3","4","3","3","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24179,"2","2007","10",99972,94690,0,0,,,,,,0,11352,0,354,7001,0,,0,0,0,5282,"NA","2","NA","1","1","1","1","1","1","1","1","5","6000","3","NA","2","2","2","1","4","3","2","2","1","NA","1000","526.1","1","1","2","1","1","1","1","2","1","4","4","4","3","1","4","2","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24183,"3","2007","5",29162,-336,0,0,,,,,,0,0,0,0,0,0,,0,0,3600,25898,"NA","2","NA","1","1","1","1","1","1","1","1","5","1200","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","518.73","1","1","1","1","1","1","1","2","1","4","4","3","4","4","4","4","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24191,"3","2007","8",44606,50257,0,0,,,,,,0,0,0,0,0,480,,0,0,0,-5651,"NA","2","NA","1","1","1","1","1","1","1","1","5","2500","3","NA","2","2","2","1","1","4","5","2","1","NA","1816","330.67","1","1","2","1","1","1","1","2","1","3","3","2","2","1","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24197,"1","2007","20",49706,48458,0,0,,,,,,0,0,0,0,0,109,,0,0,0,1247,"NA","2","NA","2","1","1","1","1","1","1","1","3","1000","3","NA","2","2","2","2","2","1","4","1","1","NA","700","306.27","1","1","2","1","1","1","1","2","2","3","4","3","1","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24207,"2","2007","18",108217,103642,0,0,,,,,,0,9639,0,17676,8543,307,,0,0,0,4575,"NA","2","NA","2","1","1","1","1","1","1","1","NA","1500","2","2","2","2","2","2","1","1","5","2","1","NA","NA","315.83","1","1","2","1","1","1","1","2","1","3","4","4","3","2","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24213,"3","2007","4",106866,95148,0,0,,,,,,0,0,0,0,0,1450,,0,0,0,11717,"NA","2","NA","1","1","2","1","1","1","1","1","4","1000","3","3","2","2","2","2","1","1","6","2","1","NA","NA","752.21","1","1","2","1","1","1","1","2","1","3","1","4","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24216,"3","2007","30",53606,49735,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3871,"2","2","NA","1","1","1","1","1","3","1","1","6","1100","3","NA","2","2","2","2","1","1","4","2","1","NA","400","972.43","1","1","1","1","1","1","1","2","1","3","2","2","4","4","3","4","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24229,"3","2007","7",41801,17573,0,0,,,,,,0,0,0,0,0,0,,0,0,0,24228,"NA","2","NA","1","1","2","1","1","3","1","1","3","2500","2","NA","2","2","2","2","3","1","4","2","1","NA","1500","355.27","1","1","1","1","1","1","1","2","2","4","4","4","1","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24302,"2","2007","6",61607,61172,0,0,,,,,,0,0,0,0,0,2032,,0,0,0,435,"NA","2","NA","2","2","2","1","1","1","1","3","5","1700","2","NA","2","1","2","2","4","2","4","2","1","NA","460","265.48","1","1","2","1","1","1","1","2","1","4","3","3","3","4","3","4","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24314,"2","2007","8",100950,95039,17933,17933,,,,,,17933,0,0,0,0,27,,0,0,0,5911,"NA","2","NA","1","2","1","1","1","1","1","1","1","1500","1","NA","2","2","2","1","3","1","4","2","1","NA","900","544","1","1","2","1","1","1","1","2","1","4","4","4","2","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24323,"3","2007","21",40048,38214,0,0,,,,,,0,5197,0,0,5619,183,,0,0,36,1798,"NA","2","NA","1","1","1","1","1","3","1","1","1","2500","3","3","1","2","2","2","1","1","6","2","1","NA","700","671.33","1","1","2","1","1","1","1","2","1","4","4","4","2","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24328,"2","2007","10",32344,-10076,0,0,,,,,,0,0,0,0,0,0,,0,0,0,42420,"2","2","NA","1","1","1","1","1","3","1","1","5","700","2","NA","2","1","2","2","1","4","5","2","1","NA","600","312.85","1","1","2","1","1","1","1","2","2","3","2","1","3","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24349,"2","2007","13",36282,34422,0,0,,,,,,0,0,0,0,0,162,,0,0,0,1860,"NA","2","NA","1","1","2","1","1","3","1","1","3","1200","2","NA","2","2","2","2","3","1","5","2","1","NA","900","392.94","1","1","1","1","1","1","1","2","2","4","4","3","4","NA","4","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24389,"2","2007","15",43243,27118,0,0,,,,,,0,0,0,0,0,13,,0,0,0,16125,"2","2","NA","1","1","1","1","1","1","1","2","5","2000","1","NA","2","2","2","2","4","1","5","1","NA","NA","800","992.4","1","1","2","1","1","1","1","2","1","4","3","4","2","3","4","NA","1","NA","2",1.5,,,,,,,,,,
"2007","AT",24397,"2","2007","13",242184,236978,0,0,,,,,,0,0,0,0,0,2017,,0,0,371,4835,"NA","2","NA","1","1","1","1","1","2","1","1","3","2500","3","NA","2","2","2","2","1","4","6","2","1","NA","500","306.27","1","1","2","1","1","1","1","2","1","3","4","3","4","3","4","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24407,"2","2007","12",42080,31171,0,0,,,,,,0,0,0,0,0,390,,0,0,0,10909,"2","2","2","1","1","1","1","1","3","1","1","5","800","3","NA","2","1","2","2","3","2","4","2","1","NA","700","243.7","1","1","2","1","1","1","1","2","2","3","3","4","4","2","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24410,"2","2007","8",91435,80426,0,0,,,,,,0,5542,0,0,12193,0,,0,0,0,11009,"NA","2","2","1","1","1","1","1","2","1","1","6","1700","2","NA","2","2","2","2","1","1","4","1","1","NA","1500","306.27","1","1","2","1","1","1","1","2","1","4","4","3","3","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24413,"3","2007","12",32535,32516,0,0,,,,,,0,0,0,0,0,28,,0,0,0,19,"NA","2","NA","1","1","1","1","1","1","1","1","6","2500","2","NA","1","2","2","1","1","1","2","2","1","NA","800","608","1","1","2","1","1","1","1","2","1","3","4","3","4","2","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24448,"3","2007","11",73850,62602,0,0,,,,,,0,3966,2779,662,0,0,,0,0,0,11247,"NA","2","NA","1","2","1","1","1","1","1","1","4","1500","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","840.9","1","1","2","1","1","1","1","2","1","4","4","4","3","4","4","3","2","1","2",1.5,,,,,,,,,,
"2007","AT",24455,"2","2007","10",23376,22430,0,0,,,,,,0,0,0,0,0,90,,0,0,0,946,"2","2","2","1","1","1","1","1","1","1","1","4","4500","3","NA","2","2","2","1","3","1","4","2","1","NA","600","344","1","1","2","1","1","1","1","2","1","4","2","3","4","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24472,"2","2007","10",42775,32102,0,0,,,,,,0,0,0,0,0,606,,0,0,0,10673,"2","2","NA","2","1","2","1","1","3","1","2","3","1800","1","NA","2","1","2","2","4","1","6","2","1","NA","NA","323.2","1","1","2","1","1","1","1","1","1","3","1","4","4","4","4","NA","2","1","2",1.5,,,,,,,,,,
"2007","AT",24475,"1","2007","35",8845,3444,0,0,,,,,,0,0,873,0,1785,0,,0,0,0,5401,"2","2","2","1","1","1","1","1","1","1","1","3","750","2","NA","1","2","1","2","1","1","4","2","1","NA","NA","NA","1","1","2","1","1","1","1","2","1","4","4","4","3","2","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24486,"1","2007","37",29974,22641,0,0,,,,,,0,0,0,0,6206,2,,0,0,0,7332,"2","2","NA","1","2","1","1","1","1","1","1","3","1800","3","NA","2","2","2","2","3","1","6","2","1","NA","1000","323.2","1","1","2","1","1","2","1","2","1","3","2","3","2","1","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24489,"3","2007","17",35869,27151,0,0,,,,,,0,0,0,0,0,0,,0,0,2047,6671,"NA","2","NA","1","1","1","1","1","1","1","3","3","800","3","NA","2","2","2","2","1","1","5","2","1","490","400","837.92","1","1","2","1","1","2","1","2","1","3","4","4","3","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24495,"3","2007","13",66978,54359,0,0,,,,,,0,0,0,0,0,138,,0,0,0,12619,"2","2","NA","1","1","2","1","1","1","1","2","2","1800","3","NA","2","2","1","2","3","2","6","2","1","632","700","873","1","1","2","1","1","1","2","2","1","4","3","4","3","4","4","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24507,"2","2007","13",30749,25363,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5386,"NA","2","NA","1","1","NA","1","1","1","1","3","1","NA","3","NA","2","2","2","1","4","1","6","2","1","NA","NA","1230.9","1","1","2","1","1","3","1","2","1","4","4","4","2","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24515,"3","2007","8",19086,8011,0,0,,,,,,0,0,0,0,0,62,,0,0,790,10285,"NA","2","NA","1","1","1","1","1","3","1","1","6","3000","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","796.48","1","1","2","1","1","1","1","2","2","3","2","4","3","2","1","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24530,"2","2007","15",57714,45854,0,0,,,,,,0,8137,0,0,0,233,,0,0,0,11860,"NA","2","2","1","1","1","1","1","1","1","1","5","1000","2","3","2","2","2","2","3","1","4","2","1","NA","1000","500.83","1","1","2","1","1","1","1","2","1","4","4","3","4","4","4","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24533,"2","2007","5",52155,46067,0,0,,,,,,0,0,0,0,0,2525,,0,0,0,6089,"2","2","2","1","1","1","1","1","1","1","1","4","1000","3","NA","2","1","2","2","1","1","5","2","1","NA","900","392.94","1","1","1","1","1","1","1","2","1","2","4","4","4","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24540,"3","2007","15",27272,-60351,0,0,,,,,,0,0,0,0,0,979,,0,0,0,87623,"NA","2","NA","1","1","1","1","1","1","1","1","3","3000","3","NA","2","2","2","2","1","1","6","2","1","NA","500","518.73","1","1","2","1","1","1","1","2","1","4","4","3","4","4","4","NA","2","NA","2",1.3,,,,,,,,,,
"2007","AT",24541,"2","2007","17",20211,-6248,0,0,,,,,,0,0,0,0,0,220,,0,0,0,26459,"2","2","2","1","1","1","1","1","1","1","1","3","1000","3","NA","2","1","2","2","1","1","4","2","1","NA","500","696","1","1","2","1","1","1","1","2","1","2","3","4","4","2","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24551,"3","2007","10",54396,44523,0,0,,,,,,0,1226,0,0,0,90,,0,0,0,9873,"NA","1","NA","1","1","2","1","1","1","1","1","3","4000","2","3","2","2","2","2","2","1","6","2","1","NA","800","840.9","1","1","1","1","1","1","1","2","2","3","2","4","2","4","2","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24584,"3","2007","10",57650,51014,0,0,,,,,,0,0,0,0,0,27,,0,0,0,6637,"NA","2","NA","1","1","1","1","1","3","1","1","5","1200","3","NA","2","1","1","1","1","1","4","2","1","NA","800","312.85","1","1","2","1","1","1","1","2","2","3","2","1","3","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24608,"2","2007","18",71302,15885,0,0,,,,,,0,0,0,0,0,0,,0,0,0,55417,"2","2","NA","1","1","1","1","1","1","1","1","5","4500","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","440.83","1","1","2","1","1","1","1","2","2","3","2","3","4","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24676,"3","2007","14",71898,62122,0,0,,,,,,0,2219,0,1357,2577,0,,0,0,0,9776,"2","2","NA","1","1","2","1","1","1","1","2","2","2000","3","NA","2","2","2","2","1","1","6","2","1","710","1600","323.2","1","1","2","1","1","1","1","2","1","3","3","4","2","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24688,"3","2007","13",25711,16247,0,0,,,,,,0,0,0,0,0,84,,0,0,0,9464,"NA","2","NA","1","1","1","1","1","3","1","1","4","1500","2","NA","2","2","2","2","4","1","4","1","1","NA","350","460.88","1","1","2","1","1","1","1","2","1","4","4","2","2","4","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24702,"2","2007","7",9113,-14118,0,0,,,,,,0,0,0,0,0,207,,0,0,0,23231,"2","2","NA","1","1","2","1","1","1","1","1","5","3000","3","NA","2","2","2","2","1","1","6","2","1","NA","1000","1041.05","1","1","2","1","1","1","1","2","1","4","3","3","3","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24703,"2","2007","12",73580,62965,0,0,,,,,,0,0,0,0,10865,585,,0,0,0,10615,"NA","2","NA","1","1","1","1","1","1","1","1","6","3500","3","NA","2","2","2","2","1","1","4","2","1","NA","500","401.67","1","1","2","1","1","1","1","2","1","3","4","4","4","4","4","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24715,"2","2007","14",34542,32334,0,0,,,,,,0,2664,0,0,5861,0,,0,0,0,2209,"NA","2","NA","1","1","1","1","1","3","1","1","5","6000","2","2","2","2","2","2","4","1","6","2","1","NA","NA","NA","1","1","2","1","1","1","1","2","1","3","2","2","2","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24737,"2","2007","6",34,-353,0,0,,,,,,0,0,0,0,0,34,,0,0,0,387,"NA","2","NA","2","1","1","1","1","2","1","1","6","1200","2","NA","2","2","2","2","1","3","3","2","1","NA","500","437.84","1","1","1","1","1","1","1","2","1","4","2","3","4","3","4","2","2","NA","2",1.3,,,,,,,,,,
"2007","AT",24754,"3","2007","21",56684,-59219,0,0,,,,,,0,0,0,0,1522,79,,0,0,0,115903,"NA","2","NA","1","1","1","1","1","1","1","1","4","2500","3","NA","2","2","2","2","1","1","5","2","1","NA","600","421.66","1","1","2","1","1","1","1","2","1","3","3","3","3","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24757,"2","2007","13",12779,-14991,0,0,,,,,,0,1934,0,0,4256,0,,0,0,0,27770,"2","2","NA","1","2","2","1","1","1","1","1","6","1000","2","NA","2","2","2","2","2","1","6","2","1","NA","600","NA","1","1","2","1","1","1","1","2","1","3","3","4","3","4","4","4","2","NA","2",1.3,,,,,,,,,,
"2007","AT",24759,"2","2007","10",7815,-1651,0,0,,,,,,0,0,0,0,0,843,,0,0,0,9466,"2","2","NA","2","1","2","1","1","1","1","1","4","900","3","NA","2","2","2","2","1","1","6","2","1","120","800","347.73","1","1","2","1","1","2","1","2","1","2","4","3","3","3","3","3","2","NA","2",1.3,,,,,,,,,,
"2007","AT",24774,"2","2007","15",85329,78642,0,0,,,,,,0,0,0,0,0,1,,0,0,0,6687,"NA","2","2","1","1","1","1","1","1","1","1","5","1600","3","NA","2","2","1","2","1","1","4","2","1","600","1300","608","1","1","2","1","1","1","1","2","2","4","2","4","3","1","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24799,"3","2007","14",21787,21694,0,0,,,,,,0,0,0,0,0,0,,0,0,0,93,"2","2","NA","1","1","1","1","1","1","1","1","6","3000","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","796.4","1","1","2","1","1","1","1","2","1","4","2","2","2","2","3","NA","2","NA","2",1.3,,,,,,,,,,
"2007","AT",24808,"2","2007","10",37244,34355,0,0,,,,,,0,0,0,0,0,331,,0,0,0,2889,"NA","2","NA","1","1","1","1","1","3","1","1","1","1200","3","2","2","2","2","2","3","3","2","2","1","NA","NA","203.82","1","1","2","1","1","1","1","2","1","3","3","3","3","2","4","NA","2","3","2",1.5,,,,,,,,,,
"2007","AT",24835,"2","2007","8",41536,28903,0,0,,,,,,0,0,0,0,0,0,,0,0,0,12633,"2","2","NA","2","1","1","1","1","1","1","1","2","1500","2","NA","2","2","2","2","1","2","5","2","1","NA","1100","625.74","1","1","2","1","1","1","1","2","1","1","4","4","3","4","3","NA","2","NA","2",1.3,,,,,,,,,,
"2007","AT",24860,"3","2007","6",100760,76608,0,0,,,,,,0,4446,0,0,5435,28,,0,0,0,24152,"2","2","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","2","2","3","1","4","2","1","NA","3000","829.94","1","1","2","1","1","1","1","2","1","3","2","4","2","3","2","3","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24921,"3","2007","25",68789,63457,0,0,,,,,,0,0,0,0,0,89,,0,0,0,5332,"2","2","NA","1","1","1","1","1","1","1","1","5","3000","3","NA","2","2","2","1","3","1","6","2","1","NA","700","344","1","1","2","1","1","1","1","2","1","4","4","4","2","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24936,"3","2007","12",68942,61636,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7306,"NA","2","NA","1","1","1","1","1","1","1","1","6","3000","3","NA","2","2","2","2","1","2","6","2","1","NA","350","177.8","1","1","2","1","1","1","1","2","2","4","3","3","2","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","AT",24942,"3","2007","4",55709,49112,0,0,,,,,,0,2466,0,0,4845,194,,0,0,0,6597,"2","2","NA","1","1","1","1","1","1","1","1","2","1100","3","NA","2","1","2","1","1","1","5","2","1","NA","1000","796.48","1","1","2","1","1","1","1","2","1","4","3","3","2","3","3","NA","2","NA","2",1.5,,,,,,,,,,
