"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PY021G","PY030G","PX020","PX050","PX010","PL110","PL111"
"2008","AT",198061,778.370786516854,"NA","2","2008","9","3",1944,"2","4","1","AT","2","NA","3","5","1","NA","NA","NA","3","7","38","12","0","NA","NA","13","1","1","NA","NA","NA","26","1","1","1","1","1","1","1","1","1","1","6","1","2","1","3","2","NA","2","NA",0,0,0,0,0,1,480,0,0,0,0,36901,0,0,0,0,758,19806,"1",0,1581,63,"6","1","j","NA"
"2008","AT",198711,778.370786516854,"NA","2","2008","15","4",1984,"1","1","2","AT","2","NA","4","1","1","1","NA","NA","3","3","30","12","0","NA","NA","13","1","2","NA","NA","NA","18","1","6","1","2","1","1","6","6","1","6","1","1","2","2","2","2","NA","2","NA",0,0,0,31692,0,1,0,0,0,0,0,0,0,0,0,0,264,19871,"1",0,10743,23,"1","1","o+p+q","q"
"2008","AT",198891,778.370786516854,"NA","2","2008","15","2",1954,"1","2","1","AT","2","NA","3","1","1","NA","NA","NA","3","3","39","0","0","10","NA","3","1","2","1","NA","NA","24","3","6","6","1","6","3","1","1","1","1","1","8","1","1","3","1","NA","2","NA",0,0,0,13036,0,1,0,0,0,0,10979,0,0,6028,0,0,574,19889,"1",0,4041,53,"6","1","f","j"
"2008","AT",199101,778.370786516854,"NA","3","2008","12","4",1964,"2","2","3","Other","2","NA","2","1","1","NA","2","NA","3","9","NA","0","0","NA","6","1","1","1","NA","NA","NA","25","9","6","6","6","5","6","6","2","1","1","8","2","3","2","3","2","NA","2","NA",0,600,0,1739,0,1,0,2671,0,0,705,0,0,69,0,0,135,19910,"1",0,5769,43,"1","1","g","i"
"2008","AT",199171,778.370786516854,"NA","2","2008","10","2",1966,"2","1","1","AT","2","NA","5","1","2","2","2","NA","3","0 - 1","20","0","0","NA","NA","6","NA","2","1","NA","NA","15","1","6","1","5","6","8","4","3","6","5","4","7","1","2","3","2","NA","2","6",0,1200,0,8664,0,1,1440,0,0,0,707,0,0,0,0,0,363,19917,"1",0,3790,41,"1","1","","l-n"
"2008","AT",199261,778.370786516854,"NA","2","2008","20","4",1952,"1","5","3","AT","2","NA","3","1","2","NA","NA","NA","3","7","NA","12","0","NA","NA","5","1","2","2","NA","NA","22","3","3","1","1","1","1","6","6","1","6","1","1","2","1","3","2","NA","2","NA",0,0,0,78543,0,1,1020,0,0,0,0,0,0,0,0,0,758,19926,"1",0,943,55,"1","1","i","h"
"2008","AT",199271,778.370786516854,"NA","2","2008","14","1",1948,"2","3","1","Other","2","NA","2","8","2","2","1","1","3",,"NA","12","0","NA","NA","NA","NA","2","NA","NA","NA","16","7","8","8","8","8","8","2","8","5","8","7","8","3","2","3","2","NA","2","NA",0,0,0,0,0,1,371,0,0,0,0,0,0,0,0,0,184,19927,"1",0,6611,59,"6","1","","NA"
"2008","AT",199301,778.370786516854,"NA","2","2008","5","1",1944,"2","4","1","AT","2","NA","3","5","2","NA","NA","NA","2","9","NA","12","0","NA","NA","12","NA","1","NA","NA","NA","15","1","1","1","1","3","6","6","1","6","6","8","1","1","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,21509,0,0,0,0,758,19930,"1",0,2473,63,"7","1","","NA"
"2008","AT",199351,778.370786516854,"NA","3","2008","13","4",1938,"2","4","1","AT","1","NA","3","5","2","1","2","NA","3","3","NA","0","0","NA","NA","NA","1","1","NA","NA","NA","NA","8","7","1","8","7","1","8","6","7","7","3","7","3","1","3","2","NA","2","NA",0,0,0,0,0,1,600,0,0,0,0,0,0,0,0,0,758,19935,"1",0,0,69,"1","1","c+d+e","NA"
"2008","AT",199491,778.370786516854,"NA","3","2008","15","4",1940,"2","5","3","AT","2","NA","3","5","1","NA","NA","NA","1","2","40","12","0","NA","6","6","1","1","NA","NA","NA","15","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,1500,0,0,0,1,0,0,0,0,0,1508,0,0,27409,0,206,19949,"1",0,6030,67,"8","1","","NA"
"2008","AT",199631,778.370786516854,"NA","NA","2008","30","2",1946,"2","2","1","AT","2","NA","4","8","2","NA","2","NA","NA","3","25","12","0","NA","NA","NA","NA","1","NA","NA","NA","16","7","7","8","8","8","8","7","7","8","7","8","8","4","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,221,19963,"1",0,1356,61,"1","1","","NA"
"2008","AT",199791,778.370786516854,"NA","2","2008","12","3",1980,"1","1","2","AT","2","NA","3","1","2","NA","NA","NA","3","9","NA","7","0","NA","NA","NA","1","2","NA","NA","NA","32","4","9","6","1","2","1","6","2","6","1","6","1","1","2","1","2","NA","2","NA",0,0,0,14727,0,1,0,0,0,0,0,0,0,0,0,0,316,19979,"1",0,891,27,"6","1","c+d+e","f"
"2008","AT",199891,778.370786516854,"NA","3","2008","12","2",1963,"1","5","1","AT","2","NA","3","1","1","NA","2","NA","3","9","40","12","0","NA","NA","10","1","1","2","5","NA","16","1","6","6","1","6","2","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,26919,0,1,0,2,0,0,0,0,0,0,0,0,183,19989,"1",0,3843,44,"1","1","c+d+e","g"
"2008","AT",199951,778.370786516854,"NA","2","2008","20","1",1958,"2","2","3","AT","2","NA","2","1","1","1","NA","NA","3","5","42","12","0","NA","NA","13","1","1","2","NA","NA","15","1","1","6","1","6","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,0,47769,0,1,0,0,0,0,0,0,0,0,0,0,758,19995,"1",0,0,49,"1","1","m","i"
"2008","AT",200261,778.370786516854,"NA","3","2008","14","2",1941,"1","2","1","AT","2","NA","3","5","2","2","NA","NA","1","7","NA","8","0","NA","NA","13","1","2","2","NA","NA","14","6","1","2","3","2","3","1","1","6","6","1","1","3","1","2","1","NA","2","NA",0,0,0,740,0,1,0,0,0,0,0,0,0,2861,12999,0,758,20026,"1",0,0,66,"1","1","g","NA"
"2008","AT",200301,778.370786516854,"NA","2","2008","15","2",1951,"2","2","1","AT","2","NA","3","5","2","NA","NA","NA","3","7","NA","12","0","NA","NA","5","1","1","2","NA","1","14","1","3","2","1","6","6","6","1","1","3","1","6","1","2","3","2","NA","2","NA",0,0,0,0,0,1,240,0,0,0,0,2210,0,0,26360,0,758,20030,"1",0,9123,56,"6","1","i","NA"
"2008","AT",200311,778.370786516854,"NA","2","2008","10","3",1975,"2","1","1","AT","2","NA","3","1","1","NA","2","NA","3","4","NA","12","0","NA","NA","NA","1","1","NA","NA","4","21","2","1","6","4","2","8","6","6","3","6","1","3","4","1","3","2","NA","2","NA",0,1500,0,14344,0,1,0,0,0,0,0,0,0,0,0,0,758,20031,"1",0,0,32,"1","1","f","j"
"2008","AT",200341,778.370786516854,"NA","2","2008","25","4",1950,"2","3","1","AT","2","5","2","3","2","2","2","1","NA","9","NA","0","0","NA","NA","NA","NA","2","2","NA","NA","NA","3","7","7","6","8","8","8","7","8","8","5","8","2","2","3","2","NA","2","NA",0,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,435,20034,"1",0,10250,57,"1","1","","NA"
"2008","AT",200601,778.370786516854,"NA","3","2008","10","2",1969,"1","2","3","AT","2","NA","5","1","1","1","NA","NA","3","3","40","12","3","NA","NA","2","1","NA","NA","NA","NA","15","6","6","6","6","2","1","6","1","6","2","1","1","3","2","3","2","NA","2","NA",0,0,0,18387,248,1,0,0,0,0,0,0,0,0,0,46,758,20060,"1",0,0,38,"1","1","h","l-n"
"2008","AT",200791,778.370786516854,"NA","2","2008","11","1",1928,"2","4","1","AT","2","NA","3","5","2","NA","NA","NA","3","9","NA","12","0","NA","NA","12","NA","2","NA","NA","NA","26","2","6","6","2","3","1","5","6","6","2","3","3","4","2","3","2","NA","2","NA",0,0,0,0,0,1,850,0,0,0,0,19414,0,0,0,0,758,20079,"1",0,0,79,"1","1","g","NA"
"2008","AT",201331,778.370786516854,"NA","3","2008","7","4",1943,"2","4","1","AT","2","NA","4","5","2","NA","2","NA","3","2","43","12","0","NA","NA","2","1","2","2","NA","NA","35","1","6","6","2","2","1","6","6","3","3","1","6","2","1","3","2","NA","2","NA",0,0,0,1448,0,1,0,0,0,0,0,12835,0,0,0,0,363,20133,"1",0,0,64,"NA","1","","NA"
"2008","AT",201361,778.370786516854,"NA","3","2008","7","3",1948,"2","2","3","Other","2","NA","1","8","1","2","NA","NA","1",,"NA","0","0","NA","NA","NA","1","2","NA","NA","NA","32","7","8","8","8","8","9","1","5","8","8","7","8","2","1","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,688,20136,"1",0,4580,59,"NA","1","","NA"
"2008","AT",201381,778.370786516854,"NA","2","2008","12","4",1945,"2","5","1","AT","2","5","6","1","1","1","2","NA","3","2","38","0","0","NA","NA","NA","1","1","NA","NA","NA","17","6","7","1","1","6","1","1","6","6","5","3","6","3","2","3","2","NA","2","NA",0,0,0,725,0,1,0,12038,0,0,0,0,0,0,0,0,758,20138,"1",0,5845,62,"1","1","","p"
"2008","AT",201601,778.370786516854,"NA","3","2008","10","3",1941,"1","2","1","AT","2","NA","5","5","2","NA","NA","NA","3","7","30","0","0","NA","NA","11","1","NA","2","NA","4","15","6","6","6","2","1","1","6","6","1","2","1","6","2","1","3","2","NA","2","8",0,0,0,0,0,1,0,0,0,0,0,17472,0,0,0,0,758,20160,"1",0,0,66,"1","1","","NA"
"2008","AT",201671,778.370786516854,"NA","2","2008","25","2",1953,"1","2","3","AT","2","NA","3","1","1","NA","NA","NA","3","5","50","12","0","NA","NA","12","1","1","NA","NA","NA","19","1","1","1","6","1","6","3","6","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,64439,0,1,0,0,0,0,0,0,0,0,0,0,431,20167,"1",0,3548,54,"1","1","c+d+e","i"
"2008","AT",201851,778.370786516854,"NA","3","2008","13","2",1984,"1","2","1","AT","2","NA","3","1","1","1","2","NA","3","7","NA","12","0","NA","NA","13","1","2","2","NA","NA","15","6","5","6","1","1","2","1","6","6","3","3","6","5","1","3","2","NA","2","NA",0,0,100,33328,0,1,0,0,0,0,0,0,0,0,0,0,758,20185,"1",0,6092,23,"7","1","","f"
"2008","AT",201941,778.370786516854,"NA","2","2008","17","1",1956,"2","5","1","AT","2","NA","3","1","1","NA","NA","NA","3","4","28","12","0","NA","NA","NA","1","1","2","NA","NA","17","1","1","1","6","5","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,0,89651,0,1,0,0,0,0,0,0,0,0,0,0,32,20194,"1",0,2804,51,"1","1","c+d+e","k"
"2008","AT",201951,778.370786516854,"NA","2","2008","15","3",1956,"1","2","3","AT","2","NA","3","1","2","NA","2","NA","3","3","20","0","0","NA","NA","13","NA","2","NA","NA","NA","14","1","8","5","3","4","1","2","3","6","6","6","1","2","1","1","2","NA","2","NA",0,0,0,6401,440,1,1300,0,0,0,0,0,0,67,0,0,109,20195,"1",0,0,51,"6","1","n","q"
"2008","AT",202201,778.370786516854,"NA","2","2008","14","4",1962,"1","2","1","AT","2","NA","5","1","2","NA","2","NA","3","2","NA","12","0","NA","NA","NA","1","1","NA","NA","10","15","3","1","1","1","1","3","1","6","1","1","3","1","2","1","3","2","NA","2","NA",0,0,0,90245,0,1,0,0,0,0,0,0,0,0,0,0,758,20220,"1",0,6126,45,"1","1","","o"
"2008","AT",202461,778.370786516854,"NA","3","2008","12","1",1949,"2","5","1","AT","2","NA","2","1","1","NA","2","NA","3","9","40","12","0","NA","NA","3","1","2","2","NA","NA","16","1","1","6","1","1","1","1","1","6","6","6","3","2","2","3","2","NA","2","NA",0,0,0,26971,0,1,0,0,0,0,0,0,0,0,0,0,758,20246,"1",0,3888,58,"1","1","c+d+e","o"
"2008","AT",202531,778.370786516854,"NA","3","2008","24","1",1941,"1","2","3","AT","2","NA","5","5","1","NA","NA","NA","3","7","40","0","0","NA","NA","12","1","2","2","NA","NA","15","1","6","4","6","3","6","6","2","7","1","1","1","2","2","3","2","NA","2","8",0,937,0,0,0,1,0,0,0,0,0,23816,0,0,0,0,584,20253,"1",0,1160,66,"6","1","o+p+q","NA"
"2008","AT",202811,778.370786516854,"NA","3","2008","16","3",1952,"1","5","2","AT","2","NA","2","3","1","1","NA","NA","3","9","20","0","0","NA","NA","NA","1","NA","NA","NA","NA","16","6","1","2","6","6","6","1","6","7","6","1","1","2","1","1","2","NA","2","NA",0,0,0,12266,0,1,1200,0,0,0,3310,0,0,0,0,0,758,20281,"1",0,6186,55,"1","1","g","NA"
"2008","AT",202831,778.370786516854,"NA","2","2008","15","4",1927,"2","4","3","AT","2","NA","2","5","1","NA","NA","NA","2","8","NA","0","0","NA","NA","NA","1","2","2","NA","NA","17","5","3","2","5","5","1","5","2","3","6","5","3","2","2","2","2","NA","2","NA",0,0,0,2349,0,1,300,3349,0,0,0,3935,0,0,0,0,758,20283,"1",0,1372,80,"7","1","k","NA"
"2008","AT",203001,778.370786516854,"NA","2","2008","15","1",1933,"2","4","3","AT","2","4","2","5","1","NA","2","NA","3","4","NA","0","0","NA","NA","13","1","2","NA","NA","NA","22","2","1","1","6","5","1","2","6","6","6","1","2","2","1","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,12316,0,0,0,0,758,20300,"1",0,4818,74,"6","1","","NA"
"2008","AT",203341,778.370786516854,"NA","2","2008","15","1",1937,"1","2","3","AT","2","NA","3","5","2","NA","2","NA","3",,"NA","0","0","NA","NA","11","NA","2","2","NA","NA","15","2","6","6","6","6","6","1","3","6","2","1","6","3","2","3","2","NA","2","NA",0,600,100,0,0,1,300,0,20,0,0,0,0,0,19187,0,758,20334,"1",0,0,70,"1","1","","NA"
"2008","AT",203361,778.370786516854,"NA","3","2008","14","1",1927,"2","4","3","AT","2","NA","3","5","2","NA","2","NA","3","4","15","1","0","NA","6","NA","NA","NA","NA","NA","NA","17","6","6","3","5","1","6","2","1","6","1","6","6","1","2","1","2","NA","1","NA",0,0,0,0,0,1,0,0,1000,0,0,9464,0,0,0,0,455,20336,"1",0,10382,80,"1","1","a+b","NA"
"2008","AT",203521,778.370786516854,"NA","2","2008","19","2",1947,"2","2","1","AT","2","NA","3","5","2","NA","2","NA","3","4","NA","4","12","NA","NA","10","2","NA","NA","NA","NA","15","6","8","6","1","3","6","6","1","3","7","1","4","1","2","3","2","NA","2","NA",0,0,0,10613,0,1,2400,0,0,0,0,0,0,0,0,0,758,20352,"1",0,3730,60,"1","1","","NA"
"2008","AT",203871,778.370786516854,"NA","2","2008","5","3",1966,"1","2","2","AT","2","NA","3","1","1","NA","NA","NA","3","7","NA","12","0","NA","NA","NA","1","2","2","NA","NA","14","1","1","6","1","1","1","6","1","6","2","6","1","2","2","3","2","NA","2","NA",0,672,0,30009,0,1,0,0,0,0,0,0,0,0,0,0,758,20387,"1",0,0,41,"7","1","f","f"
"2008","AT",204091,778.370786516854,"NA","3","2008","17","3",1927,"2","4","3","AT","2","NA","3","5","1","1","2","NA","3","7","NA","0","0","NA","NA","13","1","NA","2","NA","NA","16","6","8","1","1","7","6","6","6","6","6","6","6","2","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,14629,0,0,0,0,135,20409,"1",0,0,80,"1","1","k","NA"
"2008","AT",204211,778.370786516854,"NA","2","2008","25","3",1954,"1","1","1","AT","2","NA","3","1","1","NA","NA","NA","3","4","52","12","0","NA","NA","12","1","2","2","NA","NA","21","1","6","1","1","3","1","1","1","1","1","1","1","1","2","2","2","NA","2","NA",0,0,0,42570,0,1,0,0,0,0,8738,0,0,0,0,0,655,20421,"1",0,0,53,"1","1","g","NA"
"2008","AT",204461,778.370786516854,"NA","3","2008","14","1",1927,"2","4","1","AT","2","NA","2","5","1","NA","NA","NA","2","5","NA","0","0","NA","NA","13","1","1","2","NA","NA","15","1","6","6","2","3","1","1","6","1","7","1","6","4","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,23509,0,0,0,0,2,20446,"1",0,0,80,"6","1","f","NA"
"2008","AT",204841,778.370786516854,"NA","3","2008","15","1",1927,"2","2","1","AT","2","NA","3","5","2","1","NA","NA","NA","9","NA","0","0","NA","NA","NA","1","2","2","NA","NA","NA","5","8","1","7","7","6","2","6","3","6","2","7","2","2","2","2","NA","2","NA",0,0,0,0,0,1,800,0,0,0,0,9383,0,0,0,0,758,20484,"1",0,1167,80,"1","1","","NA"
"2008","AT",204871,778.370786516854,"NA","3","2008","21","2",1984,"1","1","2","AT","2","NA","4","4","1","NA","NA","NA","2","5","40","0","0","NA","NA","12","1","2","NA","NA","NA","20","6","1","1","1","6","1","1","6","1","6","1","2","1","2","3","2","NA","2","NA",0,0,0,31756,0,1,0,0,0,0,0,0,0,0,0,0,674,20487,"1",0,0,23,"1","1","c+d+e","g"
"2008","AT",204941,778.370786516854,"NA","3","2008","15","1",1935,"2","4","1","AT","1","NA","3","5","1","1","2","NA","3","7","NA","12","0","NA","NA","13","1","2","NA","NA","6","16","6","6","6","1","1","6","1","1","6","1","6","7","4","1","2","2","NA","2","NA",0,0,0,0,0,1,895,0,0,0,0,17621,0,0,0,0,758,20494,"1",0,2752,72,"6","1","","NA"
"2008","AT",205211,778.370786516854,"NA","3","2008","25","4",1935,"2","4","1","AT","2","NA","3","5","1","1","2","NA","3","4","NA","12","0","NA","NA","5","NA","2","NA","NA","NA","17","7","1","6","1","6","6","1","2","1","6","6","6","3","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,7034,0,0,0,0,758,20521,"1",0,1740,72,"6","1","f","NA"
"2008","AT",205631,778.370786516854,"NA","2","2008","10","1",1979,"2","1","3","EU","2","NA","4","8","2","2","2","NA","3","2","NA","10","10","NA","NA","1","2","NA","NA","NA","NA","NA","8","8","7","1","8","8","7","1","8","8","8","4","1","2","2","2","NA","2","NA",0,0,0,0,0,1,900,0,0,0,0,0,0,0,0,0,155,20563,"1",0,4173,28,"1","1","","NA"
"2008","AT",205641,778.370786516854,"NA","3","2008","14","3",1956,"1","1","2","AT","2","NA","5","1","2","1","NA","NA","3","2","38","12","0","NA","NA","6","1","2","1","NA","NA","28","8","6","1","1","6","1","3","1","1","1","1","1","3","2","1","2","NA","2","NA",0,1560,0,34110,0,1,0,0,0,0,0,0,0,0,0,0,758,20564,"1",0,8632,51,"1","1","l","l-n"
"2008","AT",205671,778.370786516854,"NA","3","2008","34","1",1986,"2","2","3","Other","2","5","3","1","1","1","2","NA","2","5","NA","0","0","NA","NA","NA","2","NA","2","NA","NA","16","8","6","6","7","8","8","8","3","1","8","8","7","1","2","2","2","NA","2","NA",0,1100,0,2833,0,1,0,0,0,0,0,0,0,0,0,0,61,20567,"1",0,598,21,"1","1","h","i"
"2008","AT",206031,778.370786516854,"NA","2","2008","15","4",1984,"2","3","1","Other","2","NA","3","3","2","2","1","NA","3","9","NA","0","0","NA","NA","NA","NA","2","NA","2","NA","20","1","7","7","8","8","7","8","8","7","7","1","7","1","2","3","2","NA","2","NA",0,0,0,0,189,1,0,0,0,0,0,0,0,0,0,0,155,20603,"1",0,0,23,"1","1","","NA"
"2008","AT",206211,778.370786516854,"NA","2","2008","20","3",1927,"1","4","1","AT","1","NA","3","5","1","NA","2","NA","2","3","12","12","0","NA","NA","NA","1","2","2","NA","NA","16","2","1","6","7","6","1","3","7","2","6","6","6","1","2","3","1","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,10304,0,0,0,0,758,20621,"1",0,0,80,"6","1","","NA"
"2008","AT",206371,778.370786516854,"NA","3","2008","15","4",1980,"1","1","1","AT","2","NA","5","1","1","NA","NA","NA","3","2","40","12","0","NA","NA","NA","1","1","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,46806,0,1,480,0,0,0,0,0,0,0,0,1860,184,20637,"1",0,0,27,"6","1","n","j"
"2008","AT",206631,778.370786516854,"NA","2","2008","15","4",1927,"2","1","3","AT","2","NA","3","5","1","NA","NA","NA","2","4","40","0","0","NA","6","13","1","NA","NA","NA","NA","NA","3","1","1","1","1","6","1","6","6","2","6","6","5","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,15795,0,0,0,0,758,20663,"1",0,2440,80,"1","1","g","NA"
"2008","AT",206781,778.370786516854,"NA","2","2008","24","4",1962,"1","1","1","AT","2","NA","6","1","1","NA","2","NA","3","2","41","12","0","NA","NA","13","1","2","2","NA","NA","19","3","1","1","3","1","3","1","1","6","3","6","1","3","2","2","2","NA","1","NA",0,406,0,19538,2250,1,2000,0,0,0,11322,0,0,4190,0,0,135,20678,"1",0,5887,45,"1","1","l","l-n"
"2008","AT",206891,778.370786516854,"NA","2","2008","25","2",1940,"2","2","1","AT","1","NA","3","5","2","1","NA","NA","2","5","NA","0","0","NA","NA","NA","1","NA","NA","NA","3","32","3","3","7","7","1","1","6","7","6","5","6","2","1","2","3","2","NA","2","NA",0,1800,0,0,0,1,0,0,0,0,0,12640,0,0,0,0,758,20689,"1",0,102,67,"1","1","","NA"
"2008","AT",206911,778.370786516854,"NA","2","2008","15","2",1938,"2","4","1","AT","2","NA","2","5","1","NA","2","NA","3","5","40","8","0","NA","6","NA","1","2","NA","NA","NA","16","2","5","5","8","1","6","7","6","6","8","6","6","1","2","1","2","NA","2","NA",11520,0,0,0,0,1,0,0,0,0,0,11703,0,0,0,0,758,20691,"1",0,5398,69,"1","1","g","NA"
"2008","AT",207401,778.370786516854,"NA","2","2008","15","4",1969,"2","2","3","AT","2","NA","3","8","2","2","NA","NA","3","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","15","8","8","7","8","7","7","8","8","5","8","8","5","3","2","3","2","NA","2","NA",0,300,0,1216,0,1,1600,0,0,0,0,0,0,0,0,0,397,20740,"1",0,0,38,"6","1","","NA"
"2008","AT",207451,778.370786516854,"NA","3","2008","25","4",1963,"1","1","3","AT","2","NA","5","1","1","NA","NA","NA","2","2","40","12","0","NA","NA","13","1","1","2","NA","NA","14","1","6","2","1","1","6","6","6","6","1","6","1","1","2","3","2","NA","1","NA",0,0,0,0,0,1,0,24208,0,0,0,0,0,0,0,0,758,20745,"1",0,5022,44,"7","1","","l-n"
"2008","AT",207551,778.370786516854,"NA","3","2008","17","1",1927,"2","4","1","AT","2","NA","3","5","1","NA","2","NA","3","4","43","0","0","NA","NA","7","NA","2","2","NA","NA","15","1","1","6","3","5","1","6","1","6","6","1","6","2","1","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,17450,0,0,0,0,375,20755,"1",0,0,80,"7","1","k","NA"
"2008","AT",207661,778.370786516854,"NA","2","2008","15","3",1983,"1","1","3","AT","2","NA","3","1","1","1","NA","NA","3","0 - 1","NA","12","0","NA","NA","13","1","2","2","NA","NA","16","5","1","1","6","1","3","1","3","1","6","1","1","4","2","3","2","NA","2","NA",0,2750,0,24131,0,1,0,0,0,0,235,0,0,0,0,0,758,20766,"1",0,0,24,"1","1","c+d+e","i"
"2008","AT",207821,778.370786516854,"NA","3","2008","10","1",1980,"1","1","1","AT","1","NA","3","3","2","NA","NA","NA","3","9","25","0","12","NA","NA","NA","1","1","NA","7","NA","NA","7","1","3","5","6","6","1","2","2","1","8","2","3","2","1","2","NA","2","NA",0,0,0,7113,0,1,1200,0,0,0,0,0,0,0,0,0,758,20782,"1",0,14848,27,"1","1","n","NA"
"2008","AT",208261,778.370786516854,"NA","2","2008","15","1",1948,"2","2","3","AT","2","NA","3","8","1","NA","NA","NA","3","3","40","0","0","NA","NA","13","1","NA","2","NA","10","15","1","1","1","1","6","6","6","1","1","6","1","1","3","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,500,0,0,14790,17190,0,0,0,33,20826,"1",0,354,59,"1","1","","NA"
"2008","AT",208471,778.370786516854,"NA","2","2008","22","2",1970,"2","2","1","AT","2","NA","5","8","1","1","2","NA","3","3","25","12","0","NA","NA","NA","1","2","NA","NA","NA","25","7","1","8","1","4","6","6","8","8","8","6","7","5","2","3","2","NA","2","NA",0,0,0,0,0,1,600,0,0,0,0,0,0,0,0,0,758,20847,"1",0,0,37,"1","1","","p"
"2008","AT",208511,778.370786516854,"NA","3","2008","17","2",1971,"1","1","1","AT","2","NA","3","2","2","1","NA","NA","3","4","40","12","0","NA","NA","NA","1","2","NA","NA","NA","21","1","3","6","1","3","6","6","1","1","1","1","1","3","2","3","2","NA","1","NA",0,0,0,61127,0,1,0,0,0,0,0,0,0,0,0,0,758,20851,"1",0,0,36,"6","1","k","f"
"2008","AT",208541,778.370786516854,"NA","2","2008","14","4",1982,"2","1","3","AT","2","NA","5","1","2","1","NA","NA","3","2","26","0","0","NA","NA","NA","1","2","2","NA","NA","15","6","6","6","6","2","6","1","6","1","1","1","6","2","1","1","1","NA","2","NA",0,0,0,20738,0,1,0,0,0,0,0,0,0,0,0,0,758,20854,"1",0,0,25,"1","1","a+b","p"
"2008","AT",208731,778.370786516854,"NA","2","2008","5","1",1940,"2","2","1","AT","2","NA","3","3","2","1","2","NA","3","9","NA","0","0","NA","6","NA","1","2","2","NA","NA","15","6","3","5","2","1","3","1","5","2","2","1","8","2","2","2","2","8","2","NA",0,0,0,5339,0,1,0,0,0,0,0,0,0,0,0,0,758,20873,"1",0,3631,67,"6","1","","NA"
"2008","AT",209211,778.370786516854,"NA","3","2008","15","1",1943,"1","2","1","AT","2","NA","3","5","2","1","NA","NA","3","4","NA","0","0","10","NA","13","1","1","NA","NA","4","15","2","3","1","3","3","1","6","1","3","6","6","6","2","1","3","2","NA","1","NA",0,0,0,0,0,1,0,0,0,0,0,20722,0,0,0,0,747,20921,"1",0,0,64,"1","1","g","NA"
"2008","AT",209221,778.370786516854,"NA","NA","2008","20","4",1969,"1","2","3","AT","2","NA","3","1","2","NA","NA","NA","3","2","NA","0","12","NA","NA","12","1","2","NA","NA","1","25","6","4","2","6","2","2","6","1","3","1","6","1","2","2","3","2","6","2","NA",0,0,0,14796,0,1,0,0,0,0,697,0,0,0,0,0,758,20922,"1",0,4373,38,"1","1","c+d+e","g"
"2008","AT",209791,778.370786516854,"NA","3","2008","7","1",1927,"2","4","3","AT","2","NA","3","5","1","1","NA","NA","3","3","NA","0","0","NA","NA","13","1","2","1","NA","NA","19","1","2","1","7","6","6","2","5","1","1","6","1","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,15203,0,0,0,0,758,20979,"1",0,0,80,"1","1","","NA"
"2008","AT",209991,778.370786516854,"NA","3","2008","10","1",1967,"1","2","3","AT","2","NA","3","9","1","NA","NA","NA","3","2","38","12","0","NA","NA","12","1","1","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","6","1","1","2","3","2","NA","2","NA",0,0,0,9123,0,1,880,748,0,0,23272,0,0,12467,0,0,758,20999,"1",0,2784,40,"1","1","g","NA"
"2008","AT",210001,778.370786516854,"NA","2","2008","10","2",1952,"1","2","3","AT","2","NA","3","1","1","NA","NA","NA","3","7","NA","12","0","NA","NA","NA","1","1","2","NA","2","26","3","2","3","1","1","1","1","1","1","3","1","1","2","2","3","2","NA","2","NA",0,0,0,100730,0,1,1200,0,0,0,0,0,0,9891,0,0,758,21000,"1",0,0,55,"1","1","i","h"
