"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2007","AT",58461,507.498057498058,"2",1967,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",5846,39,39
"2007","AT",58521,507.498057498058,"4",1933,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",5852,73,73
"2007","AT",58621,507.498057498058,"4",1937,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",5862,69,70
"2007","AT",58711,507.498057498058,"3",1943,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",5871,63,64
"2007","AT",58751,507.498057498058,"3",1926,"1","1","4","1","11","5","NA","NA","NA","0","NA","NA",5875,80,80
"2007","AT",58801,507.498057498058,"4",1926,"1","1","1","1","11","2","NA","NA","NA","NA","NA","12",5880,80,80
"2007","AT",58871,507.498057498058,"3",1933,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",5887,73,73
"2007","AT",58951,507.498057498058,"2",1961,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",5895,45,46
"2007","AT",59021,507.498057498058,"2",1974,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",5902,32,32
"2007","AT",59091,507.498057498058,"3",1960,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",5909,46,46
"2007","AT",59111,507.498057498058,"4",1936,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",5911,70,71
"2007","AT",59141,507.498057498058,"4",1943,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",5914,63,63
"2007","AT",59231,507.498057498058,"2",1926,"2","1","3","1","NA","5","NA","NA","NA","NA","NA","0",5923,80,80
"2007","AT",59521,507.498057498058,"1",1934,"2","1","3","1","11","5","NA","NA","NA","NA","0","NA",5952,72,73
"2007","AT",59531,507.498057498058,"1",1949,"1","1","1","1","11","2","NA","NA","13","NA","NA","NA",5953,57,58
"2007","AT",60011,507.498057498058,"1",1982,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",6001,24,25
"2007","AT",60091,507.498057498058,"2",1930,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",6009,76,76
"2007","AT",60101,507.498057498058,"3",1941,"1","1","4","1","11","2","NA","NA","NA","0","NA","10",6010,65,65
"2007","AT",60301,507.498057498058,"1",1949,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6030,57,58
"2007","AT",60361,507.498057498058,"2",1948,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6036,58,59
"2007","AT",60471,507.498057498058,"3",1953,"2","1","1","1","11","2","NA","33","NA","NA","NA","NA",6047,53,53
"2007","AT",60781,507.498057498058,"3",1949,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",6078,57,58
"2007","AT",61021,507.498057498058,"3",1934,"1","1","1","1","11","2","20","NA","NA","NA","NA","NA",6102,72,72
"2007","AT",61091,507.498057498058,"2",1955,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",6109,51,51
"2007","AT",61092,507.498057498058,"4",1936,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",6109,70,70
"2007","AT",61131,507.498057498058,"3",1944,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6113,62,62
"2007","AT",61132,507.498057498058,"3",1950,"1","1","1","1","NA","2","NA","NA","0","0","NA","NA",6113,56,56
"2007","AT",61251,507.498057498058,"1",1963,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6125,43,43
"2007","AT",61252,507.498057498058,"3",1992,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",6125,14,15
"2007","AT",61321,507.498057498058,"3",1947,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6132,59,60
"2007","AT",61322,507.498057498058,"4",1942,"1","1","4","4","NA","2","NA","NA","NA","NA","0","NA",6132,64,64
"2007","AT",61401,507.498057498058,"4",1931,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","1",6140,75,76
"2007","AT",61402,507.498057498058,"3",1931,"1","1","3","4","11","NA","NA","29","NA","NA","NA","NA",6140,75,76
"2007","AT",61581,507.498057498058,"2",1932,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6158,74,74
"2007","AT",61582,507.498057498058,"4",1932,"2","1","3","4","11","2","NA","NA","NA","0","0","NA",6158,74,75
"2007","AT",61751,507.498057498058,"4",1977,"2","1","4","1","11","5","NA","NA","0","NA","0","0",6175,29,30
"2007","AT",61752,507.498057498058,"1",1999,"1","1","3","1","11","3","NA","25","NA","NA","NA","NA",6175,7,8
"2007","AT",62161,507.498057498058,"1",1934,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6216,72,73
"2007","AT",62162,507.498057498058,"1",1931,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6216,75,75
"2007","AT",62171,507.498057498058,"4",1930,"1","1","3","4","11","2","NA","NA","NA","NA","NA","0",6217,76,76
"2007","AT",62172,507.498057498058,"2",1932,"2","1","3","1","NA","2","NA","NA","7","NA","NA","0",6217,74,74
"2007","AT",62211,507.498057498058,"2",1950,"1","1","1","1","11","2","NA","34","NA","NA","NA","NA",6221,56,56
"2007","AT",62212,507.498057498058,"4",1987,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6221,19,19
"2007","AT",62251,507.498057498058,"1",1955,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6225,51,52
"2007","AT",62252,507.498057498058,"1",1956,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",6225,50,51
"2007","AT",62401,507.498057498058,"4",1939,"1","1","4","1","11","NA","NA","NA","NA","0","NA","0",6240,67,67
"2007","AT",62402,507.498057498058,"4",1946,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",6240,60,60
"2007","AT",62441,507.498057498058,"1",1926,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",6244,80,80
"2007","AT",62442,507.498057498058,"2",1927,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",6244,79,79
"2007","AT",62481,507.498057498058,"2",1977,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",6248,29,30
"2007","AT",62482,507.498057498058,"1",1980,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6248,26,27
"2007","AT",62781,507.498057498058,"3",1955,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",6278,51,52
"2007","AT",62782,507.498057498058,"2",1948,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",6278,58,59
"2007","AT",62901,507.498057498058,"4",1946,"1","1","4","1","NA","2","NA","30","0","NA","NA","0",6290,60,61
"2007","AT",62902,507.498057498058,"1",1947,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",6290,59,60
"2007","AT",62991,507.498057498058,"3",1947,"1","1","2","4","11","2","0","NA","NA","NA","NA","NA",6299,59,59
"2007","AT",62992,507.498057498058,"2",1949,"1","1","3","1","11","2","NA","NA","NA","NA","NA","0",6299,57,57
"2007","AT",63441,507.498057498058,"3",1940,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","0",6344,66,67
"2007","AT",63442,507.498057498058,"2",1942,"1","1","1","1","11","2","NA","NA","NA","NA","NA","23",6344,64,65
"2007","AT",63531,507.498057498058,"1",1937,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6353,69,70
"2007","AT",63532,507.498057498058,"2",1939,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",6353,67,67
"2007","AT",63571,507.498057498058,"1",1955,"2","1","3","4","11","2","0","30","NA","NA","NA","NA",6357,51,51
"2007","AT",63572,507.498057498058,"2",1946,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",6357,60,60
"2007","AT",63601,507.498057498058,"3",1928,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",6360,78,79
"2007","AT",63602,507.498057498058,"3",1932,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",6360,74,75
"2007","AT",63661,507.498057498058,"4",1944,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",6366,62,63
"2007","AT",63662,507.498057498058,"2",1956,"2","1","3","1","11","2","25","NA","0","NA","NA","NA",6366,50,50
"2007","AT",63781,507.498057498058,"4",1957,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","NA",6378,49,50
"2007","AT",63782,507.498057498058,"3",1991,"1","1","2","1","11","2","NA","NA","NA","0","NA","NA",6378,15,15
"2007","AT",63801,507.498057498058,"3",1932,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6380,74,74
"2007","AT",63802,507.498057498058,"2",1933,"1","1","2","1","11","2","NA","33","0","NA","NA","NA",6380,73,74
"2007","AT",63831,507.498057498058,"4",1931,"2","1","3","1","11","2","NA","31","NA","NA","NA","NA",6383,75,76
"2007","AT",63832,507.498057498058,"3",1949,"1","1","2","1","11","5","NA","24","NA","NA","NA","0",6383,57,57
"2007","AT",63881,507.498057498058,"3",1942,"1","1","1","1","11","5","NA","NA","NA","0","0","0",6388,64,65
"2007","AT",63882,507.498057498058,"1",1953,"2","1","1","1","11","2","30","NA","NA","NA","NA","NA",6388,53,53
"2007","AT",64041,507.498057498058,"2",1936,"1","1","1","1","NA","2","NA","23","NA","NA","NA","NA",6404,70,71
"2007","AT",64042,507.498057498058,"1",1940,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",6404,66,66
"2007","AT",64141,507.498057498058,"1",1957,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",6414,49,50
"2007","AT",64142,507.498057498058,"2",1989,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6414,17,17
"2007","AT",64441,507.498057498058,"3",1976,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6444,30,30
"2007","AT",64442,507.498057498058,"4",2002,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6444,4,5
"2007","AT",64461,507.498057498058,"3",1969,"2","1","4","4","NA","2","NA","NA","NA","NA","0","0",6446,37,37
"2007","AT",64462,507.498057498058,"3",1958,"1","1","3","4","11","2","NA","NA","NA","NA","NA","0",6446,48,48
"2007","AT",64491,507.498057498058,"1",1931,"2","1","1","4","11","2","NA","20","NA","NA","NA","12",6449,75,75
"2007","AT",64492,507.498057498058,"2",1929,"1","1","1","1","NA","2","NA","NA","NA","0","NA","NA",6449,77,78
"2007","AT",64581,507.498057498058,"4",1940,"1","1","1","1","11","5","NA","NA","0","NA","NA","NA",6458,66,67
"2007","AT",64582,507.498057498058,"4",1941,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6458,65,66
"2007","AT",64631,507.498057498058,"2",1977,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",6463,29,29
"2007","AT",64632,507.498057498058,"4",1980,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",6463,26,27
"2007","AT",64731,507.498057498058,"1",1956,"2","1","1","1","11","2","NA","NA","20","NA","NA","0",6473,50,50
"2007","AT",64732,507.498057498058,"1",1958,"1","1","4","1","11","3","NA","NA","NA","NA","0","NA",6473,48,49
"2007","AT",64871,507.498057498058,"2",1956,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6487,50,50
"2007","AT",64872,507.498057498058,"1",1956,"1","1","1","1","11","2","NA","NA","NA","NA","NA","40",6487,50,51
"2007","AT",64981,507.498057498058,"3",1942,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",6498,64,65
"2007","AT",64982,507.498057498058,"1",1942,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",6498,64,64
"2007","AT",65031,507.498057498058,"3",1961,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",6503,45,46
"2007","AT",65032,507.498057498058,"2",1963,"2","1","4","1","11","5","NA","NA","NA","NA","NA","0",6503,43,43
"2007","AT",65141,507.498057498058,"2",1932,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","0",6514,74,75
"2007","AT",65142,507.498057498058,"3",1977,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6514,29,30
"2007","AT",65231,507.498057498058,"4",1954,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",6523,52,52
"2007","AT",65232,507.498057498058,"3",1955,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",6523,51,52
"2007","AT",65281,507.498057498058,"4",1955,"2","1","4","1","11","2","NA","28","NA","0","NA","NA",6528,51,52
"2007","AT",65282,507.498057498058,"1",1948,"1","1","1","4","NA","2","NA","NA","NA","0","NA","NA",6528,58,59
"2007","AT",65391,507.498057498058,"4",1934,"2","1","1","1","11","2","NA","NA","15","NA","NA","NA",6539,72,73
"2007","AT",65392,507.498057498058,"3",1948,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",6539,58,58
"2007","AT",65591,507.498057498058,"1",1944,"1","1","1","1","11","2","NA","NA","NA","0","NA","0",6559,62,63
"2007","AT",65592,507.498057498058,"3",1947,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6559,59,60
"2007","AT",65661,507.498057498058,"4",1955,"2","1","4","1","11","2","NA","0","NA","NA","NA","NA",6566,51,52
"2007","AT",65662,507.498057498058,"2",1983,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6566,23,23
"2007","AT",65841,507.498057498058,"2",1942,"1","1","4","4","11","2","NA","21","NA","NA","NA","NA",6584,64,65
"2007","AT",65842,507.498057498058,"2",1953,"2","1","1","1","NA","2","NA","NA","0","0","0","0",6584,53,53
"2007","AT",65961,507.498057498058,"4",1947,"2","1","4","4","11","NA","NA","30","0","NA","NA","NA",6596,59,59
"2007","AT",65962,507.498057498058,"3",1942,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",6596,64,64
"2007","AT",66001,507.498057498058,"1",1947,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6600,59,60
"2007","AT",66002,507.498057498058,"4",1956,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6600,50,50
"2007","AT",66081,507.498057498058,"2",1942,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",6608,64,65
"2007","AT",66082,507.498057498058,"1",1945,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",6608,61,61
"2007","AT",66161,507.498057498058,"3",1973,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",6616,33,34
"2007","AT",66162,507.498057498058,"4",1980,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6616,26,27
"2007","AT",66381,507.498057498058,"1",1943,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",6638,63,63
"2007","AT",66382,507.498057498058,"3",1980,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6638,26,27
"2007","AT",66431,507.498057498058,"2",1956,"2","1","3","1","11","NA","NA","23","NA","NA","0","NA",6643,50,51
"2007","AT",66432,507.498057498058,"2",1984,"1","1","3","1","11","2","NA","NA","NA","NA","0","0",6643,22,22
"2007","AT",66471,507.498057498058,"4",1928,"2","1","1","1","11","NA","NA","NA","NA","NA","16","NA",6647,78,78
"2007","AT",66472,507.498057498058,"1",1928,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6647,78,79
"2007","AT",66951,507.498057498058,"1",1980,"2","1","3","4","NA","2","NA","NA","NA","NA","NA","0",6695,26,26
"2007","AT",66952,507.498057498058,"3",1973,"1","1","3","1","11","NA","NA","23","NA","NA","NA","NA",6695,33,33
"2007","AT",67011,507.498057498058,"2",1940,"1","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",6701,66,66
"2007","AT",67012,507.498057498058,"2",1946,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",6701,60,61
"2007","AT",67121,507.498057498058,"1",1972,"1","1","3","1","11","NA","NA","25","NA","NA","NA","0",6712,34,34
"2007","AT",67122,507.498057498058,"3",1976,"2","1","1","1","NA","3","NA","NA","NA","NA","0","NA",6712,30,31
"2007","AT",67271,507.498057498058,"2",1928,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6727,78,79
"2007","AT",67272,507.498057498058,"2",1928,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",6727,78,78
"2007","AT",67361,507.498057498058,"2",1957,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",6736,49,49
"2007","AT",67362,507.498057498058,"4",1962,"2","1","3","1","11","2","NA","NA","NA","0","NA","0",6736,44,44
"2007","AT",67441,507.498057498058,"1",1951,"1","2","1","1","11","2","NA","NA","NA","NA","NA","0",6744,55,55
"2007","AT",67442,507.498057498058,"2",1954,"2","1","3","1","NA","NA","NA","NA","NA","0","NA","NA",6744,52,53
"2007","AT",67531,507.498057498058,"2",1931,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6753,75,76
"2007","AT",67532,507.498057498058,"2",1929,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6753,77,77
"2007","AT",67541,507.498057498058,"2",1946,"1","1","1","1","11","5","NA","0","NA","0","NA","NA",6754,60,60
"2007","AT",67542,507.498057498058,"2",1946,"2","2","1","1","11","2","NA","NA","NA","NA","NA","NA",6754,60,61
"2007","AT",67581,507.498057498058,"3",1956,"1","1","1","1","14","2","NA","NA","NA","NA","NA","NA",6758,50,51
"2007","AT",67582,507.498057498058,"4",1985,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",6758,21,22
"2007","AT",67691,507.498057498058,"1",1926,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",6769,80,80
"2007","AT",67692,507.498057498058,"1",1962,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6769,44,45
"2007","AT",67861,507.498057498058,"3",1980,"1","1","3","1","11","2","NA","25","NA","NA","0","NA",6786,26,26
"2007","AT",67862,507.498057498058,"3",1980,"1","1","2","1","11","3","NA","NA","NA","NA","NA","NA",6786,26,26
"2007","AT",67881,507.498057498058,"2",1926,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",6788,80,80
"2007","AT",67882,507.498057498058,"2",1926,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",6788,80,80
"2007","AT",67891,507.498057498058,"4",1959,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",6789,47,47
"2007","AT",67892,507.498057498058,"1",1972,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6789,34,35
"2007","AT",67911,507.498057498058,"3",1934,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",6791,72,72
"2007","AT",67912,507.498057498058,"4",1926,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6791,80,80
"2007","AT",68211,507.498057498058,"2",1936,"2","1","3","4","11","5","NA","30","NA","0","0","NA",6821,70,71
"2007","AT",68212,507.498057498058,"2",1962,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",6821,44,45
"2007","AT",68331,507.498057498058,"3",1973,"1","1","4","1","11","5","NA","NA","NA","NA","NA","0",6833,33,34
"2007","AT",68332,507.498057498058,"4",1974,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",6833,32,33
"2007","AT",68361,507.498057498058,"2",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6836,67,67
"2007","AT",68362,507.498057498058,"3",1930,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",6836,76,77
"2007","AT",68401,507.498057498058,"4",1949,"1","1","1","1","NA","NA","NA","19","NA","NA","0","NA",6840,57,58
"2007","AT",68402,507.498057498058,"4",1955,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6840,51,51
"2007","AT",68551,507.498057498058,"3",1944,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6855,62,63
"2007","AT",68552,507.498057498058,"2",1944,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",6855,62,63
"2007","AT",69041,507.498057498058,"4",1958,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6904,48,48
"2007","AT",69042,507.498057498058,"4",1981,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",6904,25,25
"2007","AT",69171,507.498057498058,"2",1942,"1","1","3","1","11","2","NA","25","NA","NA","0","NA",6917,64,65
"2007","AT",69172,507.498057498058,"1",1943,"2","1","1","1","NA","2","NA","NA","NA","0","NA","NA",6917,63,64
"2007","AT",69201,507.498057498058,"3",1953,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",6920,53,54
"2007","AT",69202,507.498057498058,"1",1948,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",6920,58,59
"2007","AT",69231,507.498057498058,"3",1940,"2","1","4","1","NA","2","NA","25","NA","NA","NA","NA",6923,66,67
"2007","AT",69232,507.498057498058,"2",1935,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6923,71,72
"2007","AT",69321,507.498057498058,"4",1941,"1","1","4","4","11","2","NA","NA","NA","0","NA","NA",6932,65,66
"2007","AT",69322,507.498057498058,"1",1945,"2","1","1","1","11","5","NA","NA","0","0","0","NA",6932,61,62
"2007","AT",69421,507.498057498058,"2",1927,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",6942,79,80
"2007","AT",69422,507.498057498058,"3",1982,"2","1","3","1","NA","NA","NA","NA","0","NA","NA","NA",6942,24,24
"2007","AT",69481,507.498057498058,"3",1959,"2","1","1","4","11","NA","NA","0","NA","NA","NA","NA",6948,47,48
"2007","AT",69482,507.498057498058,"1",1989,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",6948,17,18
"2007","AT",69741,507.498057498058,"3",1930,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",6974,76,77
"2007","AT",69742,507.498057498058,"2",1932,"2","1","1","1","NA","2","NA","NA","NA","0","NA","NA",6974,74,75
"2007","AT",69821,507.498057498058,"1",1939,"2","1","4","4","11","2","NA","NA","NA","0","5","NA",6982,67,68
"2007","AT",69822,507.498057498058,"2",1936,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",6982,70,71
"2007","AT",69941,507.498057498058,"2",1941,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",6994,65,66
"2007","AT",69942,507.498057498058,"4",1946,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",6994,60,61
"2007","AT",69951,507.498057498058,"4",1939,"1","1","2","1","11","2","NA","NA","NA","NA","0","NA",6995,67,67
"2007","AT",69952,507.498057498058,"2",1942,"2","1","4","1","11","2","20","NA","NA","NA","NA","NA",6995,64,64
"2007","AT",69961,507.498057498058,"4",1955,"2","1","3","1","11","3","NA","NA","NA","0","NA","NA",6996,51,51
"2007","AT",69962,507.498057498058,"4",1983,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",6996,23,23
"2007","AT",70331,507.498057498058,"2",1929,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","0",7033,77,78
"2007","AT",70332,507.498057498058,"1",1932,"2","1","4","1","11","NA","NA","NA","NA","NA","0","6",7033,74,74
"2007","AT",70391,507.498057498058,"2",1950,"1","1","3","1","11","2","42","NA","0","NA","NA","NA",7039,56,56
"2007","AT",70392,507.498057498058,"4",1955,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",7039,51,51
"2007","AT",70451,507.498057498058,"4",1966,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",7045,40,41
"2007","AT",70452,507.498057498058,"1",1992,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",7045,14,14
"2007","AT",70491,507.498057498058,"4",1939,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",7049,67,68
"2007","AT",70492,507.498057498058,"2",1939,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","22",7049,67,68
"2007","AT",70511,507.498057498058,"4",1940,"2","1","3","1","11","2","NA","NA","NA","0","NA","20",7051,66,66
"2007","AT",70512,507.498057498058,"4",1942,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",7051,64,64
"2007","AT",70661,507.498057498058,"1",1936,"2","1","1","1","NA","2","NA","31","NA","0","0","NA",7066,70,70
"2007","AT",70662,507.498057498058,"3",1937,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",7066,69,69
"2007","AT",71001,507.498057498058,"1",1930,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",7100,76,77
"2007","AT",71002,507.498057498058,"4",1936,"2","1","2","1","NA","2","NA","NA","NA","NA","NA","0",7100,70,70
"2007","AT",71111,507.498057498058,"3",1967,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",7111,39,40
"2007","AT",71112,507.498057498058,"2",1994,"2","1","3","1","11","5","NA","NA","NA","NA","NA","0",7111,12,13
"2007","AT",71211,507.498057498058,"1",1980,"1","1","1","1","11","5","NA","20","NA","NA","NA","NA",7121,26,27
"2007","AT",71212,507.498057498058,"3",1980,"1","1","4","1","11","5","NA","NA","7","NA","NA","NA",7121,26,27
"2007","AT",71231,507.498057498058,"1",1937,"1","1","1","1","11","5","NA","NA","0","NA","NA","NA",7123,69,69
"2007","AT",71232,507.498057498058,"2",1940,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",7123,66,66
"2007","AT",71331,507.498057498058,"1",1942,"1","1","4","4","11","NA","NA","34","NA","NA","NA","NA",7133,64,64
"2007","AT",71332,507.498057498058,"2",1945,"2","1","3","1","11","NA","NA","28","NA","NA","NA","NA",7133,61,61
"2007","AT",71401,507.498057498058,"2",1958,"1","1","3","1","11","2","NA","NA","3","NA","NA","NA",7140,48,49
"2007","AT",71402,507.498057498058,"2",1961,"2","1","3","1","11","5","NA","NA","NA","0","NA","0",7140,45,45
"2007","AT",71601,507.498057498058,"4",1935,"1","1","3","1","11","2","NA","NA","NA","0","0","NA",7160,71,71
"2007","AT",71602,507.498057498058,"4",1940,"2","1","3","1","11","2","NA","NA","0","0","NA","NA",7160,66,67
"2007","AT",71781,507.498057498058,"2",1957,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",7178,49,49
"2007","AT",71782,507.498057498058,"2",1991,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",7178,15,15
"2007","AT",71881,507.498057498058,"2",1942,"1","1","3","1","11","2","NA","NA","NA","NA","NA","0",7188,64,65
"2007","AT",71882,507.498057498058,"1",1947,"2","1","1","4","11","NA","NA","NA","NA","0","NA","NA",7188,59,60
"2007","AT",71891,507.498057498058,"2",1938,"2","1","1","1","NA","3","NA","NA","0","NA","NA","NA",7189,68,68
"2007","AT",71892,507.498057498058,"2",1936,"1","2","1","1","11","2","NA","NA","NA","NA","NA","NA",7189,70,71
"2007","AT",71911,507.498057498058,"3",1934,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",7191,72,72
"2007","AT",71912,507.498057498058,"4",1926,"1","1","2","1","11","5","NA","NA","NA","NA","NA","NA",7191,80,80
"2007","AT",71931,507.498057498058,"1",1977,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",7193,29,29
"2007","AT",71932,507.498057498058,"3",1980,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",7193,26,26
"2007","AT",72081,507.498057498058,"1",1928,"1","1","4","1","11","2","NA","25","NA","NA","NA","NA",7208,78,79
"2007","AT",72082,507.498057498058,"2",1930,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",7208,76,77
"2007","AT",72171,507.498057498058,"2",1936,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",7217,70,71
"2007","AT",72172,507.498057498058,"2",1959,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","0",7217,47,48
"2007","AT",72191,507.498057498058,"2",1926,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",7219,80,80
"2007","AT",72192,507.498057498058,"3",1926,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",7219,80,80
