"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2006","AT",11902,"2","2006","5",119740,104804,0,0,,,,,,0,1331,0,1538,2197,38,,0,0,0,14936,"2","2","2","1","1","1","1","1","1","1","1","4","3000","3","NA","2","2","2","2","1","2","3","2","1","NA","1200","335.67","1","1","3",2,,,,,,
"2006","AT",11920,"3","2006","6",60640,55385,0,0,,,,,,0,331,0,0,510,21,,0,0,0,5255,"2","2","NA","1","1","1","1","1","1","1","1","4","1000","2","NA","2","2","2","2","1","2","3","2","1","235.2","NA","354.68","1","1","3",1.8,,,,,,
"2006","AT",11930,"3","2006","9",76634,86042,0,0,,,,,,0,10578,0,2592,14400,33,,0,0,0,-9408,"2","2","NA","1","1","1","1","1","1","1","1","3","1300","1","NA","2","2","2","2","1","1","6","2","1","NA","2000","862.33","1","1","3",1.8,,,,,,
"2006","AT",11945,"2","2006","12",74374,58731,0,0,,,,,,0,758,0,0,0,80,,0,0,0,15643,"2","2","NA","1","1","2","1","1","1","1","1","6","2100","1","3","2","2","2","2","4","1","6","2","1","340","700","547.02","1","1","3",2,,,,,,
"2006","AT",11949,"2","2006","16",41209,24436,0,0,,,,,,0,0,0,0,0,81,,0,0,0,16773,"NA","2","2","1","1","1","1","1","1","1","1","5","2000","3","NA","1","2","2","2","2","1","5","2","1","NA","800","348.53","1","1","3",2,,,,,,
"2006","AT",11954,"3","2006","12",26356,23421,0,0,,,,,,0,1756,0,0,3863,15290,,0,0,0,2935,"NA","2","NA","1","1","1","1","1","3","1","1","2","2000","2","3","2","2","2","2","2","1","3","2","1","NA","NA","497.87","1","1","3",2,,,,,,
"2006","AT",11955,"2","2006","7",108098,89236,0,0,,,,,,0,0,0,0,0,458,,0,0,0,18862,"NA","2","NA","1","1","1","1","1","1","1","1","6","2000","1","NA","2","1","2","2","1","1","4","2","1","NA","1200","497.87","1","1","3",2,,,,,,
"2006","AT",11978,"2","2006","8",145707,124084,0,0,,,,,,0,1718,0,0,0,89,,0,0,1501,20122,"NA","2","NA","1","1","1","1","1","3","1","1","4","500","NA","NA","2","2","2","2","NA","1","4","2","1","NA","400","497.87","1","1","3",2,,,,,,
"2006","AT",12002,"2","2006","7",72025,63692,0,0,,,,,,0,8315,0,0,0,996,,0,0,0,8333,"2","2","NA","1","1","2","1","1","1","1","1","4","1000","2","NA","2","2","2","1","1","2","3","2","1","NA","NA","323.92","1","1","3",1.8,,,,,,
"2006","AT",12035,"3","2006","10",67959,42364,0,0,,,,,,0,0,0,0,0,44,,0,0,0,25595,"NA","2","NA","1","1","1","1","1","3","1","1","2","500","1","NA","2","1","2","2","NA","1","3","2","1","NA","1000","348.53","1","1","3",2,,,,,,
"2006","AT",12038,"3","2006","10",12496,-4879,0,0,,,,,,0,0,0,0,0,42,,0,0,0,17375,"2","2","2","1","1","1","1","1","1","1","1","3","2700","2","NA","2","1","2","2","1","1","5","2","1","NA","2000","467.77","1","1","3",1.8,,,,,,
"2006","AT",12046,"2","2006","5",65700,61096,0,0,,,,,,0,1264,0,0,0,9,,0,0,0,4604,"2","2","NA","1","1","1","1","1","1","1","1","5","800","1","3","2","1","2","2","2","1","6","2","1","NA","800","421.93","1","1","3",1.8,,,,,,
"2006","AT",12067,"3","2006","6",112099,107793,0,0,,,,,,0,2365,0,0,0,59,,0,0,0,4305,"NA","2","2","1","1","1","1","1","1","1","1","3","2000","2","3","2","2","2","2","2","1","5","2","1","NA","1200","296","1","1","3",2,,,,,,
"2006","AT",12098,"3","2006","13",41088,24379,0,0,,,,,,0,4272,0,0,0,311,,0,0,0,16709,"NA","2","NA","1","2","2","1","1","1","1","1","5","4300","2","2","2","2","2","1","1","1","6","2","1","NA","700","671.33","1","1","3",2,,,,,,
"2006","AT",12106,"2","2006","10",52557,41733,0,0,,,,,,0,1293,0,0,0,32,,0,0,0,10824,"NA","2","NA","2","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","800","862.33","1","1","3",1.8,,,,,,
"2006","AT",12138,"3","2006","4",21560,18490,0,0,,,,,,0,0,0,0,0,23,,0,0,0,3070,"NA","2","NA","1","2","2","1","1","1","1","1","4","4300","3","NA","1","1","2","2","1","1","5","2","1","NA","NA","512.2","1","1","3",1.8,,,,,,
"2006","AT",12147,"2","2006","8",19092,2551,0,0,,,,,,0,2730,0,0,0,195,,0,0,0,16540,"NA","2","NA","1","1","2","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","374.83","1","1","3",1.8,,,,,,
"2006","AT",12164,"3","2006","13",40251,39563,0,0,,,,,,0,1370,0,0,0,17,,0,0,159,530,"NA","2","NA","2","1","1","1","1","1","1","1","6","3500","1","NA","2","1","2","2","NA","1","4","2","1","NA","550","215.53","1","1","3",1.8,,,,,,
"2006","AT",12174,"3","2006","7",110319,32429,0,0,,,,,,0,27336,0,0,0,3273,,0,0,0,77890,"NA","2","NA","2","1","1","1","1","1","1","1","6","2000","2","3","2","2","2","2","NA","1","3","2","1","NA","2000","296","1","1","3",2,,,,,,
"2006","AT",12179,"2","2006","30",115738,101710,0,0,,,,,,0,1504,0,0,0,37,,0,0,0,14028,"NA","2","NA","1","2","1","1","1","1","1","1","3","1300","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","359.02","1","1","3",1.8,,,,,,
"2006","AT",12184,"2","2006","9",72610,63640,0,0,,,,,,0,0,0,0,0,1056,,0,0,0,8971,"NA","2","NA","1","1","1","1","1","1","1","1","5","3500","1","3","2","2","2","1","1","1","6","2","1","NA","1200","219.3","1","1","3",2,,,,,,
"2006","AT",12195,"2","2006","4",128389,117285,0,0,,,,,,0,4774,0,0,0,48,,0,0,0,11104,"NA","2","NA","1","2","1","1","1","1","1","3","3","2000","2","NA","2","2","2","2","1","1","6","2","1","NA","1500","374.83","1","1","4",2.5,,,,,,
"2006","AT",12203,"2","2006","7",43288,24411,0,0,,,,,,0,5217,0,0,2439,900,,0,0,0,18877,"NA","2","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","1","2","2","2","NA","1","6","2","1","NA","1200","497.87","1","1","4",2.3,,,,,,
"2006","AT",12217,"3","2006","7",25900,-2671,0,0,,,,,,0,2400,0,0,0,413,,0,0,0,28571,"2","2","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","1","1","4","2","1","NA","2000","862.33","1","1","4",2.5,,,,,,
"2006","AT",12219,"2","2006","4",62329,42486,0,0,,,,,,0,2684,0,0,0,3568,,0,0,0,19843,"NA","2","NA","1","1","1","1","1","1","1","1","2","2700","2","NA","2","2","2","2","NA","1","5","2","1","NA","1200","497.87","1","1","4",2.5,,,,,,
"2006","AT",12220,"2","2006","6",55663,43532,0,0,,,,,,0,3335,0,0,0,124,,0,0,0,12130,"NA","2","NA","1","1","1","1","1","1","1","1","4","1000","1","NA","2","2","2","2","1","1","6","2","1","NA","800","374.83","1","1","4",2.5,,,,,,
"2006","AT",12224,"2","2006","5",51858,36710,0,0,,,,,,0,2300,0,0,0,65,,0,0,0,15148,"NA","2","NA","2","1","1","1","1","1","1","1","6","2700","3","NA","1","2","2","2","1","1","3","2","1","NA","400","348.53","1","1","4",2.3,,,,,,
"2006","AT",12231,"2","2006","20",65834,46330,0,0,,,,,,0,0,0,0,0,319,,0,0,0,19504,"NA","2","NA","1","2","1","1","1","1","1","1","3","1000","3","NA","2","2","2","2","1","1","6","2","1","NA","1800","359.02","1","1","4",2.5,,,,,,
"2006","AT",12242,"3","2006","51",38566,36724,0,0,,,,,,0,3074,0,0,0,94,,0,0,0,1842,"2","2","NA","1","1","1","1","1","1","1","1","4","5000","1","1","2","2","2","2","1","1","3","2","1","NA","1000","261.67","1","1","4",2.1,,,,,,
"2006","AT",12251,"3","2006","11",61939,48525,0,0,,,,,,0,2952,0,0,1380,509,,0,0,0,13413,"NA","2","NA","2","1","1","1","1","1","1","3","4","3500","2","NA","2","2","2","2","1","1","6","2","1","NA","2000","862.33","1","1","4",2.1,,,,,,
"2006","AT",12253,"3","2006","5",37194,26041,0,0,,,,,,0,0,0,0,0,46,,0,0,0,11153,"NA","2","NA","1","1","1","1","1","1","1","1","5","3500","1","NA","2","2","2","2","2","1","6","2","1","NA","800","544.93","1","1","4",2.3,,,,,,
"2006","AT",12258,"2","2006","11",50340,25673,0,0,,,,,,0,10632,0,0,0,326,,0,0,0,24668,"2","2","NA","1","1","1","1","1","1","1","1","3","1400","2","NA","1","2","2","2","1","1","5","2","1","NA","1000","467.77","1","1","4",2.5,,,,,,
"2006","AT",12277,"2","2006","11",74852,67237,0,0,,,,,,0,41047,0,0,0,0,,0,0,0,7615,"NA","2","NA","1","1","1","1","1","1","1","1","5","800","3","NA","2","1","2","2","NA","1","4","2","1","NA","1200","215.53","1","1","4",2.1,,,,,,
"2006","AT",12309,"2","2006","8",64587,55691,191,191,,,,,,191,915,0,0,0,117,,0,0,0,8895,"2","2","2","2","1","1","1","1","1","1","1","4","9999","2","NA","2","2","2","2","1","1","4","2","1","NA","2000","467.77","1","1","4",2.1,,,,,,
"2006","AT",12320,"3","2006","6",54322,51614,0,0,,,,,,0,4927,0,0,0,378,,0,0,0,2708,"NA","2","NA","1","1","1","1","1","3","1","1","6","2700","1","2","2","2","2","1","1","1","4","2","1","NA","400","335.67","1","1","4",2.1,,,,,,
"2006","AT",12326,"3","2006","9",56780,46385,0,0,,,,,,0,4065,0,0,0,37,,0,0,0,10395,"2","2","NA","1","2","2","1","1","1","1","1","3","1300","2","NA","2","2","2","2","1","1","2","2","1","NA","1800","169.27","1","1","4",2.5,,,,,,
"2006","AT",12335,"2","2006","9",69843,64248,0,0,,,,,,0,0,0,0,0,20,,0,0,0,5595,"2","2","NA","1","1","1","1","1","1","1","1","6","4300","1","2","2","2","2","2","1","1","6","2","1","NA","3000","261.67","1","1","4",2.5,,,,,,
"2006","AT",12341,"3","2006","9",59618,35838,0,0,,,,,,0,4925,0,0,0,1150,,0,0,0,23780,"NA","2","NA","1","1","1","1","1","3","1","1","6","2000","3","NA","2","2","2","2","2","1","3","1","1","NA","NA","497.87","1","1","4",2.5,,,,,,
"2006","AT",12342,"2","2006","6",85613,75405,0,0,,,,,,0,18448,0,0,11018,100,,0,0,0,10208,"2","2","2","1","1","1","1","1","1","1","1","5","2000","1","2","2","2","2","2","NA","1","4","2","1","NA","NA","335.67","1","1","4",2.5,,,,,,
"2006","AT",12380,"3","2006","11",52860,50006,0,0,,,,,,0,1531,0,0,0,192,,0,0,0,2854,"NA","2","NA","1","1","1","1","1","1","1","1","6","2000","1","2","2","2","2","2","1","2","4","2","1","NA","1000","599.8","1","1","4",2.1,,,,,,
"2006","AT",12381,"3","2006","14",33365,24378,0,0,,,,,,0,6990,0,0,0,0,,0,0,0,8988,"NA","2","NA","2","1","1","1","1","1","1","1","6","3500","3","NA","2","1","2","1","NA","1","4","1","1","NA","400","335.67","1","1","4",2.1,,,,,,
"2006","AT",12396,"3","2006","5",50374,30570,0,0,,,,,,0,2619,0,0,0,0,,0,0,0,19804,"2","2","2","2","1","1","1","1","1","1","1","4","9000","2","3","2","2","2","2","4","2","6","2","1","NA","1500","305.92","1","1","4",2.5,,,,,,
"2006","AT",12397,"2","2006","8",45362,37030,0,0,,,,,,0,1696,0,0,982,50,,0,0,0,8332,"2","2","NA","1","1","1","1","1","1","1","1","3","3500","2","NA","2","2","2","2","1","1","2","2","1","NA","1500","374.83","1","1","4",2.5,,,,,,
"2006","AT",12402,"2","2006","8",77214,60978,0,0,,,,,,0,1020,0,0,0,59,,0,0,0,16236,"2","2","NA","1","1","2","1","1","1","1","1","2","2100","2","NA","1","1","2","2","1","1","5","2","1","1700","3000","671.33","1","1","4",2.1,,,,,,
"2006","AT",12408,"2","2006","9",28561,26359,0,0,,,,,,0,4417,0,0,0,353,,0,0,0,2201,"NA","2","NA","1","1","1","1","1","3","1","1","6","500","1","NA","1","2","2","2","1","1","3","2","1","NA","1000","348.53","1","1","4",2.3,,,,,,
"2006","AT",12413,"2","2006","6",79233,67647,0,0,,,,,,0,17717,0,0,0,7705,,0,0,0,11585,"2","2","NA","1","1","1","1","1","3","1","1","3","NA","1","NA","2","2","2","2","3","1","2","2","1","NA","1500","862.33","1","1","4",2.3,,,,,,
"2006","AT",12420,"2","2006","7",45626,38328,0,0,,,,,,0,2978,0,0,0,20,,0,0,0,7298,"NA","2","NA","1","1","1","1","1","1","1","1","6","2100","3","NA","2","1","2","2","1","1","6","2","1","NA","2000","261.67","1","1","4",2.1,,,,,,
"2006","AT",12438,"3","2006","23",90583,81743,0,0,,,,,,0,1244,0,0,0,50,,0,0,0,8840,"2","2","NA","1","2","1","1","1","1","1","1","5","1000","2","NA","2","2","2","2","1","1","2","2","1","NA","1500","374.83","1","1","4",2.5,,,,,,
"2006","AT",12440,"2","2006","4",51979,40864,0,0,,,,,,0,2120,0,0,0,4,,0,0,0,11115,"2","2","NA","1","1","1","1","1","1","1","1","4","3500","3","NA","2","2","2","2","1","1","2","2","2","NA","1500","374.83","1","1","4",2.1,,,,,,
"2006","AT",12471,"2","2006","11",16112,-27615,0,0,,,,,,0,8531,0,0,0,136,,0,0,0,43728,"2","2","NA","1","1","2","1","1","1","1","3","3","3500","2","NA","2","2","2","2","1","1","6","2","1","NA","800","981","1","1","4",2.5,,,,,,
"2006","AT",12491,"2","2006","4",5721,-2343,0,0,,,,,,0,0,0,0,0,669,,0,0,0,8063,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","1","NA","1","1","2","2","1","1","5","2","1","NA","NA","296.4","1","1","4",2.1,,,,,,
"2006","AT",12500,"2","2006","11",33185,24055,0,0,,,,,,0,0,0,0,0,16,,0,0,0,9130,"2","2","NA","1","1","2","1","1","3","1","1","5","1800","2","NA","2","2","2","1","4","1","3","2","1","NA","NA","360.84","1","1","4",2.5,,,,,,
"2006","AT",12506,"3","2006","7",43006,1929,0,0,,,,,,0,5851,0,2574,0,0,,0,0,0,41077,"NA","2","2","1","1","1","1","1","1","1","1","4","1500","2","NA","2","1","2","2","1","1","5","2","1","NA","2000","467.77","1","1","4",2.1,,,,,,
"2006","AT",12527,"2","2006","7",6689,-20905,0,0,,,,,,0,3611,0,0,0,0,,0,0,1549,26045,"NA","2","NA","1","1","1","1","1","1","1","1","6","2300","2","NA","2","2","2","2","1","1","2","2","1","NA","700","371.93","1","1","4",2.1,,,,,,
"2006","AT",12536,"3","2006","3",63126,50013,0,0,,,,,,0,14455,0,0,0,131,,0,0,0,13113,"NA","2","2","1","1","1","1","1","3","1","1","6","2000","2","NA","2","2","2","2","2","1","3","2","1","NA","1000","497.87","1","1","4",2.5,,,,,,
"2006","AT",12591,"2","2006","20",104835,79101,459,459,,,,,,459,2572,0,0,0,9442,,0,0,0,25734,"NA","2","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","1","1","6","2","1","NA","1000","421.93","1","1","4",2.1,,,,,,
"2006","AT",12616,"3","2006","8",37751,30961,0,0,,,,,,0,0,0,0,0,35,,0,0,0,6790,"2","2","NA","1","1","1","1","1","1","1","1","5","3500","2","NA","2","2","2","1","1","1","5","2","1","NA","1200","219.3","1","1","4",2.1,,,,,,
"2006","AT",12617,"2","2006","4",115125,95048,0,0,,,,,,0,1511,0,0,0,52,,0,0,0,20077,"NA","2","NA","1","1","1","1","3","1","1","1","6","1500","2","NA","2","1","2","2","1","2","5","2","1","610","1200","460.48","1","1","4",2.5,,,,,,
"2006","AT",12632,"2","2006","9",84705,67335,0,0,,,,,,0,0,0,0,0,5026,,0,0,6417,10952,"NA","2","NA","2","1","1","1","1","1","1","1","4","1300","2","NA","2","2","2","2","1","1","6","2","2","NA","2000","359.02","1","1","4",2.1,,,,,,
"2006","AT",12633,"2","2006","12",37499,29674,0,0,,,,,,0,1364,0,0,0,234,,0,0,0,7825,"2","2","2","1","1","2","1","1","1","1","1","6","1500","2","NA","2","2","2","2","3","2","4","2","1","NA","2000","296.4","1","1","4",2.1,,,,,,
"2006","AT",12637,"2","2006","8",39093,17515,0,0,,,,,,0,2549,0,0,0,51,,0,0,0,21578,"2","2","NA","1","1","2","1","1","3","1","1","6","2100","3","NA","2","1","1","2","1","1","4","2","2","NA","1200","512.2","1","1","4",2.5,,,,,,
"2006","AT",12638,"2","2006","30",96283,45587,0,0,,,,,,0,2837,0,0,0,104,,0,0,0,50696,"2","2","NA","1","1","1","1","1","1","1","1","3","1200","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","476.4","1","1","4",2.1,,,,,,
"2006","AT",12656,"2","2006","6",63592,17564,0,0,,,,,,0,5034,0,0,0,187,,0,0,0,46029,"NA","2","NA","1","1","1","1","1","3","1","1","2","3500","2","NA","2","2","2","2","NA","1","5","2","1","NA","1000","558.67","1","1","4",2.3,,,,,,
"2006","AT",12662,"3","2006","13",39624,31422,0,0,,,,,,0,9582,0,0,0,174,,0,0,0,8203,"2","2","NA","1","1","1","1","1","1","1","1","3","800","2","NA","2","1","2","2","1","1","4","2","1","NA","1200","335.67","1","1","4",2.5,,,,,,
"2006","AT",12678,"2","2006","7",92242,80522,0,0,,,,,,0,35349,0,0,0,122,,0,0,0,11721,"NA","2","2","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","1","2","1","4","1","1","NA","1200","215.53","1","1","4",2.5,,,,,,
"2006","AT",12688,"3","2006","11",104850,89912,0,0,,,,,,0,15193,0,0,0,22,,0,0,0,14937,"NA","2","NA","2","2","1","1","1","1","1","3","3","1300","1","NA","2","2","2","2","1","1","6","2","1","NA","500","981","1","1","4",2.5,,,,,,
"2006","AT",12695,"2","2006","11",13172,-31700,0,0,,,,,,0,2656,0,0,0,212,,0,0,0,44872,"NA","2","NA","1","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","1","1","6","2","2","NA","1800","981","1","1","4",2.1,,,,,,
"2006","AT",12710,"3","2006","3",60601,12472,0,0,,,,,,0,4023,0,0,0,200,,0,0,0,48129,"2","2","NA","1","1","1","1","1","1","1","1","5","1000","2","NA","2","2","2","2","2","1","2","2","2","NA","800","981","1","1","4",2.1,,,,,,
"2006","AT",12714,"3","2006","14",111589,103585,0,0,,,,,,0,85294,0,0,0,17,,0,0,0,8003,"NA","2","NA","2","1","1","1","1","1","1","1","2","2000","3","NA","2","2","2","2","2","1","3","2","1","NA","NA","296","1","1","4",2.1,,,,,,
"2006","AT",12733,"2","2006","9",35053,28705,0,0,,,,,,0,491,0,0,0,11,,0,0,0,6348,"NA","2","NA","1","1","1","1","1","1","1","1","6","2100","3","NA","2","2","2","2","4","2","3","2","1","370","NA","584.4","1","1","4",2.1,,,,,,
"2006","AT",12738,"3","2006","5",31924,11569,0,0,,,,,,0,5866,0,0,0,19,,0,0,0,20355,"NA","2","NA","1","1","1","1","1","3","1","1","4","3500","2","NA","2","2","2","2","1","1","6","2","1","NA","500","862.33","1","1","4",2.1,,,,,,
"2006","AT",12755,"3","2006","30",30039,23156,160,160,,,,,,160,1810,0,0,0,1,,0,0,0,6883,"2","2","NA","1","1","2","1","1","1","1","1","4","1500","2","NA","2","2","2","1","1","1","2","2","1","400","NA","229.32","1","1","4",2.3,,,,,,
"2006","AT",12772,"2","2006","6",38426,14408,0,0,,,,,,0,1109,0,0,0,32,,0,0,0,24017,"NA","1","NA","1","1","1","1","1","1","1","1","1","5000","2","NA","2","1","2","2","3","1","5","1","1","610","1200","478.2","1","1","4",2.1,,,,,,
"2006","AT",12775,"2","2006","8",36161,29793,0,0,,,,,,0,0,0,0,0,101,,0,0,0,6368,"2","2","NA","2","1","2","1","1","1","1","1","4","1500","3","NA","2","2","2","2","3","1","6","2","1","NA","1200","471.72","1","1","4",2.1,,,,,,
"2006","AT",12777,"2","2006","9",62382,61300,0,0,,,,,,0,5641,0,0,0,182,,0,0,0,1082,"NA","2","NA","2","1","1","1","1","1","1","1","5","2000","1","NA","2","1","2","2","1","1","3","1","1","NA","2500","421.93","1","1","4",2.1,,,,,,
"2006","AT",12779,"3","2006","4",27365,20060,0,0,,,,,,0,2938,0,0,0,9,,0,0,0,7305,"2","2","2","1","2","1","1","3","1","1","1","3","2000","2","NA","2","1","2","2","1","1","6","2","1","NA","2000","460.48","1","1","4",2.3,,,,,,
"2006","AT",12789,"3","2006","8",28016,-50365,0,0,,,,,,0,7983,0,0,0,0,,0,0,0,78381,"2","2","NA","2","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","2","1","6","2","2","NA","800","981","1","1","4",2.5,,,,,,
"2006","AT",12794,"3","2006","6",21182,-3242,0,0,,,,,,0,0,0,0,0,1579,,0,0,0,24424,"NA","2","NA","2","1","2","1","1","1","1","1","3","2000","3","NA","2","2","2","2","1","1","6","2","1","NA","500","862.33","1","1","4",2.1,,,,,,
"2006","AT",12837,"2","2006","5",62847,61665,0,0,,,,,,0,4979,0,0,0,85,,0,0,0,1182,"NA","2","NA","1","2","1","1","1","1","1","1","5","1000","3","NA","2","2","2","2","1","1","4","2","1","NA","1500","359.02","1","1","4",2.5,,,,,,
"2006","AT",12838,"2","2006","15",50436,38543,0,0,,,,,,0,10067,0,0,0,1877,,0,0,0,11893,"2","1","NA","1","1","1","1","1","2","1","1","4","5000","3","NA","2","1","2","2","3","2","6","2","1","NA","350","512.2","1","1","4",2.1,,,,,,
"2006","AT",12839,"2","2006","20",87709,60159,0,0,,,,,,0,13884,0,0,0,6038,,0,0,3545,24006,"NA","2","NA","1","1","1","1","1","1","1","1","5","NA","1","NA","2","2","2","2","1","1","6","2","1","NA","2000","359.02","1","1","4",2.5,,,,,,
"2006","AT",12853,"2","2006","6",79407,70740,0,0,,,,,,0,34309,0,0,0,3293,,0,0,0,8667,"NA","2","NA","1","1","1","1","1","3","1","1","4","2000","3","NA","2","2","2","2","1","1","6","2","1","NA","1200","219.3","1","1","4",2.5,,,,,,
"2006","AT",12856,"2","2006","10",96363,91227,2236,2236,,,,,,2236,2221,0,0,0,1341,,522,0,0,5135,"NA","2","NA","1","1","1","1","1","1","1","1","5","3500","2","NA","2","2","2","2","1","1","6","2","1","NA","1500","862.33","1","1","4",2.5,,,,,,
"2006","AT",12860,"3","2006","5",95267,83142,0,0,,,,,,0,13086,0,0,0,0,,0,0,0,12125,"NA","2","NA","1","1","1","1","1","1","1","1","2","2700","3","NA","2","2","2","1","2","1","6","2","1","NA","NA","421.93","1","1","4",2.5,,,,,,
"2006","AT",12870,"2","2006","16",59735,47570,0,0,,,,,,0,264,0,0,0,2,,0,0,2569,9596,"2","2","NA","2","1","1","1","1","1","1","2","4","2600","2","NA","2","2","2","2","1","1","2","1","1","580","600","493.2","1","1","4",2.5,,,,,,
"2006","AT",12890,"2","2006","10",101800,85321,0,0,,,,,,0,8049,0,0,0,0,,637,0,0,16478,"NA","2","2","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","1","1","4","2","1","NA","550","421.93","1","1","4",2.5,,,,,,
"2006","AT",12898,"2","2006","12",58791,43509,0,0,,,,,,0,3750,0,0,0,7,,0,0,0,15282,"NA","2","NA","2","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","NA","1","6","2","1","NA","1000","335.67","1","1","4",2.5,,,,,,
"2006","AT",12927,"2","2006","15",29159,21685,0,0,,,,,,0,2878,0,0,3616,1,,0,0,2804,4669,"NA","2","NA","1","1","1","1","1","1","1","1","6","5000","2","NA","2","1","2","2","1","1","4","2","1","NA","500","514.16","1","1","4",2.1,,,,,,
"2006","AT",12952,"2","2006","7",117178,99599,0,0,,,,,,0,3278,0,0,0,765,,0,0,0,17579,"NA","2","NA","1","1","1","1","1","1","1","1","3","2000","NA","NA","2","2","2","2","1","1","6","2","1","NA","800","497.87","1","1","4",2.5,,,,,,
"2006","AT",12956,"2","2006","11",39300,35746,0,0,,,,,,0,3051,0,0,0,1,,0,0,0,3554,"2","2","NA","1","1","2","1","1","1","1","1","5","800","2","NA","2","2","2","2","1","2","3","2","1","NA","850","460.67","1","1","4",2.1,,,,,,
"2006","AT",12972,"3","2006","9",77326,58295,0,0,,,,,,0,0,0,0,0,70,,0,0,0,19031,"NA","2","2","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","335.67","1","1","4",2.5,,,,,,
"2006","AT",12994,"3","2006","12",36177,-1878,0,0,,,,,,0,5757,0,0,0,73,,0,0,0,38055,"2","2","NA","1","2","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","1","1","2","2","1","NA","800","862.33","1","1","4",2.5,,,,,,
"2006","AT",13002,"2","2006","4",59116,41499,0,0,,,,,,0,6702,0,0,0,29,,0,0,0,17617,"NA","2","NA","1","1","1","1","1","1","1","1","3","1300","1","NA","2","2","2","2","1","1","6","2","1","NA","800","169.27","1","1","4",2.1,,,,,,
"2006","AT",13006,"3","2006","16",108820,100224,0,0,,,,,,0,0,0,0,0,87,,0,0,0,8595,"NA","2","NA","1","1","1","1","1","1","1","1","3","3500","3","NA","2","2","2","2","2","1","6","2","2","NA","800","981","1","1","4",2.5,,,,,,
"2006","AT",13020,"2","2006","4",78441,62507,1292,1292,,,,,,1292,7370,0,0,0,544,,0,0,0,15934,"NA","2","NA","1","1","1","1","1","1","1","1","3","1300","3","NA","2","2","2","2","1","1","6","2","2","NA","1800","862.33","1","1","4",2.5,,,,,,
"2006","AT",13040,"2","2006","20",45375,41032,0,0,,,,,,0,4329,0,0,0,101,,0,0,0,4343,"NA","2","NA","1","1","1","1","1","1","1","1","4","2100","2","2","1","2","1","2","1","1","6","2","1","NA","3000","1907.9","1","1","4",2.5,,,,,,
"2006","AT",13041,"2","2006","15",17893,-5311,0,0,,,,,,0,0,0,0,0,218,,0,0,0,23204,"2","2","NA","1","1","1","1","1","1","1","1","6","3500","3","3","2","2","2","2","1","1","5","1","1","NA","800","421.93","1","1","4",2.3,,,,,,
"2006","AT",13052,"2","2006","30",74349,50515,0,0,,,,,,0,6023,0,0,0,45,,0,0,0,23834,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","1","4","2","1","NA","2000","981","1","1","4",2.3,,,,,,
"2006","AT",13077,"2","2006","6",80097,69832,0,0,,,,,,0,1819,0,0,0,2418,,0,0,1653,8611,"NA","2","NA","1","1","1","1","1","1","1","3","3","NA","2","NA","2","2","2","2","3","1","6","2","1","NA","500","374.83","1","1","4",2.5,,,,,,
"2006","AT",13079,"3","2006","16",83835,70339,0,0,,,,,,0,4535,0,0,0,7,,0,0,0,13496,"NA","2","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","1","1","6","2","2","NA","2000","374.83","1","1","4",2.5,,,,,,
"2006","AT",13080,"2","2006","5",118889,99620,0,0,,,,,,0,3304,0,0,0,39,,0,0,0,19269,"2","2","NA","1","1","1","1","1","1","1","1","5","3500","2","NA","2","2","2","2","1","1","4","2","1","NA","2000","862.33","1","1","4",2.5,,,,,,
"2006","AT",13082,"2","2006","4",64288,56746,0,0,,,,,,0,13115,0,0,0,5703,,0,0,0,7542,"NA","2","NA","1","1","1","1","1","1","1","1","3","1000","2","NA","2","2","2","2","1","1","6","2","2","NA","1500","374.83","1","1","4",2.1,,,,,,
