"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060"
"2012","AT",62573502,582.554600171969,"1",1977,"2","1","3",,"11","2",,,,,,
"2012","AT",62573503,582.554600171969,"2",2011,"2","1","1",,"11",,,"20",,,"0",
"2012","AT",62614801,582.554600171969,"8",1957,"1","1","3",,"11","2",,,,,,
"2012","AT",62614802,582.554600171969,"12",1969,"2","1","1",,"11","2",,,,,,
"2012","AT",62614803,582.554600171969,"12",1994,"2","1","1",,"11","3",,,,,,
"2012","AT",62721901,582.554600171969,"5",1956,"1","1","3",,"11","5",,,,"0",,
"2012","AT",62721902,582.554600171969,"5",1959,"2","1","4",,"11","3",,,,,,"0"
"2012","AT",62721903,582.554600171969,"5",1983,"1","1","2",,"11","3",,,,,"0",
"2012","AT",62729301,582.554600171969,"12",1960,"2","1","3",,"11","2",,,,,,
"2012","AT",62729302,582.554600171969,"7",1961,"1","1","4",,,"2",,,,,,
"2012","AT",62729303,582.554600171969,"9",1997,"2","1","1",,"11","3",,,"0",,,
"2012","AT",62749801,582.554600171969,"6",1931,"2","1","1",,"11","2","40",,,,,
"2012","AT",62749802,582.554600171969,"10",1931,"1","1","1",,"11","3","10",,,,,
"2012","AT",62749803,582.554600171969,"6",1963,"1","1","4",,"11","3",,,,,,
"2012","AT",62805201,582.554600171969,"10",1976,"1","1","4",,"11","3",,"21",,,,
"2012","AT",62805202,582.554600171969,"3",1984,"2","1","1",,"11","2",,,,,,
"2012","AT",62805203,582.554600171969,"6",2012,"1","1","1",,"11","2",,,,,,
"2012","AT",62860701,582.554600171969,"4",1931,"2","1","1",,"11","3",,,,,,
"2012","AT",62860702,582.554600171969,"6",1941,"1","1","3",,,"2",,,,,"0",
"2012","AT",62860703,582.554600171969,"5",1943,"2","1","1",,"11","5","0",,,,,
"2012","AT",62897801,582.554600171969,"9",1979,"2","1","4",,"11","3",,,,,,
"2012","AT",62897802,582.554600171969,"7",2004,"2","1","1",,"11","2",,,,,,
"2012","AT",62897803,582.554600171969,"1",2008,"2","1","4",,"11","2",,,,"0",,
"2012","AT",62966401,582.554600171969,"2",1959,"1","1","1",,"11","2","20",,,,,"30"
"2012","AT",62966402,582.554600171969,"5",1961,"2","1","4",,"11",,,,,,"0",
"2012","AT",62966403,582.554600171969,"10",1998,"1","1","2",,"11","2",,,,,,
"2012","AT",63056101,582.554600171969,"1",1947,"2","1","4",,"11",,,,,,,
"2012","AT",63056102,582.554600171969,"8",1950,"1","1","3",,"11","5",,,,,"0",
"2012","AT",63056103,582.554600171969,"4",1979,"2","1","1",,"11","2",,,,,,
"2012","AT",63079101,582.554600171969,"11",1960,"1","1","4",,,"3",,,,,,
"2012","AT",63079102,582.554600171969,"5",1965,"2","1","1",,"11","2","0",,,,,
"2012","AT",63079103,582.554600171969,"3",1990,"1","1","1",,"11","2",,,,,,
"2012","AT",63151101,582.554600171969,"11",1968,"1","1","1",,"11","2",,,,,,
"2012","AT",63151102,582.554600171969,"8",1974,"2","1","4",,,"2",,,"0",,,
"2012","AT",63151103,582.554600171969,"5",1998,"1","1","3",,"11","2",,,,"0",,"0"
"2012","AT",63260301,582.554600171969,"8",1943,"1","1","1",,,"2",,,,,"0",
"2012","AT",63260302,582.554600171969,"5",1950,"2","1","3",,"11","2",,,,,,
"2012","AT",63260303,582.554600171969,"11",1982,"1","1","1",,,"2",,,,,,
"2012","AT",63286201,582.554600171969,"10",1956,"2","2","4",,"11","5",,,,"0",,
"2012","AT",63286202,582.554600171969,"11",1957,"1","1","1",,"11","2",,,,,,
"2012","AT",63286203,582.554600171969,"1",1987,"1","1","1",,"11","2",,,,,,
"2012","AT",63304401,582.554600171969,"5",1961,"1","1","3",,"11","2",,,,,,
"2012","AT",63304402,582.554600171969,"9",1966,"2","1","3",,"11","2",,,,,,
"2012","AT",63304403,582.554600171969,"2",1998,"2","1","4",,"11","5",,,,,"0",
"2012","AT",63334601,582.554600171969,"12",1977,"2","1","1",,"11",,,,,,,
"2012","AT",63334602,582.554600171969,"2",2000,"1","2","3",,"11","2",,,,,,
"2012","AT",63334603,582.554600171969,"8",2006,"1","1","1",,,"2",,"29",,,,
"2012","AT",63379701,582.554600171969,"10",1965,"1","1","3",,"11","3",,,,,"0",
"2012","AT",63379702,582.554600171969,"5",1965,"2","1","1",,"11","5",,,,,,
"2012","AT",63379703,582.554600171969,"5",1997,"2","1","3",,"11","3",,,,,"0",
"2012","AT",63419501,582.554600171969,"6",1957,"1","1","4",,"11",,,,,,,
"2012","AT",63419502,582.554600171969,"4",1959,"2","1","2",,"11","2",,,,"0",,
"2012","AT",63419503,582.554600171969,"7",1986,"1","1","1",,"11","2",,,,"0",,
"2012","AT",63456901,582.554600171969,"10",1991,"1","1","1",,,"3",,"20",,,"0",
"2012","AT",63456902,582.554600171969,"11",1992,"2","1","4",,,"3",,,,,,
"2012","AT",63456903,582.554600171969,"12",2010,"2","1","1",,"11","3",,,,"0",,
"2012","AT",63459401,582.554600171969,"1",1972,"1","1","3",,"11","3",,,,,,
"2012","AT",63459402,582.554600171969,"5",1979,"2","1","1",,"11","2",,,,,,"5"
"2012","AT",63459403,582.554600171969,"8",2010,"2","1","1",,"11","5",,,"0",,,
"2012","AT",63496901,582.554600171969,"4",1960,"1","1","1",,,"3","0",,"2",,"0",
"2012","AT",63496902,582.554600171969,"1",1961,"2","1","3",,"11",,,,"0",,,
"2012","AT",63496903,582.554600171969,"4",1999,"1","1","1",,"11","2",,,,,,
"2012","AT",63585801,582.554600171969,"6",1969,"2","1","1",,"11","2",,,,,,
"2012","AT",63585802,582.554600171969,"12",1997,"1","1","1",,"11","2",,,,,,
"2012","AT",63585803,582.554600171969,"8",2000,"1","1","3",,"11","5",,,,,,"0"
"2012","AT",63615301,582.554600171969,"12",1959,"2","1","1",,"11","2",,,,,,
"2012","AT",63615302,582.554600171969,"10",1956,"1","1","1",,"11","2",,,,"0",,
"2012","AT",63615303,582.554600171969,"7",1994,"2","1","3",,"11","3",,,,,,"0"
"2012","AT",63675801,582.554600171969,"1",1975,"1","1","3",,,"3","20",,,,,
"2012","AT",63675802,582.554600171969,"1",1977,"2","1","4",,"11","3",,,,,,
"2012","AT",63675803,582.554600171969,"2",2011,"2","1","1",,,"2",,,,,"0",
"2012","AT",63894201,582.554600171969,"8",1962,"1","1","4",,"11","3",,,,"0",,
"2012","AT",63894202,582.554600171969,"3",1970,"2","1","3",,,"2",,,,,,
"2012","AT",63894203,582.554600171969,"9",1997,"2","1","1",,"11","3",,"0",,,,
"2012","AT",63898201,582.554600171969,"12",1932,"1","1","1",,"11","2",,,,,,
"2012","AT",63898202,582.554600171969,"4",1943,"2","1","1",,"11","2",,"25",,,,
"2012","AT",63898203,582.554600171969,"12",1967,"1","1","2",,"11","3",,,,,"0","0"
"2012","AT",63948101,582.554600171969,"1",1970,"1","1","4",,"11","5",,,,"0",,
"2012","AT",63948102,582.554600171969,"6",1976,"2","1","3",,"11","2",,,,,,
"2012","AT",63948103,582.554600171969,"2",2008,"1","1","1",,"11","2",,,,,,
"2012","AT",63967701,582.554600171969,"2",1975,"2","1","3",,"11","3",,,"0",,,
"2012","AT",63967702,582.554600171969,"12",2004,"2","1","4",,,"2",,,,,,
"2012","AT",63967703,582.554600171969,"7",2004,"2","1","1",,"11","2",,,,,,
"2012","AT",64013201,582.554600171969,"2",1933,"1","1","4",,"11",,,,,"0",,
"2012","AT",64013202,582.554600171969,"1",1945,"2","1","1",,"11","2",,,,,,"0"
"2012","AT",64013203,582.554600171969,"11",1986,"2","1","1",,,"2",,,,"0","0",
"2012","AT",64178701,582.554600171969,"3",1961,"1","1","3",,"11","3",,,,,,"0"
"2012","AT",64178702,582.554600171969,"6",1964,"2","1","3",,"11","2",,,,,,
"2012","AT",64178703,582.554600171969,"2",1993,"1","1","4",,"11","2",,,"0",,,"0"
"2012","AT",64361601,582.554600171969,"5",1948,"1","1","1",,"11",,,"22",,,,
"2012","AT",64361602,582.554600171969,"4",1949,"2","1","1",,"11","3",,,,,,
"2012","AT",64361603,582.554600171969,"9",1977,"2","1","2",,"11","2",,,,"0",,"0"
"2012","AT",64679801,582.554600171969,"12",1969,"2","1","3",,,"3",,,,,,
"2012","AT",64679802,582.554600171969,"12",1971,"1","1","4",,"11","2",,,,,"0",
"2012","AT",64679803,582.554600171969,"12",1999,"1","1","1",,"11","3",,,,,,
"2012","AT",64686401,582.554600171969,"3",1976,"2","1","1",,"11","3",,,,,"0",
"2012","AT",64686402,582.554600171969,"5",1999,"2","1","4",,,,,,,,,
"2012","AT",64686403,582.554600171969,"4",2006,"2","1","1",,,"2",,,,,,"0"
"2012","AT",64788401,582.554600171969,"7",1964,"1","1","1",,,"3",,,,,,
"2012","AT",64788402,582.554600171969,"7",1965,"2","1","1",,"11","3",,,,,,
"2012","AT",64788403,582.554600171969,"4",1992,"2","1","3",,"11","2",,"32",,"25",,
"2012","AT",64912001,582.554600171969,"11",1946,"1","1","1",,"11","2",,,,,,
"2012","AT",64912002,582.554600171969,"1",1951,"2","1","4",,"11","2",,,,,,
"2012","AT",64912003,582.554600171969,"5",1981,"1","1","3",,,"3",,"25",,,,
"2012","AT",64953701,582.554600171969,"5",1931,"2","1","1",,"11",,,,,,,
"2012","AT",64953702,582.554600171969,"5",1947,"1","1","4",,"11","2",,,,,,
"2012","AT",64953703,582.554600171969,"2",1955,"1","1","3",,"11","2","0","25",,,"0",
"2012","AT",64973901,582.554600171969,"6",1970,"1","1","3",,"11","2",,,,,,
"2012","AT",64973902,582.554600171969,"2",1973,"2","1","1",,"11","2",,,,,,
"2012","AT",64973903,582.554600171969,"10",2004,"1","1","1",,"11","2","40",,,,,
"2012","AT",65037401,582.554600171969,"4",1963,"1","1","1",,,"2",,,,,"0","15"
"2012","AT",65037402,582.554600171969,"10",1969,"2","1","3",,"11",,,,,,,
"2012","AT",65037403,582.554600171969,"5",1993,"1","1","3",,,,,,,,,
"2012","AT",65076201,582.554600171969,"3",1969,"2","1","4",,"11",,,,,,"0",
"2012","AT",65076202,582.554600171969,"8",1970,"1","1","4",,"11","2",,,,,,
"2012","AT",65076203,582.554600171969,"4",1995,"2","1","4",,,"3",,,,,,
"2012","AT",65081201,582.554600171969,"4",1975,"1","1","3",,"11","3",,,,,,
"2012","AT",65081202,582.554600171969,"3",1977,"2","1","2",,"11","3",,,"0",,,
"2012","AT",65081203,582.554600171969,"11",2011,"2","1","3",,"11","3",,,,,,
"2012","AT",65110201,582.554600171969,"6",1967,"2","1","4",,"11","3",,,,,,"20"
"2012","AT",65110202,582.554600171969,"5",1936,"2","1","4",,"11","3",,,,,,
"2012","AT",65110203,582.554600171969,"3",1994,"2","1","1",,"11","3",,,,,,
"2012","AT",65184301,582.554600171969,"6",1957,"1","1","1",,"11","2",,,,,,
"2012","AT",65184302,582.554600171969,"7",1959,"2","1","1",,"11","3",,,,,,
"2012","AT",65184303,582.554600171969,"7",1994,"1","1","3",,"11","2",,,,,"0",
"2012","AT",65191801,582.554600171969,"8",1976,"2","1","4",,"11","2",,,,"0",,
"2012","AT",65191802,582.554600171969,"1",2000,"2","1","3",,"11","2",,,,,,
"2012","AT",65191803,582.554600171969,"5",2002,"2","1","4",,"11","2",,,,,,"8"
"2012","AT",65214801,582.554600171969,"9",1991,"1","1","3",,"11","3",,,,,,
"2012","AT",65214802,582.554600171969,"6",1992,"2","1","1",,"11","3",,,,,,
"2012","AT",65214803,582.554600171969,"10",2010,"2","1","1",,"11","2",,,,,,
"2012","AT",65256501,582.554600171969,"4",1970,"1","1","4",,,"3",,,,,,
"2012","AT",65256502,582.554600171969,"11",1976,"2","1","4",,"11","2",,,,,,
"2012","AT",65256503,582.554600171969,"1",2008,"1","1","4",,"11","3",,,"0",,,
"2012","AT",65332301,582.554600171969,"6",1965,"1","1","4",,,"2",,,,"0",,
"2012","AT",65332302,582.554600171969,"7",1966,"2","1","4",,"11","2",,,,,,"0"
"2012","AT",65332303,582.554600171969,"2",1987,"2","1","4",,"11",,,,,,,
"2012","AT",65352901,582.554600171969,"2",1963,"1","1","3",,"11","2",,,"0","0",,
"2012","AT",65352902,582.554600171969,"6",1963,"2","1","3",,"11",,,,,"0",,
"2012","AT",65352903,582.554600171969,"10",1992,"1","1","3",,"11","3",,,,,,
"2012","AT",65358001,582.554600171969,"3",1974,"1","1","1",,,,,,,,,
"2012","AT",65358002,582.554600171969,"9",1975,"2","1","1",,"11","2",,,,,,
"2012","AT",65358003,582.554600171969,"3",2011,"1","1","1",,,"2",,,,,,
"2012","AT",65417301,582.554600171969,"2",1931,"2","1","3",,"11",,,,,"0","0",
"2012","AT",65417302,582.554600171969,"12",1948,"1","1","4",,"11","2",,,,,,
"2012","AT",65417303,582.554600171969,"10",1952,"2","1","3",,,"2",,,,,,"2"
"2012","AT",65478601,582.554600171969,"8",1946,"1","1","1",,"11","3",,,,,,
"2012","AT",65478602,582.554600171969,"1",1951,"2","1","3",,"11","2",,,,,,
"2012","AT",65478603,582.554600171969,"4",1981,"1","1","1",,"11","2",,,,,,
"2012","AT",65520901,582.554600171969,"9",1957,"1","1","4",,"11","2",,,,,,
"2012","AT",65520902,582.554600171969,"7",1959,"2","1","1",,"11","2",,"0",,,,
"2012","AT",65520903,582.554600171969,"10",1991,"1","1","1",,"11","2",,,,"0",,
"2012","AT",65583401,582.554600171969,"5",1957,"2","1","3",,"11","2",,,,,,"1"
"2012","AT",65583402,582.554600171969,"6",1983,"1","1","3",,"11","3",,,,,,
"2012","AT",65583403,582.554600171969,"11",1984,"1","1","4",,"11",,,,,,,
"2012","AT",65622201,582.554600171969,"10",1970,"1","1","3",,,"2",,,,,,
"2012","AT",65622202,582.554600171969,"8",1976,"2","1","1",,"11","2",,,,,"0","0"
"2012","AT",65622203,582.554600171969,"7",2008,"1","1","1",,"11","2",,,,"0",,
"2012","AT",65644301,582.554600171969,"7",1979,"2","1","4",,"11","5",,,,,,"0"
"2012","AT",65644302,582.554600171969,"6",2004,"2","1","4",,"11","5",,,,"0",,
"2012","AT",65644303,582.554600171969,"2",2008,"2","1","4",,"11",,,,,"0",,
"2012","AT",65645401,582.554600171969,"4",1962,"1","1","4",,,"2",,,,,,
"2012","AT",65645402,582.554600171969,"10",1965,"2","1","4",,"11","3",,,,"0",,
"2012","AT",65645403,582.554600171969,"7",1995,"1","1","1",,"11",,,,,,,
"2012","AT",65692001,582.554600171969,"2",1976,"1","1","3",,"11",,"5",,,,,
"2012","AT",65692002,582.554600171969,"3",1979,"2","1","4",,"11","2",,,,,,
"2012","AT",65692003,582.554600171969,"9",2010,"1","1","1",,"11",,,,,,,
"2012","AT",65783801,582.554600171969,"9",1982,"1","1","1",,"11","3",,,,,,
"2012","AT",65783802,582.554600171969,"7",1982,"2","1","1",,,"3",,,,,,
"2012","AT",65783803,582.554600171969,"11",2004,"2","1","1",,"11","2",,,,,,
"2012","AT",65830401,582.554600171969,"8",1968,"2","1","3",,"11","3",,,,,,
"2012","AT",65830402,582.554600171969,"2",1969,"1","1","1",,"11",,,"30",,,"0",
"2012","AT",65830403,582.554600171969,"9",1988,"1","1","4",,"11","3",,,,,,
"2012","AT",65844201,582.554600171969,"9",1953,"1","1","4",,"11","2","20",,,,,
"2012","AT",65844202,582.554600171969,"4",1954,"2","1","1",,"11","3","30",,"0",,,
"2012","AT",65844203,582.554600171969,"3",1982,"2","1","3",,,,,,,,,
"2012","AT",65941201,582.554600171969,"12",1968,"1","1","1",,"11","3",,,,,,
"2012","AT",65941202,582.554600171969,"6",1968,"2","1","2",,"11","2",,,,"0",,
"2012","AT",65941203,582.554600171969,"1",1991,"2","1","4",,"11","2",,,,"0","0",
"2012","AT",65941204,582.554600171969,"6",1995,"1","1","1",,"11","2",,,,,,
"2012","AT",65948001,582.554600171969,"2",1931,"2","1","3",,"11","5",,,,,,
"2012","AT",65948002,582.554600171969,"7",1959,"1","1","3",,"11","3",,,,,,"0"
"2012","AT",65948003,582.554600171969,"10",1962,"2","1","1",,,"3",,,,,,"8"
"2012","AT",65948004,582.554600171969,"6",1989,"2","1","4",,"11","2",,,,,,
"2012","AT",66113301,582.554600171969,"1",1970,"1","1","3",,"11","3",,,,,,
"2012","AT",66113302,582.554600171969,"8",1975,"2","1","1",,"11","2",,"20",,,,
"2012","AT",66113303,582.554600171969,"9",2000,"2","1","4",,,"3",,,,,,
"2012","AT",66113304,582.554600171969,"11",2002,"2","1","3",,"11","3",,,,,"0","0"
"2012","AT",66198401,582.554600171969,"7",1963,"1","1","1",,"11","3",,,,,,
"2012","AT",66198402,582.554600171969,"6",1966,"2","1","3",,"11","2",,,,"0",,
"2012","AT",66198403,582.554600171969,"7",1987,"1","1","4",,"11","2","0",,,,,
"2012","AT",66198404,582.554600171969,"3",1995,"1","1","3",,"11","2",,,,,,
"2012","AT",66199101,582.554600171969,"9",1970,"1","1","4",,,"2",,,,,,
"2012","AT",66199102,582.554600171969,"3",1975,"2","1","4",,"11","2",,,,,,
"2012","AT",66199103,582.554600171969,"9",2000,"2","1","3",,,"3",,,,,,
"2012","AT",66199104,582.554600171969,"7",2002,"2","1","1",,"11","3",,,,"0",,
"2012","AT",66245301,582.554600171969,"7",1984,"1","1","3",,"11","2",,,,,,
"2012","AT",66245302,582.554600171969,"12",1985,"2","1","3",,"11","5",,"34",,,,
"2012","AT",66245303,582.554600171969,"5",2006,"1","1","4",,"11","2",,"20",,,,
"2012","AT",66245304,582.554600171969,"6",2012,"2","1","1",,"11","2",,,,,,
"2012","AT",66463801,582.554600171969,"1",1949,"1","1","1",,,,,,"0",,,
"2012","AT",66463802,582.554600171969,"11",1953,"2","1","1",,"11","3",,,,,,
"2012","AT",66463803,582.554600171969,"9",1982,"1","1","1",,,"5","0",,,,"0",
"2012","AT",66463804,582.554600171969,"7",1987,"2","1","3",,"11","3","15",,,,,
"2012","AT",66502401,582.554600171969,"12",1967,"2","1","1",,"11","5",,,,,,
"2012","AT",66502402,582.554600171969,"9",1969,"1","1","1",,"11","2",,,,,,
"2012","AT",66502403,582.554600171969,"1",1996,"1","1","1",,"11","3",,,,,,"0"
"2012","AT",66502404,582.554600171969,"9",2008,"2","1","2",,"11","3",,,,,,"2"
"2012","AT",66508401,582.554600171969,"6",1983,"1","1","4",,"11","2",,,,,,"0"
"2012","AT",66508402,582.554600171969,"7",1985,"2","1","1",,"11","3",,,,,,"0"
"2012","AT",66508403,582.554600171969,"10",2006,"2","1","4",,"11","3",,,,"0",,
"2012","AT",66508404,582.554600171969,"5",2009,"2","1","2",,"11","3",,,"0",,,
"2012","AT",66541701,582.554600171969,"1",1952,"2","1","4",,"11","2",,,,,,
"2012","AT",66541702,582.554600171969,"6",1959,"1","1","4",,"11","3",,"0",,,"0",
"2012","AT",66541703,582.554600171969,"6",1993,"2","1","1",,"11","3",,,,,,
"2012","AT",66541704,582.554600171969,"9",1997,"2","1","1",,"11","3",,,,"0",,
"2012","AT",66667701,582.554600171969,"10",1962,"1","1","4",,"11","3",,,,,"5",
"2012","AT",66667702,582.554600171969,"3",1963,"2","1","4",,"11",,,,,,,
"2012","AT",66667703,582.554600171969,"9",1993,"1","1","2",,"11","3",,,,,,
"2012","AT",66667704,582.554600171969,"5",2001,"1","1","3",,"11","3",,,,,,
"2012","AT",66700501,582.554600171969,"10",1963,"1","1","1",,"11","3",,,,,,
"2012","AT",66700502,582.554600171969,"1",1966,"2","1","2",,"11","2",,,,"0",,
"2012","AT",66700503,582.554600171969,"10",1987,"1","1","3",,"11","5",,,,,,"0"
"2012","AT",66700504,582.554600171969,"9",1995,"1","1","1",,"11","3",,,,,"0",
"2012","AT",66758701,582.554600171969,"9",1970,"1","1","4",,"11","2",,,,,,
"2012","AT",66758702,582.554600171969,"1",1974,"2","1","4",,"11","2",,,,,,"6"
"2012","AT",66758703,582.554600171969,"3",1997,"1","1","1",,"11",,,"30",,,,
"2012","AT",66758704,582.554600171969,"7",1999,"2","1","3",,,"3",,"0",,,,"0"
"2012","AT",66841201,582.554600171969,"8",1979,"2","1","1",,"11","3",,,,,"0",
"2012","AT",66841202,582.554600171969,"4",1975,"1","1","3",,"11","2",,,,,,
"2012","AT",66841203,582.554600171969,"4",2000,"1","1","3",,,"3",,,,,,
"2012","AT",66841204,582.554600171969,"9",2006,"1","1","1",,"11","2","25",,,,,"0"
"2012","AT",66930101,582.554600171969,"7",1980,"2","1","3",,"11",,"20",,"0",,"0",
"2012","AT",66930102,582.554600171969,"11",1980,"1","1","3",,"11",,,,,,"0",
"2012","AT",66930103,582.554600171969,"10",2008,"2","1","2",,,,,,,,"0","0"
"2012","AT",66930104,582.554600171969,"5",2011,"2","1","4",,"11","3",,,"0","0",,
"2012","AT",66987601,582.554600171969,"10",1961,"1","1","4",,"11","2",,,,,"0","3"
"2012","AT",66987602,582.554600171969,"8",1963,"2","2","3",,"11","2",,,,,,
"2012","AT",66987603,582.554600171969,"11",1987,"2","1","1",,,"3",,,"10",,,
"2012","AT",66987604,582.554600171969,"11",1991,"1","1","1",,,"2",,,,,,
"2012","AT",67098001,582.554600171969,"6",1966,"1","1","1",,"11","2",,,,"0",,
"2012","AT",67098002,582.554600171969,"11",1969,"2","1","1",,"11","2",,,,,,
"2012","AT",67098003,582.554600171969,"5",2000,"2","1","1",,"11","3",,"20",,,,
"2012","AT",67098004,582.554600171969,"5",2003,"1","1","1",,"11","3",,,"0",,,
"2012","AT",67202501,582.554600171969,"6",1962,"1","1","1",,"11",,,,,,,
"2012","AT",67202502,582.554600171969,"3",1971,"2","1","4",,"11","2",,,,,"0",
"2012","AT",67202503,582.554600171969,"11",1998,"2","1","4",,"11","2",,,,,,
"2012","AT",67202504,582.554600171969,"6",2004,"2","1","1",,"11","3",,,,,"0",
"2012","AT",67274801,582.554600171969,"3",1971,"1","1","1",,"11","3",,,,,,"0"
"2012","AT",67274802,582.554600171969,"11",1976,"2","1","4",,"11","3",,,,"0",,
"2012","AT",67274803,582.554600171969,"10",2002,"2","1","4",,"11","2",,,,,,
"2012","AT",67274804,582.554600171969,"3",2005,"1","1","1",,"11",,,,,,,
"2012","AT",67285201,582.554600171969,"10",1960,"1","1","1",,"11",,,,,,,
"2012","AT",67285202,582.554600171969,"1",1965,"2","1","1",,"11","2",,,,,,
"2012","AT",67285203,582.554600171969,"8",1993,"2","1","1",,"11","2",,,,,"0",
"2012","AT",67285204,582.554600171969,"11",2000,"2","1","3",,"11","3",,"0",,,,
"2012","AT",67464801,582.554600171969,"7",1960,"1","1","1",,"11","2",,,,,,
"2012","AT",67464802,582.554600171969,"9",1965,"2","1","3",,,"2",,,,,,"0"
"2012","AT",67464803,582.554600171969,"2",1993,"2","1","1",,"11",,,,,,,
"2012","AT",67464804,582.554600171969,"8",1996,"1","2","1",,"11","3",,,,,,
"2012","AT",67526301,582.554600171969,"9",1960,"1","1","1",,"11",,,"24","0",,,"0"
"2012","AT",67526302,582.554600171969,"9",1961,"2","1","1",,"11","3",,,,,,"2"
"2012","AT",67526303,582.554600171969,"12",1995,"2","1","4",,"11","3",,,,,,
"2012","AT",67526304,582.554600171969,"1",1997,"1","1","1",,"11",,,,"5","0",,
"2012","AT",67603401,582.554600171969,"4",1962,"1","1","1",,"11","3",,,,"0",,
"2012","AT",67603402,582.554600171969,"12",1967,"2","1","3",,"11","2","20",,,,,
"2012","AT",67603403,582.554600171969,"7",1993,"1","1","3",,"11","2",,,,,,
"2012","AT",67603404,582.554600171969,"7",1995,"2","1","3",,,"3",,,,,,
"2012","AT",67726601,582.554600171969,"3",1966,"1","1","3",,"11","2",,,,"0",,
"2012","AT",67726602,582.554600171969,"12",1972,"2","1","3",,"11",,,,,,,
"2012","AT",67726603,582.554600171969,"9",1998,"1","1","3",,,,,,,,,
"2012","AT",67726604,582.554600171969,"6",1999,"1","1","1",,"11","2",,,,,,
"2012","AT",67750101,582.554600171969,"3",1968,"2","1","3",,"11","3",,,"0",,,
"2012","AT",67750102,582.554600171969,"12",1994,"2","1","4",,"11","2",,,,,,
"2012","AT",67750103,582.554600171969,"8",1996,"2","1","4",,"11","3",,,,,,"0"
"2012","AT",67750104,582.554600171969,"11",1996,"1","1","1",,"11","3",,,,,,
"2012","AT",67911701,582.554600171969,"6",1961,"1","1","1",,"11",,,,,,,"0"
"2012","AT",67911702,582.554600171969,"3",1966,"2","1","3",,"11","2",,,,,"0",
"2012","AT",67911703,582.554600171969,"6",1987,"1","1","1",,"11","2",,,,,"0",
"2012","AT",67911704,582.554600171969,"2",1995,"2","1","1",,"11","2",,,,"0",,
"2012","AT",67969101,582.554600171969,"3",1970,"1","1","1",,"11","3",,,,,,
"2012","AT",67969102,582.554600171969,"8",1974,"2","1","1",,"11","3",,,,,,
"2012","AT",67969103,582.554600171969,"7",1997,"1","2","4",,"11","3",,,,,,
"2012","AT",67969104,582.554600171969,"3",1999,"2","1","4",,"11","2",,,,,,
"2012","AT",67998601,582.554600171969,"12",1964,"1","1","1",,"11",,,,,,,
"2012","AT",67998602,582.554600171969,"9",1967,"2","1","1",,,"2",,"20",,,,
"2012","AT",67998603,582.554600171969,"3",1987,"1","1","1",,"11",,,,,,,"0"
"2012","AT",67998604,582.554600171969,"10",1994,"2","1","1",,"11",,"34","23",,,,
"2012","AT",68148501,582.554600171969,"3",1964,"1","1","3",,,"3",,,,,,
"2012","AT",68148502,582.554600171969,"3",1968,"2","1","3",,"11","5",,"0",,"0",,
"2012","AT",68148503,582.554600171969,"7",1992,"1","1","4",,"11","2",,,,,,
"2012","AT",68148504,582.554600171969,"3",1998,"2","1","4",,,"5",,,,,,
"2012","AT",68161801,582.554600171969,"5",1971,"2","1","4",,"11","2",,,,,,
"2012","AT",68161802,582.554600171969,"9",1972,"1","1","4",,"11","3",,,"0",,,"0"
"2012","AT",68161803,582.554600171969,"8",1996,"1","1","3",,"11",,,,,,,
"2012","AT",68161804,582.554600171969,"6",2001,"1","1","1",,"11","2",,,"8",,"0","3"
"2012","AT",68311901,582.554600171969,"5",1960,"1","1","3",,"11","2",,,,,,
"2012","AT",68311902,582.554600171969,"5",1962,"2","1","1",,"11","3",,,,,,
"2012","AT",68311903,582.554600171969,"4",1989,"2","1","4",,"11","3",,,,,,
"2012","AT",68311904,582.554600171969,"4",1991,"1","1","4",,"11","2",,,,,,
"2012","AT",68397701,582.554600171969,"7",1966,"1","1","1",,"11","3",,,,,"0","0"
"2012","AT",68397702,582.554600171969,"1",1968,"2","1","1",,"11","2",,,,,,
"2012","AT",68397703,582.554600171969,"11",1992,"1","1","1",,"11","3",,,,,,"0"
"2012","AT",68397704,582.554600171969,"4",1997,"1","1","1",,"11","3",,,"0",,"0",
"2012","AT",68420501,582.554600171969,"2",1969,"1","1","1",,"11","2",,,"0",,,
"2012","AT",68420502,582.554600171969,"3",1971,"2","1","1",,"11","3",,,,,,
"2012","AT",68420503,582.554600171969,"2",1998,"2","1","4",,"11","3",,,,,,
"2012","AT",68420504,582.554600171969,"11",2000,"2","1","3",,"11","2",,,,,,
"2012","AT",68423301,582.554600171969,"2",1974,"1","1","3",,,"2",,,,"0","0",
"2012","AT",68423302,582.554600171969,"1",1974,"2","1","1",,"11",,,,,,,
"2012","AT",68423303,582.554600171969,"8",2002,"2","1","3",,"11",,,,,,,
"2012","AT",68423304,582.554600171969,"12",2004,"2","1","3",,"11","3",,,,,,
"2012","AT",68448801,582.554600171969,"10",1954,"1","1","1",,,"2",,"24","0",,,
"2012","AT",68448802,582.554600171969,"11",1956,"2","1","1",,"11","3",,,,,,
"2012","AT",68448803,582.554600171969,"8",1979,"1","1","4",,"11","2",,,,,,
"2012","AT",68448804,582.554600171969,"10",1984,"2","1","4",,"11",,,,,"0",,
