"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","AT",14130,"2","2008","45",73145,38383,0,0,,,,,,,,0,7294,535,0,0,,79,,0,0,0,,34762,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","3","2000","2","NA","2","1","2","2","1","1","5","2","1","NA","3000","289.8","1","NA","1","NA","1","2","NA","21000","1","NA","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","AT",14138,"2","2008","12",50557,47314,15663,15663,,,,,,,,15663,16440,0,0,3825,,721,,0,0,0,,3243,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","2","5","3000","3","NA","2","2","2","2","1","1","5","2","1","NA","2000","577.33","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","AT",14144,"3","2008","15",54824,44909,0,0,,,,,,,,0,3086,0,0,0,,31,,0,0,0,,9915,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","3800","3","3","2","1","2","2","1","1","5","2","1","NA","700","863.15","1","NA","1","NA","1","1","3","1400","1","2","NA","NA","1","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","AT",14145,"3","2008","20",109445,74191,0,0,,,,,,,,0,0,0,0,0,,14,,0,0,0,,35254,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","1","1","1","6","2","1","NA","700","448.75","1","NA","1","NA","1","2","2","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","AT",14156,"2","2008","27",39440,6463,1712,1712,,,,,,,,1712,1498,0,0,0,,2153,,0,0,0,,32977,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2000","2","2","2","2","2","2","3","1","5","2","1","NA","NA","202.4","1","NA","1","NA","1","2","4","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","1","NA","2","NA","NA","NA","NA","4","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14167,"2","2008","15",61714,26813,0,0,,,,,,,,0,7087,0,0,0,,0,,0,0,0,,34901,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","448.75","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14176,"2","2008","45",67238,56445,1369,1369,,,,,,,,1369,1875,0,0,0,,799,,0,0,0,,10793,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","1","5","2160","3","NA","2","1","2","2","3","1","4","2","1","NA","NA","690.84","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","1","2","2","NA","2","2","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14187,"3","2008","12",86522,75920,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10603,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","2","1","1","1","2","2","1","1","5","2","1","NA","2000","296","1","NA","1","NA","1","1","2","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14195,"3","2008","15",63266,56098,0,0,,,,,,,,0,3038,0,0,0,,541,,0,0,0,,7168,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","1","1300","2","NA","1","2","2","1","1","1","4","2","1","673.05","1500","297.93","1","NA","1","NA","1","1","NA","1","1","2","NA","NA","1","NA","1","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14200,"2","2008","13",47130,63698,0,0,,,,,,,,0,1941,0,0,0,,54,,0,0,0,,-16569,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","3800","2","2","2","2","2","2","1","1","6","2","1","NA","NA","448.75","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","1","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","AT",14202,"2","2008","17",27786,-2134,0,0,,,,,,,,0,6232,0,0,14902,,413,,704,0,0,,29920,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","6","2250","1","NA","2","2","1","1","2","1","5","1","1","NA","2500","289.8","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","AT",14211,"2","2008","20",69675,57230,0,0,,,,,,,,0,24822,5090,2997,6760,,0,,0,0,0,,12446,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","2500","2","3","2","2","2","2","4","1","6","2","1","673.05","700","870.65","1","NA","1","NA","1","1","NA","1","1","2","NA","NA","1","1","1","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14220,"3","2008","14",145433,103233,0,0,,,,,,,,0,6026,0,0,0,,887,,0,0,0,,42200,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2000","1","NA","1","2","2","2","1","2","3","2","1","1000","280","819.35","1","NA","1","NA","1","2","3","700","1","2","NA","NA","1","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14257,"2","2008","20",67382,9401,0,0,,,,,,,,0,3648,0,0,0,,430,,0,0,0,,57981,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","2500","2","NA","2","2","2","2","1","1","4","2","1","NA","800","819.35","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","AT",14288,"3","2008","13",71315,58516,0,0,,,,,,,,0,0,0,0,0,,526,,0,0,0,,12799,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2500","3","3","2","1","2","2","1","1","4","2","1","990","750","289.8","1","NA","1","NA","1","2","4","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","4",2.5,,,,,,
"2008","AT",14313,"2","2008","12",60194,46359,0,0,,,,,,,,0,0,0,0,0,,2475,,0,0,0,,13835,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2500","1","NA","2","2","1","2","2","1","4","2","1","NA","800","543.53","1","NA","2","NA","1","1","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","4",2.5,,,,,,
"2008","AT",14317,"3","2008","15",29917,12832,0,0,,,,,,,,0,5812,0,0,0,,27,,0,0,0,,17085,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","1300","3","NA","2","1","2","2","1","1","6","2","1","NA","NA","819.35","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,
"2008","AT",14333,"2","2008","23",107856,97672,0,0,,,,,,,,0,3475,0,0,0,,361,,0,0,0,,10184,"NA","3","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","8000","2","NA","2","2","2","2","4","1","6","2","1","NA","500","795.52","1","NA","1","NA","1","2","4","3000","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","AT",14336,"3","2008","13",83443,64847,0,0,,,,,,,,0,3891,0,0,0,,146,,0,0,0,,18595,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","1000","3","NA","2","1","2","2","1","1","5","1","1","NA","800","577.33","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","NA","2","2","NA","NA","4",2.1,,,,,,
"2008","AT",14347,"2","2008","19",33621,18053,0,0,,,,,,,,0,1360,0,0,0,,466,,0,0,0,,15568,"NA","NA","NA","3","NA","NA","2","1","1","1","1","3","1","1","5","NA","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","1231","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","2","2","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14354,"2","2008","20",35259,22304,0,0,,,,,,,,0,1236,0,0,0,,30,,0,0,0,,12955,"NA","3","NA","3","NA","NA","2","1","2","1","1","1","1","1","5","2500","2","NA","2","1","2","2","4","1","6","2","1","NA","900","499.38","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","2","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14361,"2","2008","15",102170,88061,0,0,,,,,,,,0,17761,0,0,0,,1060,,0,0,3859,,10251,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2400","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","1992.59","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","4",2.5,,,,,,
"2008","AT",14367,"2","2008","15",159477,138020,0,0,,,,,,,,0,2998,0,0,0,,358,,0,0,0,,21457,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","2","3","2","2","2","2","1","2","5","2","1","1000","1000","297.93","1","NA","1","NA","1","2","2","NA","1","2","NA","NA","2","NA","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,
"2008","AT",14379,"2","2008","13",89000,58560,0,0,,,,,,,,0,19935,0,0,0,,0,,0,0,0,,30440,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2400","2","2","2","2","2","2","4","1","6","2","1","NA","1817","492","1","NA","1","NA","1","1","NA","3000","1","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","4",2.5,,,,,,
"2008","AT",14381,"2","2008","19",41036,23047,0,0,,,,,,,,0,0,0,0,3702,,641,,0,0,0,,17989,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","8000","3","NA","2","1","2","1","2","1","6","1","1","NA","750","1992.59","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","4",2.5,,,,,,
"2008","AT",14385,"2","2008","14",92761,84773,0,0,,,,,,,,0,23246,0,0,0,,1371,,0,0,0,,7989,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2500","3","NA","2","1","2","1","2","1","4","2","1","NA","800","492","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","4",2.1,,,,,,
"2008","AT",14392,"3","2008","20",94862,56652,0,0,,,,,,,,0,10144,0,0,0,,0,,0,0,6146,,32063,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","2800","1","NA","2","1","2","2","1","1","5","2","1","NA","1000","819.35","1","NA","1","NA","1","2","1","1500","1","2","NA","NA","2","2","2","2","NA","2","NA","1","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14405,"2","2008","21",7492,-9628,0,0,,,,,,,,0,0,0,0,0,,24,,0,0,0,,17120,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","6000","2","NA","2","2","1","1","1","1","6","2","1","NA","2500","795.52","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,
"2008","AT",14417,"3","2008","8",68702,66069,0,0,,,,,,,,0,3012,0,0,0,,949,,0,0,0,,2633,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","2","2","1","1","5","2","1","NA","1817","492","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","5",3,,,,,,
"2008","AT",14437,"2","2008","12",78311,46336,0,0,,,,,,,,0,3223,0,0,0,,1229,,0,0,0,,31975,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","3000","3","1","2","2","2","2","1","1","6","2","1","NA","800","722","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2008","AT",14440,"3","2008","28",134391,79548,0,0,,,,,,,,0,11027,0,0,0,,71,,0,0,0,,54844,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2800","1","3","1","2","2","2","3","2","6","2","1","NA","280","819.35","1","NA","1","NA","1","2","NA","1500","1","2","NA","NA","1","NA","2","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","8","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2008","AT",14451,"3","2008","12",47607,34101,0,0,,,,,,,,0,13958,0,0,0,,1131,,0,0,0,,13506,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","1","4","2250","2","NA","2","1","2","2","4","1","6","1","1","NA","2500","1251.8","1","NA","1","NA","1","2","NA","21000","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","5",2.6,,,,,,
"2008","AT",14454,"2","2008","30",70894,47792,0,0,,,,,,,,0,7351,0,1805,0,,0,,795,0,0,,23102,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1300","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","1101.57","1","NA","1","NA","1","2","3","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.4,,,,,,
"2008","AT",14458,"3","2008","16",45286,25491,0,0,,,,,,,,0,14701,0,0,0,,547,,0,0,0,,19795,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","1","1300","2","NA","2","2","2","1","1","1","6","2","1","NA","800","819.35","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2008","AT",14488,"2","2008","18",58121,47183,0,0,,,,,,,,0,2928,0,0,0,,481,,0,0,0,,10938,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","6","3000","2","NA","2","2","2","2","1","1","6","2","1","543","800","328.5","1","NA","1","NA","1","2","2","NA","2","2","NA","NA","2","2","NA","2","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.4,,,,,,
"2008","AT",14495,"3","2008","20",125008,97920,0,0,,,,,,,,0,10961,0,0,0,,887,,0,0,0,,27088,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1000","2","NA","2","2","2","2","2","1","4","2","1","NA","NA","1251.8","2","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","5",3,,,,,,
"2008","AT",14571,"3","2008","15",79048,75296,0,0,,,,,,,,0,3453,0,0,0,,1498,,0,0,0,,3752,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","1","1","1","6","2","1","NA","280","870.65","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2008","AT",14579,"3","2008","17",43889,26609,0,0,,,,,,,,0,12624,0,0,0,,0,,0,0,0,,17280,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","1","2","2","2","1","1","4","2","1","673.05","800","819.35","1","NA","1","NA","1","2","NA","700","1","2","NA","NA","2","NA","2","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","8","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.6,,,,,,
"2008","AT",14584,"2","2008","15",36381,26512,0,0,,,,,,,,0,3008,0,0,0,,1147,,0,0,0,,9869,"NA","NA","NA","3","NA","NA","1","2","2","1","1","1","1","1","4","1500","2","NA","2","1","2","2","1","1","5","2","1","NA","550","401.87","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2008","AT",14585,"3","2008","15",99184,88468,0,0,,,,,,,,0,6672,0,0,0,,934,,0,0,0,,10716,"NA","1","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","3700","2","NA","2","2","2","1","1","1","6","2","1","NA","400","483.79","1","NA","1","NA","1","1","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","2","1","2","1","3","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","5",3,,,,,,
"2008","AT",14587,"2","2008","40",73610,34450,0,0,,,,,,,,0,33748,0,0,0,,0,,0,0,0,,39160,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","6000","3","NA","2","2","2","1","1","1","5","2","1","NA","1817","237.67","1","NA","1","NA","1","1","4","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2008","AT",14603,"2","2008","25",53340,14192,0,0,,,,,,,,0,6341,0,1557,0,,0,,686,0,0,,39148,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2500","2","1","2","2","2","2","4","1","6","2","1","NA","1000","722","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.4,,,,,,
"2008","AT",14606,"2","2008","45",98833,57713,0,0,,,,,,,,0,10558,0,0,0,,817,,0,0,0,,41120,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2000","3","2","2","1","2","2","1","1","5","1","1","NA","NA","795.52","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","1","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","5",2.8,,,,,,
"2008","AT",14614,"2","2008","20",104166,93318,0,0,,,,,,,,0,8608,0,0,0,,320,,0,0,0,,10848,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","800","1","NA","2","2","2","2","1","2","6","2","1","NA","300","1159.33","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2008","AT",14632,"3","2008","15",79759,66743,8218,8218,,,,,,,,8218,16761,0,0,0,,917,,0,0,0,,13015,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1000","1","NA","2","1","2","1","3","1","5","2","1","NA","800","424","1","NA","2","NA","1","2","NA","21000","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","5",2.8,,,,,,
"2008","AT",14635,"3","2008","21",62510,43418,6598,6598,,,,,,,,6598,1426,0,0,0,,321,,0,0,0,,19092,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","1","2900","2","3","2","2","2","2","1","1","6","2","1","NA","700","448.75","1","NA","1","NA","1","2","2","NA","2","2","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.4,,,,,,
"2008","AT",14639,"2","2008","13",133147,100268,0,0,,,,,,,,0,1071,0,0,0,,526,,0,0,0,,32879,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","1300","2","NA","2","2","2","2","1","1","3","2","1","673.05","280","448.75","1","NA","1","NA","1","1","NA","NA","1","2","NA","NA","1","2","NA","2","2","2","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2008","AT",14643,"2","2008","16",144742,140972,0,0,,,,,,,,0,17704,6731,0,0,,382,,25436,0,0,,3770,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","2","3","5","2","1","NA","2000","577.33","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2008","AT",14675,"2","2008","15",40021,19119,0,0,,,,,,,,0,5621,0,0,0,,410,,0,0,5265,,15637,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","1500","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","297.93","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","2","2","1","NA","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",2.8,,,,,,
"2008","AT",14678,"2","2008","15",133992,125345,0,0,,,,,,,,0,40285,0,0,1781,,0,,0,0,0,,8647,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","1","3","1","5","2","1","NA","700","577.33","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","1","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","1","2","NA","2","NA","5",3,,,,,,
"2008","AT",14679,"2","2008","25",74741,67726,0,0,,,,,,,,0,11590,0,0,0,,14104,,0,0,0,,7015,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","1","6","1000","3","NA","2","1","2","2","4","1","6","1","1","NA","2000","543.53","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5",3,,,,,,
"2008","AT",14680,"2","2008","20",52339,35412,0,0,,,,,,,,0,551,0,0,0,,1230,,0,0,0,,16927,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","2500","3","NA","2","2","2","1","1","1","3","2","1","NA","NA","421.47","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","5",2.4,,,,,,
